,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30
Net Income,588,618,630,630,392,573,586,599,488,562,602,625,550,551,532,589,359,646,663,699,681,705,747,749,705,-78,-369,751,795,"1,546","1,688","1,055","1,062","1,205","1,097",975,"1,027",939,895,647
Depreciation & Amortization,251,90,91,93,95,95,98,98,100,84,92,86,89,93,95,101,104,107,109,110,109,99,103,113,121,123,123,116,123,119,129,139,144,139,140,145,137,129,119,106
Share-Based Compensation,-45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Other Operating Activities,188,421,-79,332,513,395,-84,450,456,512,-36,606,653,369,392,862,"1,161",485,814,797,-29,"1,531",728,-43,638,"1,635","1,833",429,715,-157,-269,427,136,390,375,499,"1,011",723,493,"1,636"
Operating Cash Flow,982,"1,129",642,"1,055","1,000","1,063",600,"1,147","1,044","1,158",658,"1,317","1,292","1,013","1,019","1,552","1,624","1,238","1,586","1,606",761,"2,335","1,578",819,"1,464","1,680","1,587","1,296","1,633","1,508","1,548","1,621","1,342","1,734","1,612","1,619","2,175","1,791","1,507","2,389"
Operating Cash Flow Growth,11.36%,-24.33%,7.90%,135.49%,1.83%,-5.85%,-6.54%,8.72%,4.40%,8.94%,9.67%,14.82%,23.75%,-12.52%,54.86%,17.84%,25.70%,22.21%,55.64%,3.48%,-53.14%,88.61%,-0.50%,-49.00%,92.38%,-28.05%,0.57%,58.24%,11.54%,-10.24%,-2.46%,25.08%,-17.82%,14.99%,4.13%,-0.12%,62.07%,3.29%,-6.51%,47.56%
Capital Expenditures,-54,-43,-30,-29,-43,-41,-47,-30,-49,-46,-40,-46,-47,-47,-56,-58,-57,-58,-60,-59,-77,-82,-69,-61,-72,-59,-94,-53,-55,-41,-56,-49,-48,-51,-48,-79,-49,-76,-82,-77
Acquisitions,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Change in Investments,"-3,208","2,835","-2,337","-1,800","-2,826","3,297","-1,602","-1,373","-3,032","1,939","-2,450","-1,112","-3,096","1,035","-2,519","-2,859","-4,230",974,"-2,585","-2,977","-5,737","-1,686","-4,352","-5,969","-2,983","2,456","1,090","-5,522","3,751","6,229","-1,191","-1,461","-3,343",712,"-5,746","-7,411","-12,965","-1,153","-7,522","-5,759"
Other Investing Activities,1,-981,858,202,-3,-3,-645,656,-1,-911,912,-849,848,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Investing Cash Flow,"-3,261","1,811","-1,509","-1,627","-2,872","3,253","-2,294",-747,"-3,080",982,"-1,578","-2,007","-2,295",988,"-2,575","-2,917","-4,287",916,"-2,645","-3,036","-5,814","-1,768","-4,421","-6,030","-3,055","2,397",996,"-5,575","3,696","6,188","-1,247","-1,510","-3,391",661,"-5,794","-7,490","-13,014","-1,229","-7,604","-5,836"
Dividends Paid,-105,-106,-122,-120,-119,-119,-135,-131,-130,-129,-125,-132,-128,-127,-124,-139,-137,-142,-122,-137,-151,-134,-145,-141,-153,-138,-151,-135,-152,-159,-151,-164,-162,-160,-183,-181,-179,-175,-192,-193
Share Issuance / Repurchase,-345,-364,-177,-620,-398,-419,-423,-435,-433,-422,-422,-581,-476,-519,-449,-554,-554,-582,-555,-458,-464,-485,-459,-417,-400,-341,3,2,-2,-117,-550,-813,-771,-942,-598,-210,-599,"-1,229",-698,-1
Debt Issued / Paid,"1,810",-319,-144,868,"1,585",419,"1,140",-466,924,49,-109,"2,143","-1,310","1,370",-420,272,-399,-57,-5,729,129,"-1,026","-1,222",-748,"1,282",-14,"-2,910","-1,310",-558,-170,"-1,632",-834,"1,740","-3,064","2,866",186,-82,"-1,980","2,229",-791
Other Financing Activities,"1,850",26,-542,947,706,333,-107,287,997,925,58,719,"2,751","1,529",-671,"3,271","2,612","2,338",562,"1,986","4,075","1,146",809,"1,276","1,714",663,"4,431",644,"-1,117",-165,"-2,274","-1,920",-174,82,"3,925","6,475","8,726","4,088","3,239","5,021"
Financing Cash Flow,"3,210",-763,-985,"1,075","1,774",214,475,-745,"1,358",423,-598,"2,149",837,"2,253","-1,664","2,850","1,522","1,557",-120,"2,120","3,589",-499,"-1,017",-30,"2,443",170,"1,373",-799,"-1,829",-611,"-4,607","-3,731",633,"-4,084","6,010","6,270","7,866",704,"4,578","4,036"
Net Cash Flow,931,"2,177","-1,852",503,-98,"4,530","-1,219",-345,-678,"2,563","-1,518","1,459",-166,"4,254","-3,220","1,485","-1,141","3,711","-1,179",690,"-1,464",68,"-3,860","-5,241",852,"4,247","3,956","-5,078","3,500","7,085","-4,306","-3,620","-1,416","-1,689","1,828",399,"-2,973","1,266","-1,519",589
Free Cash Flow,928,"1,086",612,"1,026",957,"1,022",553,"1,117",995,"1,112",618,"1,271","1,245",966,963,"1,494","1,567","1,180","1,526","1,547",684,"2,253","1,509",758,"1,392","1,621","1,493","1,243","1,578","1,467","1,492","1,572","1,294","1,683","1,564","1,540","2,126","1,715","1,425","2,312"
Free Cash Flow Growth,10.09%,-24.21%,13.97%,164.43%,3.13%,-5.89%,-9.64%,8.87%,3.97%,8.81%,11.75%,13.79%,25.13%,-13.13%,55.83%,17.55%,25.86%,22.15%,58.46%,3.55%,-56.35%,90.93%,-1.11%,-51.00%,103.51%,-28.05%,-1.06%,63.98%,13.36%,-9.50%,-0.07%,26.47%,-18.00%,14.72%,4.83%,-2.04%,64.30%,1.90%,-8.89%,50.13%
Free Cash Flow Margin,52.28%,60.13%,33.77%,55.88%,60.57%,57.38%,29.59%,60.18%,57.82%,61.78%,34.26%,68.48%,69.94%,55.11%,54.13%,80.71%,80.98%,64.69%,82.00%,78.05%,34.08%,115.30%,73.08%,36.08%,66.03%,149.95%,242.37%,63.29%,68.82%,46.42%,43.32%,60.65%,48.41%,61.24%,58.71%,57.14%,74.62%,64.69%,55.38%,98.72%
