,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30,2023-12-31,Current
Market Capitalization,"61,402","68,171","57,362","59,655","63,083","59,670","53,844","55,918","53,598","49,939","47,957","48,201","46,248","44,558","47,542","49,614","44,006","44,113","36,868","30,431","34,993","40,813","36,547","36,874","19,271","24,180","26,496","34,970","48,735","59,316","56,566","83,002","67,551","44,740","45,027","46,758","50,655","60,532","49,708","48,796","48,365"
Market Cap Growth,22.43%,12.09%,-13.69%,-1.98%,2.74%,-12.47%,-6.13%,-6.26%,-15.04%,-16.31%,-10.93%,-13.80%,-13.71%,-10.77%,-0.87%,2.93%,-4.85%,-1.00%,-22.45%,-38.66%,-20.48%,-7.48%,-0.87%,21.17%,-44.93%,-40.75%,-27.50%,-5.16%,152.89%,145.31%,113.49%,137.35%,38.61%,-24.57%,-20.40%,-43.67%,-25.01%,35.30%,10.40%,4.36%,-
Enterprise Value,"165,423","175,305","163,235","168,069","173,491","170,299","165,583","108,459","178,676","102,696","105,466","106,078","103,631","101,570","109,032","112,764","107,589","109,126","103,139","96,340","98,979","105,073","102,144","103,879","85,338","99,560","97,093","104,292","114,636","130,858","122,112","138,958","129,149","106,151","99,281","102,937","110,084","118,390","108,683","111,431","111,000"
PE Ratio,5.42,5.98,5.23,48.46,45.22,26.59,14.95,7.58,6.18,5.89,6.62,10.50,12.40,11.71,10.75,6.42,5.59,6.40,5.84,8.28,11.34,18.82,22.80,784.54,-6.23,-11.39,-162.55,-27.34,12.26,17.34,19.73,4.63,5.84,3.83,5.00,-23.60,17.55,14.64,8.07,11.23,11.39
PS Ratio,0.42,0.47,0.39,0.41,0.44,0.42,0.37,0.37,0.35,0.32,0.31,0.32,0.30,0.29,0.31,0.32,0.28,0.28,0.23,0.19,0.22,0.26,0.23,0.24,0.13,0.19,0.20,0.28,0.38,0.44,0.42,0.61,0.50,0.30,0.30,0.30,0.31,0.36,0.28,0.28,0.27
PB Ratio,2.29,2.55,2.19,2.44,2.53,2.27,1.96,1.95,1.81,1.60,1.52,1.65,1.51,1.38,1.43,1.40,1.21,1.21,1.01,0.85,0.96,1.13,1.03,1.11,0.65,0.78,0.80,1.14,1.44,1.71,1.55,1.71,1.50,1.01,1.07,1.08,1.20,1.39,1.12,1.14,1.13
P/FCF Ratio,10.54,16.32,10.61,8.47,9.07,7.86,6.16,6.19,4.85,3.67,3.85,3.75,3.60,4.10,4.43,4.49,4.33,4.82,4.08,4.20,4.72,4.59,4.24,3.68,3.30,2.62,1.64,1.89,2.04,3.90,5.23,8.68,16.96,7.47,17.10,-3596.80,14.64,11.42,8.88,7.30,7.24
P/OCF Ratio,4.93,6.13,4.53,4.11,4.29,3.94,3.31,3.45,2.98,2.44,2.50,2.43,2.31,2.49,2.68,2.74,2.55,2.65,2.19,2.03,2.32,2.47,2.27,2.09,1.41,1.49,1.17,1.44,1.67,2.84,3.37,5.26,6.62,3.61,4.89,6.82,4.72,4.72,3.65,3.27,3.24
Debt / Equity Ratio,4.37,4.43,4.56,4.88,4.92,4.69,4.60,4.64,4.76,4.49,4.36,4.90,4.77,4.53,4.49,4.34,4.35,4.19,4.19,4.29,4.32,4.32,4.36,4.68,5.64,5.68,4.75,5.27,4.51,4.24,3.95,2.85,3.01,2.92,3.05,3.21,3.29,3.28,3.22,3.49,3.49
Quick Ratio,-,-,-,-,-,-,-,1.11,-,1.09,1.01,1.07,1.09,1.05,1.04,1.08,1.07,1.04,1.04,1.04,1.06,1.04,1.00,0.99,1.14,1.17,1.04,1.05,1.03,1.01,1.01,1.03,0.96,0.95,0.99,1.02,0.99,0.99,0.99,1.01,1.01
