,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30,2023-12-31,Current
Market Capitalization,"26,505","26,994","23,303","21,750","25,599","31,420","32,440","31,923","31,346","35,576","38,438","47,389","53,385","50,365","51,242","52,838","52,154","50,599","59,459","53,966","58,750","63,338","67,306","67,094","71,897","128,705","141,556","167,374","155,711","180,582","159,440","144,865","160,346","168,657","168,255","174,182","176,615","166,665","164,763","185,418","190,386"
Market Cap Growth,567.85%,487.70%,23.47%,-11.27%,-3.42%,16.39%,39.21%,46.77%,22.45%,13.23%,18.49%,48.45%,70.31%,41.57%,33.31%,11.50%,-2.31%,0.46%,16.03%,2.14%,12.65%,25.18%,13.20%,24.33%,22.38%,103.20%,110.32%,149.46%,116.58%,40.31%,12.63%,-13.45%,2.98%,-6.60%,5.53%,20.24%,10.15%,-1.18%,-2.08%,6.45%,-
Enterprise Value,"41,425","44,391","40,568","35,333","41,636","47,647","48,566","48,208","49,095","55,639","59,167","67,745","74,251","76,618","76,674","77,648","77,824","76,046","84,121","77,772","94,306","99,716","103,944","103,064","108,170","209,084","231,410","257,631","253,161","276,508","255,651","239,497","261,517","268,447","266,513","272,410","277,092","267,927","265,342","285,136","290,104"
PE Ratio,-118.86,146.71,184.94,88.06,79.75,113.43,65.40,47.09,25.69,32.82,29.30,33.73,32.87,25.44,23.68,11.79,11.67,10.81,12.03,18.69,18.80,19.30,20.05,19.35,20.48,47.99,46.19,54.63,51.12,46.14,47.57,47.91,57.19,98.17,109.61,67.25,46.27,27.12,21.18,22.29,23.15
PS Ratio,1.00,0.98,0.83,0.74,0.84,1.00,1.01,0.98,0.94,1.03,1.07,1.26,1.39,1.28,1.28,1.30,1.26,1.21,1.40,1.25,1.34,1.43,1.51,1.49,1.60,2.49,2.36,2.45,2.02,2.28,2.00,1.81,1.99,2.10,2.10,2.19,2.23,2.12,2.10,2.36,2.42
PB Ratio,1.87,1.85,1.60,1.39,1.64,1.96,2.00,1.93,1.83,2.05,2.15,2.60,2.82,2.57,2.53,2.34,2.28,2.16,2.44,2.18,2.24,2.35,2.42,2.33,2.48,2.04,2.19,2.56,2.35,2.68,2.33,2.10,2.29,2.41,2.40,2.50,2.64,2.54,2.55,2.87,2.94
P/FCF Ratio,-52.90,-118.92,-221.93,-127.19,-53.78,-58.62,-579.29,46.27,35.91,26.91,25.76,-24.64,-21.08,-15.77,-12.93,-37.58,-48.20,-41.85,-40.50,-32.87,-37.07,-73.73,-354.24,50.79,41.70,-1128.99,-181.48,-69.91,-87.48,752.43,130.90,88.82,99.16,98.40,86.82,61.77,51.76,38.38,25.51,21.14,21.71
P/OCF Ratio,7.81,7.58,6.14,5.25,6.60,7.73,7.15,5.90,5.27,5.43,5.68,17.05,22.60,29.63,42.28,13.79,13.06,12.20,15.61,13.84,12.99,11.71,10.78,9.83,10.20,22.66,21.12,19.37,14.57,13.19,11.08,10.41,11.37,11.61,10.89,10.38,10.40,9.73,9.14,9.99,10.26
Debt / Equity Ratio,1.44,1.41,1.59,1.40,1.43,1.39,1.36,1.59,1.55,1.58,1.55,1.52,1.60,1.45,1.40,1.26,1.33,1.20,1.12,1.11,1.51,1.48,1.47,1.39,1.37,1.50,1.54,1.59,1.63,1.60,1.53,1.53,1.56,1.54,1.57,1.55,1.64,1.71,1.70,1.69,1.69
Quick Ratio,1.49,1.00,1.20,1.18,0.96,0.97,0.89,1.24,1.14,1.06,1.10,1.04,0.74,0.45,0.57,0.47,0.53,0.45,0.51,0.54,0.43,0.41,0.46,0.48,0.36,0.76,0.70,0.84,0.72,0.75,0.65,0.66,0.58,0.62,0.62,0.57,0.58,0.65,0.64,0.68,0.68
Current Ratio,2.12,1.39,1.55,1.59,1.35,1.41,1.43,1.56,1.42,1.63,1.67,1.58,1.04,0.77,0.92,0.77,0.78,0.76,0.85,0.81,0.66,0.62,0.66,0.74,0.64,1.05,0.98,1.10,0.96,0.94,0.87,0.89,0.82,0.85,0.81,0.77,0.79,0.82,0.86,0.91,0.91
Interest Coverage,0.14,2.90,0.38,1.56,0.68,2.04,1.62,2.10,2.80,1.81,2.32,2.52,2.38,3.36,3.16,2.72,3.11,4.30,4.55,3.81,5.18,5.38,5.21,4.45,5.43,1.13,3.05,2.07,2.41,2.48,1.82,1.28,2.08,0.81,1.55,3.34,4.08,4.41,4.60,4.11,4.30
Return on Capital (ROIC),Upgrade,-6.54%,-4.44%,0.70%,0.82%,1.22%,2.37%,3.05%,3.91%,4.35%,4.08%,4.50%,4.36%,5.73%,6.64%,7.12%,12.57%,11.66%,12.47%,12.82%,7.50%,6.18%,6.22%,6.16%,6.26%,6.34%,2.54%,2.97%,3.01%,3.23%,3.69%,3.50%,3.75%,3.48%,2.97%,2.89%,3.16%,3.83%,5.02%,5.87%,6.23%
Dividend Yield,24.50%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.40%,1.62%
Payout Ratio,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,37.40%,37.52%
