,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30,2023-12-31
Revenue,"6,875","7,185","7,350","8,154","7,778","8,179","7,849","8,661","8,664","9,287","9,305","10,234","9,613","10,213","10,019","10,759","10,455","10,571","10,839","11,445","11,080","10,979","11,061","11,878","11,113","17,671","19,272","20,341","19,759","19,950","19,624","20,785","20,120","19,701","19,477","20,273","19,632","19,196","19,252","20,478"
Revenue Growth (YoY),47.00%,15.37%,9.90%,19.44%,13.13%,13.83%,6.79%,6.22%,11.39%,13.55%,18.55%,18.16%,10.95%,9.97%,7.67%,5.13%,8.76%,3.51%,8.18%,6.38%,5.98%,3.86%,2.05%,3.78%,0.30%,60.95%,74.23%,71.25%,77.80%,12.90%,1.83%,2.18%,1.83%,-1.25%,-0.75%,-2.46%,-2.43%,-2.56%,-1.16%,1.01%
Cost of Revenue,"3,750","3,668","3,796","4,195","4,074","4,058","3,363","3,403","3,795","4,048","3,975","4,732","4,094","4,364","4,211","5,039","4,434","4,302","4,448","5,170","4,562","4,310","4,437","5,212","4,168","6,765","7,681","9,652","8,526","8,944","8,683","10,452","9,673","9,168","8,694","8,671","7,649","7,004","7,135","8,400"
Gross Profit,"3,125","3,517","3,554","3,959","3,704","4,121","4,486","5,258","4,869","5,239","5,330","5,502","5,519","5,849","5,808","5,720","6,021","6,269","6,391","6,275","6,518","6,669","6,624","6,666","6,945","10,906","11,591","10,689","11,233","11,006","10,941","10,333","10,447","10,533","10,783","11,602","11,983","12,192","12,117","12,078"
"Selling, General & Admin","2,096","2,151","2,283","2,333","2,372","2,438","2,624","2,755","2,749","2,772","2,898","2,959","2,955","2,915","3,098","3,291","3,164","3,185","3,314","3,498","3,442","3,543","3,498","3,656","3,688","5,604","4,876","4,758","4,805","4,823","5,212","5,398","5,056","5,856","5,118","5,577","5,425","5,272","5,334","5,280"
Other Operating Expenses,"1,067","1,151","1,235","1,258","1,215","1,109","1,350","1,390","1,588","1,634","1,583","1,542","1,564","1,519","1,416","1,485","1,575","1,634","1,637","1,640","1,600","1,585","1,655","1,776","1,718","4,482","4,150","4,624","4,289","4,078","4,205","4,010","3,596","3,989","4,387","3,276","3,194","3,121","3,146","3,264"
Operating Expenses,"3,163","3,302","3,518","3,591","3,587","3,547","3,974","4,145","4,337","4,406","4,481","4,501","4,519","4,434","4,514","4,776","4,739","4,819","4,951","5,138","5,042","5,128","5,153","5,432","5,406","10,086","9,026","9,382","9,094","8,901","9,417","9,408","8,652","9,845","9,505","8,853","8,619","8,393","8,480","8,544"
Operating Income,-38,215,36,368,117,574,512,"1,113",532,833,849,"1,001","1,000","1,415","1,294",944,"1,282","1,450","1,440","1,137","1,476","1,541","1,471","1,234","1,539",820,"2,565","1,307","2,139","2,105","1,524",925,"1,795",688,"1,278","2,749","3,364","3,799","3,637","3,534"
Interest Expense / Income,294,356,343,358,325,349,383,439,418,461,452,399,439,396,420,416,417,324,318,298,288,283,284,280,284,839,809,769,835,850,836,821,864,851,827,822,835,861,790,849
Other Expense / Income,-79,-818,-96,-190,-104,-138,-109,193,-637,-,-201,-4,-46,85,-32,-186,-16,58,-8,1,-15,18,-8,-11,-2,-131,96,-283,125,-,-,-125,-,-,-,-,-42,-,-,42
Pretax Income,-253,677,-211,200,-104,363,238,481,751,372,598,606,607,934,906,714,881,"1,068","1,130",838,"1,203","1,240","1,195",965,"1,257",112,"1,660",821,"1,179","1,255",688,229,931,-163,451,"1,927","2,571","2,938","2,847","2,643"
Income Tax,-102,286,-117,99,-41,2,100,184,272,147,232,216,-91,353,356,"-1,993",210,286,335,198,295,301,325,214,306,2,407,71,246,277,-3,-193,218,-55,-57,450,631,717,705,629
Net Income,-151,391,-94,101,-63,361,138,297,479,225,366,390,698,581,550,"2,707",671,782,795,640,908,939,870,751,951,110,"1,253",750,933,978,691,422,713,-108,508,"1,477","1,940","2,221","2,142","2,014"
Preferred Dividends,0,0,0,0,14,14,13,14,14,14,13,14,14,14,13,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Net Income Common,-151,391,-94,101,-77,347,125,283,465,211,353,376,684,567,537,"2,693",671,782,795,640,908,939,870,751,951,110,"1,253",750,933,978,691,422,713,-108,508,"1,477","1,940","2,221","2,142","2,014"
Net Income Growth,-,-,-,-,-,-11.25%,-,180.20%,-,-39.19%,182.40%,32.86%,47.10%,168.72%,52.12%,616.22%,-1.90%,37.92%,48.04%,-76.23%,35.32%,20.08%,9.43%,17.34%,4.74%,-88.29%,44.02%,-0.13%,-1.89%,789.09%,-44.85%,-43.73%,-23.58%,-,-26.48%,250.00%,172.09%,-,321.65%,36.36%
Shares Outstanding (Basic),803,804,807,807,809,812,815,817,819,822,823,825,828,831,831,837,855,848,847,849,851,854,855,856,858,"1,237","1,238","1,144","1,244","1,248","1,248","1,247","1,251","1,254","1,254","1,250","1,220","1,193","1,171","1,185"
Shares Outstanding (Diluted),803,814,807,823,809,821,822,829,859,830,832,838,869,870,871,872,862,852,854,858,859,860,863,865,866,"1,237","1,250","1,155","1,253","1,254","1,254","1,255","1,255","1,254","1,259","1,255","1,225","1,196","1,174","1,200"
Shares Change,49.92%,22.41%,11.05%,6.77%,0.76%,0.93%,1.83%,0.70%,6.28%,1.05%,1.25%,1.15%,1.17%,4.91%,4.71%,3.99%,-0.82%,-2.12%,-2.02%,-1.55%,-0.42%,0.95%,1.04%,0.79%,0.86%,43.76%,44.87%,33.47%,44.66%,1.39%,0.31%,8.66%,0.21%,0.02%,0.44%,0.05%,-2.45%,-4.66%,-6.74%,-4.39%
EPS (Basic),-0.19,0.49,-0.12,0.13,-0.09,0.43,0.15,0.34,0.57,0.26,0.43,0.46,0.83,0.68,0.65,3.24,0.78,0.92,0.94,0.75,1.07,1.10,1.02,0.88,1.11,0.09,1.01,0.47,0.75,0.78,0.55,0.34,0.57,-0.09,0.40,1.19,1.59,1.86,1.83,1.74
EPS (Diluted),-0.19,0.48,-0.12,0.12,-0.09,0.42,0.15,0.34,0.56,0.25,0.42,0.45,0.80,0.67,0.63,3.10,0.78,0.92,0.93,0.74,1.06,1.09,1.01,0.87,1.10,0.09,1.00,0.46,0.74,0.78,0.55,0.34,0.57,-0.09,0.40,1.18,1.58,1.86,1.82,1.67
EPS Growth,-,-,-,-,-,-12.50%,-,183.33%,-,-40.48%,180.00%,32.35%,42.86%,168.00%,50.00%,588.89%,-2.50%,37.31%,47.62%,-76.13%,35.90%,18.48%,8.60%,17.57%,3.77%,-91.74%,-0.99%,-47.13%,-32.73%,766.67%,-45.00%,-26.09%,-22.97%,-,-27.27%,247.06%,177.19%,-,355.00%,41.53%
Free Cash Flow,-188,30,-69,56,-493,-30,411,802,-310,419,581,"-2,613",-920,-241,-189,-56,-596,-368,-448,-230,-539,358,221,"1,281",-136,"-1,480",-445,-333,478,540,533,80,464,637,757,962,"1,056","1,568","2,872","3,274"
Free Cash Flow Per Share,-0.23,0.04,-0.09,0.07,-0.61,-0.04,0.50,0.98,-0.38,0.51,0.71,-3.17,-1.11,-0.29,-0.23,-0.07,-0.70,-0.43,-0.53,-0.27,-0.63,0.42,0.26,1.50,-0.16,-1.20,-0.36,-0.29,0.38,0.43,0.43,0.06,0.37,0.51,0.60,0.77,0.87,1.31,2.45,2.76
Dividend Per Share,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.650
Gross Margin,45.45%,48.95%,48.35%,48.55%,47.62%,50.39%,57.15%,60.71%,56.20%,56.41%,57.28%,53.76%,57.41%,57.27%,57.97%,53.16%,57.59%,59.30%,58.96%,54.83%,58.83%,60.74%,59.89%,56.12%,62.49%,61.72%,60.14%,52.55%,56.85%,55.17%,55.75%,49.71%,51.92%,53.46%,55.36%,57.23%,61.04%,63.51%,62.94%,58.98%
Operating Margin,-0.55%,2.99%,0.49%,4.51%,1.50%,7.02%,6.52%,12.85%,6.14%,8.97%,9.12%,9.78%,10.40%,13.85%,12.92%,8.77%,12.26%,13.72%,13.29%,9.93%,13.32%,14.04%,13.30%,10.39%,13.85%,4.64%,13.31%,6.43%,10.83%,10.55%,7.77%,4.45%,8.92%,3.49%,6.56%,13.56%,17.14%,19.79%,18.89%,17.26%
Profit Margin,-2.20%,5.44%,-1.28%,1.24%,-0.99%,4.24%,1.59%,3.27%,5.37%,2.27%,3.79%,3.67%,7.12%,5.55%,5.36%,25.03%,6.42%,7.40%,7.33%,5.59%,8.19%,8.55%,7.87%,6.32%,8.56%,0.62%,6.50%,3.69%,4.72%,4.90%,3.52%,2.03%,3.54%,-0.55%,2.61%,7.29%,9.88%,11.57%,11.13%,9.83%
Free Cash Flow Margin,-2.73%,0.42%,-0.94%,0.69%,-6.34%,-0.37%,5.24%,9.26%,-3.58%,4.51%,6.24%,-25.53%,-9.57%,-2.36%,-1.89%,-0.52%,-5.70%,-3.48%,-4.13%,-2.01%,-4.86%,3.26%,2.00%,10.78%,-1.22%,-8.38%,-2.31%,-1.64%,2.42%,2.71%,2.72%,0.38%,2.31%,3.23%,3.89%,4.75%,5.38%,8.17%,14.92%,15.99%
Effective Tax Rate,-,42.25%,-,49.50%,-,0.55%,42.02%,38.25%,36.22%,39.52%,38.80%,35.64%,-14.99%,37.79%,39.29%,-279.13%,23.84%,26.78%,29.65%,23.63%,24.52%,24.27%,27.20%,22.18%,24.34%,1.79%,24.52%,8.65%,20.87%,22.07%,-0.44%,-84.28%,23.42%,-,-12.64%,23.35%,24.54%,24.40%,24.76%,23.80%
EBITDA,41,"1,033",132,"4,970","1,308","1,787","1,778","2,289","2,721","2,408","2,618","2,553","2,610","2,849","2,742","2,615","2,873","3,026","3,085","2,776","3,091","3,108","3,134","3,021","3,259","5,015","6,619","5,809","6,303","6,182","5,669","4,922","5,380","4,179","4,591","6,011","6,609","6,909","6,824","6,810"
EBITDA Margin,0.60%,14.38%,1.80%,60.95%,16.82%,21.85%,22.65%,26.43%,31.41%,25.93%,28.14%,24.95%,27.15%,27.90%,27.37%,24.31%,27.48%,28.63%,28.46%,24.26%,27.90%,28.31%,28.33%,25.43%,29.33%,28.38%,34.35%,28.56%,31.90%,30.99%,28.89%,23.68%,26.74%,21.21%,23.57%,29.65%,33.66%,35.99%,35.45%,33.26%
Depreciation & Amortization,0,0,0,"4,412","1,087","1,075","1,157","1,369","1,552","1,575","1,568","1,548","1,564","1,519","1,416","1,485","1,575","1,634","1,637","1,640","1,600","1,585","1,655","1,776","1,718","4,064","4,150","4,219","4,289","4,077","4,145","3,872","3,585","3,491","3,313","3,262","3,203","3,110","3,187","3,318"
EBIT,41,"1,033",132,558,221,712,621,920,"1,169",833,"1,050","1,005","1,046","1,330","1,326","1,130","1,298","1,392","1,448","1,136","1,491","1,523","1,479","1,245","1,541",951,"2,469","1,590","2,014","2,105","1,524","1,050","1,795",688,"1,278","2,749","3,406","3,799","3,637","3,492"
EBIT Margin,0.60%,14.38%,1.80%,6.84%,2.84%,8.71%,7.91%,10.62%,13.49%,8.97%,11.28%,9.82%,10.88%,13.02%,13.23%,10.50%,12.42%,13.17%,13.36%,9.93%,13.46%,13.87%,13.37%,10.48%,13.87%,5.38%,12.81%,7.82%,10.19%,10.55%,7.77%,5.05%,8.92%,3.49%,6.56%,13.56%,17.35%,19.79%,18.89%,17.05%
