,2014-01-31,2014-04-30,2014-07-31,2014-10-31,2015-01-31,2015-04-30,2015-07-31,2015-10-31,2016-01-31,2016-04-30,2016-07-31,2016-10-31,2017-01-31,2017-04-30,2017-07-31,2017-10-31,2018-01-31,2018-04-30,2018-07-31,2018-10-31,2019-01-31,2019-04-30,2019-07-31,2019-10-31,2020-01-31,2020-04-30,2020-07-31,2020-10-31,2021-01-31,2021-04-30,2021-07-31,2021-10-31,2022-01-31,2022-04-30,2022-07-31,2022-10-31,2023-01-31,2023-04-30,2023-07-31,2023-10-31
Cash & Equivalents,168.6,153.5,149.4,105.3,111.7,125.6,133.6,139,140.5,109.8,109.6,121.8,139.6,166.8,183.2,180.3,186.2,192.6,192,171.2,206.5,101.3,48.8,48.8,74.4,391.1,396.6,405.6,501.5,334.3,168.8,155.3,284.3,169.9,151.6,27.1,104.2,655.8,241.1,"3,624"
Short-Term Investments,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,487.8,459.8,432.7
Cash & Cash Equivalents,168.6,153.5,149.4,105.3,111.7,125.6,133.6,139,140.5,109.8,109.6,121.8,139.6,166.8,183.2,180.3,186.2,192.6,192,171.2,206.5,101.3,48.8,48.8,74.4,391.1,396.6,405.6,501.5,334.3,168.8,155.3,284.3,169.9,151.6,27.1,104.2,"1,144",700.9,"4,057"
Cash Growth,-61.58%,-40.13%,-5.14%,-30.03%,-33.75%,-18.18%,-10.58%,32.00%,25.78%,-12.58%,-17.96%,-12.37%,-0.64%,51.91%,67.15%,48.03%,33.38%,15.47%,4.80%,-5.05%,10.90%,-47.40%,-74.58%,-71.50%,-63.97%,286.08%,712.70%,731.15%,574.06%,-14.52%,-57.44%,-61.71%,-43.31%,-49.18%,-10.19%,-82.55%,-63.35%,573.10%,362.34%,14869.00%
Receivables,365.2,309.4,392.5,453.2,373.9,430.1,507.9,605.4,503.8,450.1,523,517.8,421.4,438.7,433.7,481.6,422.7,385.6,504.2,561.9,502.6,503.8,473.7,522.4,477.3,551.4,497.6,577,604.9,533.7,566,659.1,563.2,524.7,605,609.5,533.9,597.6,592.4,587.9
Inventory,864.8,931,"1,085","1,065",944.2,"1,164","1,151","1,051",942,899.4,"1,015","1,028",995.6,905.7,981.3,"1,012",909.1,854.4,"1,017",966.2,924.7,910.3,"1,013","1,013",958.8,895.3,995,993.8,897.9,959.9,"1,106","1,100","1,042","1,089","1,313","1,358","1,242","1,010","1,093","1,085"
Other Current Assets,109.5,145.2,101.8,102.1,85.8,264.6,233.2,210.2,212.1,114.1,93.5,137.2,134.3,130.6,93.9,112.2,91.9,122.4,92.2,87.9,92.4,109.8,77.7,74.7,92.2,134.9,95.6,90.7,74.4,113.8,112.6,94.2,98.6,226.2,218.3,255.9,148.2,107.7,110.1,134.7
Total Current Assets,"1,508","1,539","1,728","1,726","1,516","1,984","2,026","2,006","1,798","1,573","1,741","1,805","1,691","1,642","1,692","1,786","1,610","1,555","1,806","1,787","1,726","1,625","1,614","1,659","1,603","1,973","1,985","2,067","2,079","1,942","1,953","2,009","1,988","2,010","2,288","2,251","2,028","2,859","2,497","5,864"
"Property, Plant & Equipment","1,185","1,266","1,275","1,305","1,323","1,678","1,657","1,662","1,624","1,628","1,599","1,587","1,574","1,618","1,596","1,616","1,634","1,729","1,828","1,819","1,848","1,912","2,058","2,069","2,080","2,118","2,087","2,086","2,086","2,144","2,122","2,139","2,109","2,238","2,237","2,285","2,357","2,343","2,459","2,548"
Goodwill and Intangibles,"6,145","6,123","6,098","6,146","6,109","12,962","12,893","12,841","12,660","12,586","12,525","12,467","12,347","12,227","12,196","12,138","11,920","11,859","13,717","13,400","13,198","13,030","12,974","12,916","12,804","12,734","12,682","12,625","12,116","12,065","12,006","11,953","11,728","11,668","11,614","11,545","11,495","9,646","9,612","9,563"
