,2014-01-31,2014-04-30,2014-07-31,2014-10-31,2015-01-31,2015-04-30,2015-07-31,2015-10-31,2016-01-31,2016-04-30,2016-07-31,2016-10-31,2017-01-31,2017-04-30,2017-07-31,2017-10-31,2018-01-31,2018-04-30,2018-07-31,2018-10-31,2019-01-31,2019-04-30,2019-07-31,2019-10-31,2020-01-31,2020-04-30,2020-07-31,2020-10-31,2021-01-31,2021-04-30,2021-07-31,2021-10-31,2022-01-31,2022-04-30,2022-07-31,2022-10-31,2023-01-31,2023-04-30,2023-07-31,2023-10-31
Revenue,"1,466","1,234","1,324","1,482","1,440","1,447","1,952","2,078","1,974","1,808","1,816","1,914","1,879","1,784","1,749","1,924","1,903","1,781","1,903","2,022","2,012","1,902","1,779","1,958","1,972","2,092","1,972","2,034","2,077","1,920","1,858","2,050","2,057","2,034","1,873","2,205","2,216","2,235","1,805","1,939"
Revenue Growth (YoY),-6.03%,-7.87%,-2.01%,-5.01%,-1.74%,17.24%,47.45%,40.21%,37.08%,24.91%,-6.98%,-7.88%,-4.82%,-1.32%,-3.68%,0.51%,1.30%,-0.14%,8.78%,5.09%,5.71%,6.78%,-6.50%,-3.15%,-1.97%,9.98%,10.84%,3.89%,5.29%,-8.21%,-5.77%,0.79%,-0.94%,5.92%,0.81%,7.57%,7.74%,9.88%,-3.62%,-12.09%
Cost of Revenue,920.3,794,845.1,945.3,917.1,"1,017","1,223","1,290","1,210","1,120","1,093","1,171","1,156","1,137","1,087","1,169","1,175","1,091","1,224","1,250","1,238","1,210","1,079","1,204","1,212","1,304","1,196","1,216","1,267","1,185","1,219","1,339","1,374","1,367","1,321","1,504","1,461","1,442","1,150","1,214"
Gross Profit,545.2,440.3,478.7,536.5,522.9,430.6,728.7,787.3,763.8,688,722.7,742.9,722.9,646.8,662.1,755,728.5,690.5,678.2,771.3,773.8,692.4,699.6,754,760,788.4,775.4,818.2,809.4,735.7,639.4,711.5,683.1,666.7,552.5,701.1,755.8,792.4,654.8,724.2
"Selling, General & Admin",250.3,218,253.4,252.4,237.3,288.2,387.6,389.8,381.1,351.8,356,363.1,337.2,323.3,348.8,359.5,330.6,324,383.3,382.4,373.1,369.8,380.5,361.5,358.9,373.4,357.5,382.8,371.7,411.1,324,347.7,336,352.6,343.8,354.3,380.9,376,313.6,333.5
Other Operating Expenses,31.4,30.9,33.7,29.3,30.5,71.9,74,83.7,64.4,90.1,72.9,76.5,148,115.7,78.1,63.4,233.9,53.8,68,58.4,183.1,169,61.5,62.7,112.1,68.3,56.8,54.6,31.5,85.9,56,52,196.5,12.1,29,53.4,57,"1,050",37.7,91.8
Operating Expenses,281.7,248.9,287.1,281.7,267.8,360.1,461.6,473.5,445.5,441.9,428.9,439.6,485.2,439,426.9,422.9,564.5,377.8,451.3,440.8,556.2,538.8,442,424.2,471,441.7,414.3,437.4,403.2,497,380,399.7,532.5,364.7,372.8,407.7,437.9,"1,426",351.3,425.3
Operating Income,263.5,191.4,191.6,254.8,255.1,70.5,267.1,313.8,318.3,246.1,293.8,303.3,237.7,207.8,235.2,332.1,164,312.7,226.9,330.5,217.6,153.6,257.6,329.8,289,346.7,361.1,380.8,406.2,238.7,259.4,311.8,150.6,302,179.7,293.4,317.9,-633.5,303.5,298.9
Interest Expense / Income,18.4,16.7,17.4,16.2,16.8,29.5,44.4,42.6,43.6,40.5,41.5,41,40.3,40.3,42,41.6,43.1,47.4,53.6,53.6,51.6,49.1,49.4,49.1,45.1,45.6,46.1,45.1,43.5,42.4,43.1,40.3,39.5,38,39.1,39.7,37.9,35.3,32.1,35.1
Other Expense / Income,-1.4,-9,-1.3,-0.3,-0.1,170.8,-0.1,1.6,-0.6,-4.6,-1.1,-3.2,-0.2,5.6,4.2,-1.3,4.9,1.1,0.2,7.5,8.8,2.6,1.5,1.6,1.4,2.7,1.4,32.2,1.2,3,11.1,2.7,1.5,3.8,-0.5,0.8,4.6,9.8,33,14.4
Pretax Income,246.5,183.7,175.5,238.9,238.4,-129.8,222.8,269.6,275.3,210.2,253.4,265.5,197.6,161.9,189,291.8,116,264.2,173.1,269.4,157.2,101.9,206.7,279.1,242.5,298.4,313.6,303.5,361.5,193.3,205.2,268.8,109.6,260.2,141.1,252.9,275.4,-678.6,238.4,249.4
Income Tax,79.8,65.2,59.5,80.6,77.5,-39.5,86.4,93.6,90,19.2,83.4,88.2,63,51.5,62.2,97.2,-715.3,78.3,40.1,80.9,35.8,30.4,52.1,67.9,55.1,72.1,76.6,72.7,100,46.3,51.3,62.8,39.9,58.1,31.3,61.8,66.9,-77.9,54.8,54.5
Net Income,166.7,118.5,116,158.3,160.9,-90.3,136.4,176,185.3,191,170,177.3,134.6,110.4,126.8,194.6,831.3,185.9,133,188.5,121.4,71.5,154.6,211.2,187.4,226.3,237,230.8,261.5,147,153.9,206,69.7,202.1,109.8,191.1,208.5,-600.7,183.6,194.9
Net Income Growth,8.11%,-9.06%,-8.37%,3.19%,-3.48%,-,17.59%,11.18%,15.16%,-,24.63%,0.74%,-27.36%,-42.20%,-25.41%,9.76%,517.61%,68.39%,4.89%,-3.13%,-85.40%,-61.54%,16.24%,12.04%,54.37%,216.50%,53.30%,9.28%,39.54%,-35.04%,-35.06%,-10.75%,-73.35%,37.48%,-28.65%,-7.23%,199.14%,-,67.21%,1.99%
Shares Outstanding (Basic),105,104,102,102,102,102,120,120,120,120,116,116,116,116,113,114,114,114,114,114,114,114,114,114,114,114,114,114,114,110,108,108,108,108,106,107,107,107,102,102
Shares Change,-3.07%,-3.33%,-3.90%,-3.15%,-3.16%,-1.86%,17.50%,17.53%,17.54%,17.61%,-2.71%,-2.71%,-2.71%,-2.71%,-2.57%,-2.43%,-2.44%,-2.44%,0.09%,0.13%,0.14%,0.13%,0.18%,0.27%,0.26%,0.26%,0.26%,0.02%,0.03%,-3.90%,-5.00%,-5.01%,-5.02%,-1.03%,-1.74%,-1.66%,-1.59%,-1.68%,-4.14%,-4.15%
EPS (Basic),1.59,1.18,1.14,1.55,1.58,-0.95,1.14,1.47,1.55,1.61,1.46,1.52,1.16,0.97,1.12,1.71,7.32,1.64,1.17,1.66,1.07,0.63,1.36,1.85,1.64,1.99,2.08,2.02,2.32,1.37,1.42,1.90,0.64,1.88,1.03,1.79,1.96,-5.64,1.79,1.91
EPS (Diluted),1.59,1.18,1.14,1.55,1.58,-0.95,1.14,1.47,1.55,1.60,1.46,1.52,1.16,0.96,1.12,1.71,7.32,1.63,1.17,1.66,1.07,0.63,1.36,1.85,1.64,1.99,2.08,2.02,2.32,1.37,1.42,1.90,0.64,1.87,1.03,1.79,1.95,-5.63,1.79,1.90
EPS Growth,11.97%,-3.28%,-4.20%,6.16%,-0.63%,-,0%,-5.16%,-1.90%,-,28.07%,3.40%,-25.16%,-40.00%,-23.29%,12.50%,531.03%,69.79%,4.46%,-2.92%,-85.38%,-61.35%,16.24%,11.45%,53.27%,215.87%,52.94%,9.19%,41.46%,-31.16%,-31.73%,-5.94%,-72.41%,36.50%,-27.46%,-5.79%,204.69%,-,73.79%,6.15%
Free Cash Flow,356,145.2,-55.9,27.3,379.7,142.9,254,211.3,498.9,299.4,188.7,102.6,367.3,208.5,234.7,69.9,397.6,207.3,141.7,125.1,333,181.6,148.5,160.6,465.1,211.3,332.4,326.3,416.6,183,69.8,105.9,322.4,220.7,-127.3,102.9,442.7,298.7,67.6,28.2
Free Cash Flow Per Share,3.39,1.40,-0.55,0.27,3.73,1.40,2.12,1.77,4.17,2.50,1.62,0.88,3.15,1.79,2.07,0.61,3.50,1.82,1.25,1.10,2.93,1.60,1.31,1.41,4.08,1.85,2.92,2.86,3.65,1.67,0.64,0.98,2.98,2.04,-1.20,0.97,4.15,2.80,0.66,0.28
Dividend Per Share,0.580,0.580,0.580,0.640,0.640,0.640,0.640,0.670,0.670,0.670,0.670,0.750,0.750,0.750,0.750,0.780,0.780,0.780,0.780,0.850,0.850,0.850,0.850,0.880,0.880,0.880,0.880,0.900,0.900,0.900,0.900,0.990,0.990,0.990,0.990,1.020,1.020,1.020,1.020,1.060
