,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30
Cash & Equivalents,"198,890","204,400","189,085","179,044","160,197","155,776","154,098","159,661","133,097","158,289","150,133","155,990","160,494","180,045","186,082","186,109","180,516","202,704","200,902","199,286","188,105","205,893","203,243","220,443","193,919","285,920","309,773","323,695","309,615","324,682","299,238","323,808","262,033","272,087","284,030","299,607","342,025","328,959","296,908","253,987"
Cash & Cash Equivalents,"198,890","204,400","189,085","179,044","160,197","155,776","154,098","159,661","133,097","158,289","150,133","155,990","160,494","180,045","186,082","186,109","180,516","202,704","200,902","199,286","188,105","205,893","203,243","220,443","193,919","285,920","309,773","323,695","309,615","324,682","299,238","323,808","262,033","272,087","284,030","299,607","342,025","328,959","296,908","253,987"
Cash Growth,43.51%,17.22%,-0.05%,-12.86%,-19.45%,-23.79%,-18.50%,-10.83%,-16.92%,1.61%,-2.57%,-2.30%,20.58%,13.74%,23.94%,19.31%,12.48%,12.59%,7.96%,7.08%,4.20%,1.57%,1.17%,10.62%,3.09%,38.87%,52.42%,46.84%,59.66%,13.56%,-3.40%,0.03%,-15.37%,-16.20%,-5.08%,-7.47%,30.53%,20.90%,4.53%,-15.23%
Receivables,"25,674","32,484","41,864","39,298","28,419","35,637","43,921","37,875","27,683","35,261","36,851","36,112","28,887","36,888","40,487","38,076","38,384","46,572","36,977","40,679","35,450","44,500","50,027","54,215","39,857","68,555","51,633","51,610","44,806","60,465","61,138","59,487","54,340","89,218","80,486","79,696","54,192","55,491","60,850","66,194"
"Property, Plant & Equipment",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"24,328",0,0,0,"26,253","27,119","27,818","27,959"
Goodwill and Intangibles,"32,783","32,485","32,071","31,118","30,003","29,079","29,007","28,090","27,851","27,592","29,341","29,167","28,337","27,845","27,796","27,630","27,402","27,696","27,383","27,403","27,266","27,233","27,091","26,666","26,948","25,824","25,850","26,428","26,909","26,646","26,747","26,126","25,794","24,387","24,123","23,811","24,119","24,514","24,574","24,369"
Total Assets,"1,880,382","1,894,736","1,909,715","1,882,849","1,842,181","1,831,801","1,829,370","1,808,356","1,731,210","1,800,967","1,818,771","1,818,117","1,792,077","1,821,635","1,864,063","1,889,133","1,842,465","1,922,104","1,912,334","1,925,165","1,917,383","1,958,413","1,988,226","2,014,802","1,951,158","2,219,770","2,232,715","2,234,459","2,260,090","2,314,266","2,327,868","2,361,876","2,291,413","2,394,105","2,380,904","2,381,064","2,416,676","2,455,113","2,423,675","2,368,477"
Accounts Payable,"53,707","59,407","62,323","59,428","52,180","58,252","54,867","59,557","53,722","58,257","62,054","61,921","57,152","59,655","62,947","63,205","61,342","69,685","67,672","73,346","64,571","62,656","69,839","63,342","48,601","74,368","60,567","54,328","50,484","60,907","59,416","60,501","61,430","91,324","96,474","87,841","69,218","76,708","69,433","75,076"
Total Liabilities,"1,674,249","1,684,494","1,696,616","1,668,958","1,630,485","1,615,778","1,608,545","1,586,219","1,508,118","1,572,206","1,585,750","1,585,427","1,565,934","1,592,482","1,632,956","1,660,511","1,640,793","1,719,238","1,711,366","1,727,302","1,720,309","1,761,398","1,790,116","1,817,732","1,757,212","2,026,788","2,040,413","2,039,864","2,059,890","2,110,993","2,124,958","2,160,266","2,088,741","2,195,752","2,181,278","2,181,947","2,214,838","2,246,094","2,214,253","2,158,282"
Total Debt,"483,572","472,326","470,430","464,412","454,853","425,298","414,764","404,716","368,850","385,936","383,857","391,702","378,700","382,887","416,478","432,104","437,438","445,791","451,883","444,955","442,113","473,260","475,764","472,515","460,148","543,373","535,653","517,920","500,725","507,590","517,854","497,141","473,632","488,592","495,951","503,865","521,146","577,552","574,975","575,696"
Debt Growth,-3.81%,-6.39%,-5.54%,-6.54%,-5.94%,-9.96%,-11.83%,-12.85%,-18.91%,-9.26%,-7.45%,-3.22%,2.67%,-0.79%,8.50%,10.31%,15.51%,16.43%,8.50%,2.97%,1.07%,6.16%,5.28%,6.19%,4.08%,14.81%,12.59%,9.61%,8.82%,-6.59%,-3.32%,-4.01%,-5.41%,-3.74%,-4.23%,1.35%,10.03%,18.21%,15.93%,14.26%
Common Stock,"112,304","112,517","114,148","114,207","115,549","116,848","117,590","117,184","117,360","117,150","117,476","115,090","111,024","109,318","107,740","102,351","96,983","94,671","92,377","87,213","82,043","77,701","74,241","70,711","64,191","61,414","61,536","61,638","63,228","62,744","57,593","54,702","55,789","53,332","53,248","53,396","53,517","55,383","54,608","53,545"
