,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30,2023-12-31
Net Income,326,324,321,350,302,353,376,416,412,452,503,522,564,575,618,597,783,866,923,935,964,937,951,852,795,671,698,"1,135","1,484","1,265","1,526","1,580","1,402","1,793","2,020","1,968","1,603","1,294","1,125","1,045"
Depreciation & Amortization,48,48,49,54,54,55,57,58,56,57,60,61,65,66,69,69,73,75,78,80,83,84,88,94,96,109,122,277,283,289,293,299,304,313,319,312,312,325,333,0
Share-Based Compensation,29,25,26,35,39,30,29,37,47,28,26,40,52,32,27,42,50,33,30,84,56,39,36,52,56,35,33,80,100,59,48,47,144,62,75,85,134,60,66,0
Other Operating Activities,-334,35,591,421,"-1,700",130,629,381,-884,"1,355","-1,138","1,065","-1,015",170,605,"-1,273",-658,"2,158",244,"6,702","-3,698","1,154","4,327","3,306","9,171","-17,258",-933,"11,765","-6,609","-2,207",-52,"3,713","1,203","-10,111","6,640","-4,472","7,728","-6,895","-6,535","-1,045"
Operating Cash Flow,69,432,987,860,"-1,305",568,"1,091",892,-369,"1,892",-549,"1,688",-334,843,"1,319",-565,248,"3,132","1,275","7,801","-2,595","2,214","5,402","4,304","10,118","-16,443",-80,"13,257","-4,742",-594,"1,815","5,639","3,053","-7,943","9,054","-2,107","9,777","-5,216","-5,011",0
Operating Cash Flow Growth,-,-18.80%,49.32%,3.49%,-,31.48%,10.54%,3.72%,-,233.10%,-,89.24%,-,-55.44%,-,-,-,271.53%,-3.34%,-,-,-29.31%,323.69%,-44.83%,-,-,-,208.02%,-,-,-,-57.46%,-,-,398.84%,-,220.24%,-,-,-
Capital Expenditures,-53,-112,-145,-90,-55,-70,-79,-62,-56,-139,-77,-74,-80,-84,-103,-133,-122,-131,-147,-170,-139,-171,-205,-193,-156,-179,-130,-166,-186,-239,-178,-313,-296,-241,-232,-202,-159,-239,-239,0
Acquisitions,-171,0,0,-344,0,0,-231,-117,-139,-223,-238,-503,-134,-284,-411,-242,74,-184,24,-43,81,-140,-279,"-1,392","-1,327","1,432",-12,"11,992","-1,780","-3,406","-2,633","-3,026",0,0,0,0,0,0,-219,0
Change in Investments,"-10,064","-6,055","-12,351","-8,670","-13,044","-10,135","-11,622","-19,157","-15,128","-20,087","-24,144","-24,238","-17,155","-12,883","-16,455","-30,804","-19,109","-29,610","-26,289","-32,207","-23,054","-30,228","-40,060","-23,631","-38,029","-88,385","-66,027","-77,778","-72,172","-66,865","-75,951","-64,962","-60,628","-36,487","-29,737","-14,517","-11,976","-18,777","-20,030",-
Other Investing Activities,"7,078","5,367","11,650","5,565","4,437","6,299","5,582","9,631","6,561","15,377","12,249","12,084","11,782","17,521","11,055","17,937","12,618","16,810","20,046","17,885","41,397","32,702","33,355","23,921","20,316","28,883","40,169","43,546","60,980","52,649","55,811","46,608","57,282","39,118","51,729","26,259","23,164","37,183","39,021",-
