,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Net Income,348.53,376.89,457.22,430.81,489.35,618.2,590.4,696.14,"1,415","1,357"
Depreciation & Amortization,48.07,49.29,46.01,46.8,49.31,54.02,50.95,56.96,51.31,57.34
Share-Based Compensation,41.47,41.42,43.42,45.22,50.91,56.15,61.54,62.5,69.39,64.4
Other Operating Activities,-30.54,-72.63,19.91,6.67,-100.92,-155.56,68.8,-160.63,-667.7,650.54
Operating Cash Flow,407.54,394.97,566.56,529.49,488.64,572.8,771.69,654.97,868.49,"2,130"
Operating Cash Flow Growth,10.11%,-3.08%,43.45%,-6.54%,-7.71%,17.22%,34.72%,-15.13%,32.60%,145.21%
Capital Expenditures,-53.41,-64.57,-44.13,-59.09,-10.61,-47.47,-47.02,-47.54,-36.25,-86.82
Change in Investments,-26.2,-14,40.29,-0.04,0,0,0,0,0,0
Other Investing Activities,2.81,-0.34,-3.6,5.93,-1.07,-0.93,1.01,1.52,-0.4,-0.89
Investing Cash Flow,-76.81,-78.91,-7.43,-53.2,-11.69,-48.4,-46.02,-46.03,-36.65,-87.71
Dividends Paid,-123.29,-124.63,-135.67,-145.12,-150.5,-156.84,-170.55,-174.93,-195.77,-213.8
Share Issuance / Repurchase,-202.18,-481.51,-499.03,-152.35,-273.17,-465.17,-240.82,-146.04,-408.49,"-1,500.93"
Debt Issued / Paid,0,0,0,0,0,0,0.25,0.04,7.51,51.47
Other Financing Activities,-6.55,0.61,-2.12,-1.34,-0.9,-5.73,-6.67,-10.57,-16.8,-21.28
Financing Cash Flow,-332.03,-605.53,-636.82,-298.8,-424.57,-627.74,-417.8,-331.49,-613.55,"-1,684.54"
Exchange Rate Effect,-11.89,-31.07,-41.63,-10.85,24.28,-24.03,-1.12,19.85,-17.4,-51.98
Net Cash Flow,-13.19,-320.55,-119.31,166.64,76.66,-127.36,306.76,297.3,200.9,305.44
Free Cash Flow,354.13,330.39,522.44,470.4,478.03,525.33,724.67,607.43,832.25,"2,043"
Free Cash Flow Growth,9.81%,-6.70%,58.13%,-9.96%,1.62%,9.90%,37.95%,-16.18%,37.01%,145.46%
Free Cash Flow Margin,5.82%,5.03%,7.90%,7.71%,6.91%,6.45%,9.12%,6.34%,5.04%,11.97%
Free Cash Flow Per Share,1.72,1.68,2.77,2.60,2.67,3.02,4.24,3.61,4.92,12.53
