,2014-03-29,2014-06-28,2014-09-27,2014-12-27,2015-03-28,2015-06-27,2015-09-26,2015-12-26,2016-04-02,2016-07-02,2016-10-01,2016-12-31,2017-04-01,2017-07-01,2017-09-30,2017-12-30,2018-03-31,2018-06-30,2018-09-29,2018-12-29,2019-03-30,2019-06-29,2019-09-28,2019-12-28,2020-03-28,2020-06-27,2020-09-26,2020-12-26,2021-03-27,2021-06-26,2021-09-25,2021-12-25,2022-04-02,2022-07-02,2022-10-01,2022-12-31,2023-04-01,2023-07-01,2023-09-30,2023-12-30,Current
Market Capitalization,"14,176","14,234","14,567","16,236","11,457","11,807","9,277","9,603","8,171","7,468","8,320","7,424","6,710","5,977","7,175","8,428","9,088","10,253","11,159","8,187","10,196","8,868","7,277","8,761","5,014","4,919","5,191","7,378","8,932","8,862","8,562","8,255","7,971","6,356","5,756","6,971","7,698","8,064","7,577","9,320","7,061"
Market Cap Growth,-7.70%,-9.87%,-2.79%,2.13%,-19.18%,-17.05%,-36.31%,-40.86%,-28.68%,-36.75%,-10.32%,-22.69%,-17.88%,-19.96%,-13.76%,13.52%,35.44%,71.53%,55.54%,-2.85%,12.19%,-13.50%,-34.79%,7.01%,-50.82%,-44.53%,-28.67%,-15.79%,78.15%,80.16%,64.92%,11.90%,-10.76%,-28.28%,-32.76%,-15.55%,-3.42%,26.88%,31.63%,33.69%,-
Enterprise Value,"13,189","13,165","13,886","15,242","10,845","11,108","8,878","8,999","7,799","7,084","8,047","6,632","5,945","4,997","6,146","6,978","7,680","8,820","9,971","6,811","8,897","9,409","8,306","9,472","5,925","5,971","6,154","7,900","9,756","9,047","8,610","8,337","8,744","7,371","7,082","8,076","8,994","9,204","8,867","10,140","7,881"
PE Ratio,18.27,18.80,19.35,22.21,16.32,19.54,16.47,20.04,20.61,24.08,42.49,50.81,-67.57,-341.57,89.02,-102.15,55.82,48.30,46.73,18.58,23.66,20.20,16.14,13.18,13.05,35.26,-63.54,-24.92,-73.76,51.73,21.21,16.46,13.28,11.37,11.16,13.54,14.73,15.18,14.36,15.85,20.44
PS Ratio,1.90,1.90,1.92,2.14,1.50,1.57,1.24,1.29,1.10,1.02,1.16,1.07,1.01,0.93,1.14,1.36,1.47,1.65,1.79,1.29,1.62,1.40,1.14,1.37,0.81,0.94,1.10,1.68,2.03,1.68,1.53,1.38,1.28,1.00,0.90,1.09,1.20,1.25,1.17,1.41,1.07
PB Ratio,3.51,3.58,3.62,3.98,2.95,3.10,2.43,2.52,2.18,2.09,2.31,2.06,2.03,1.78,2.04,2.47,2.63,3.00,3.22,2.44,3.10,2.94,2.50,2.81,1.86,1.93,2.04,2.74,3.43,3.26,2.99,3.03,3.14,2.69,2.55,2.83,3.17,3.30,3.20,3.62,2.75
P/FCF Ratio,27.42,23.03,23.88,25.29,22.82,27.07,16.36,21.87,13.64,14.93,16.57,10.65,10.04,7.51,7.44,9.67,11.17,14.45,19.54,15.18,16.82,15.12,12.54,14.48,9.93,20.10,15.08,35.80,32.71,15.17,11.56,11.35,14.52,18.94,86.96,85.02,39.78,19.26,14.12,12.01,9.10
P/OCF Ratio,15.63,13.86,15.14,15.66,12.83,14.57,9.43,11.23,8.04,8.05,9.42,7.31,7.04,5.73,6.20,8.00,9.32,11.76,14.86,11.58,13.01,11.82,9.39,10.32,6.64,10.10,9.65,21.62,23.45,12.68,9.98,9.51,11.13,12.38,22.70,23.94,18.73,12.67,10.07,9.68,7.33
Debt / Equity Ratio,0.07,0.08,0.13,0.10,0.14,0.12,0.19,0.16,0.19,0.19,0.19,0.16,0.18,0.18,0.17,0.17,0.17,0.17,0.20,0.20,0.21,0.82,0.90,0.84,1.12,1.47,1.34,1.23,1.38,1.16,1.09,1.13,1.33,1.18,1.22,1.14,1.18,1.16,1.16,1.06,1.06
Quick Ratio,1.93,1.63,1.43,1.45,1.52,1.25,1.35,1.39,1.34,1.09,1.20,1.45,1.55,1.52,1.31,1.36,1.53,1.46,1.86,1.86,1.99,1.40,1.19,1.27,1.14,1.90,1.80,1.89,2.04,1.58,1.54,1.40,1.33,1.22,1.12,1.21,1.35,1.27,1.20,1.38,1.38
Current Ratio,3.43,3.13,2.78,2.80,2.80,2.69,2.80,2.84,2.55,2.32,2.44,2.64,2.55,2.54,2.09,2.07,2.24,2.27,2.98,2.90,3.00,2.30,1.95,1.94,1.61,2.59,2.52,2.55,2.66,2.07,2.05,1.88,1.87,2.05,2.01,2.08,2.23,2.18,2.11,2.17,2.17
Interest Coverage,55.75,59.75,56.60,101.33,37.89,23.50,55.75,31.17,9.83,-8.76,18.98,35.19,-205.54,18.36,42.57,39.81,7.55,31.20,36.80,39.37,7.92,35.90,54.77,55.86,-58.83,-16.98,-1.27,14.30,-1.54,16.79,18.51,21.69,3.14,14.75,22.06,24.37,7.93,18.06,17.55,32.11,19.97
Return on Capital (ROIC),Upgrade,18.22%,18.25%,17.11%,16.87%,16.65%,14.94%,13.17%,11.54%,9.39%,7.49%,4.62%,3.48%,-4.24%,-1.82%,0.64%,-3.54%,4.10%,5.27%,5.60%,10.69%,10.43%,7.71%,7.87%,11.23%,5.86%,0.84%,-2.46%,-5.77%,-1.42%,4.31%,8.00%,10.00%,10.75%,11.55%,10.93%,10.19%,10.07%,10.05%,10.13%,10.69%
Dividend Yield,1.10%,1.10%,1.10%,1.00%,1.40%,1.40%,1.80%,1.80%,2.10%,2.20%,2.00%,2.20%,2.50%,2.70%,2.30%,1.90%,1.80%,1.70%,1.60%,2.30%,1.90%,2.30%,2.80%,2.30%,4.00%,3.00%,1.90%,0.70%,0.00%,0.60%,1.20%,1.80%,2.50%,3.10%,3.40%,2.80%,2.60%,2.40%,2.60%,2.10%,1.66%
Payout Ratio,27.10%,24.70%,19.80%,18.40%,35.00%,67.60%,26.70%,32.30%,100.00%,-185.20%,90.90%,51.00%,-20.30%,68.50%,28.40%,-50.00%,100.00%,47.00%,29.90%,41.70%,145.30%,45.90%,29.00%,15.40%,-21.40%,0.00%,0.00%,0.00%,0.00%,30.90%,26.40%,23.10%,172.00%,42.60%,33.90%,23.00%,141.50%,37.30%,33.50%,17.60%,33.90%
