,2014-01-31,2014-05-02,2014-08-01,2014-10-31,2015-01-30,2015-05-01,2015-07-31,2015-10-30,2016-01-29,2016-04-29,2016-07-29,2016-10-28,2017-02-03,2017-05-05,2017-08-04,2017-11-03,2018-02-02,2018-05-04,2018-08-03,2018-11-02,2019-02-01,2019-05-03,2019-08-02,2019-11-01,2020-01-31,2020-05-01,2020-07-31,2020-10-30,2021-01-29,2021-04-30,2021-07-30,2021-10-29,2022-01-28,2022-04-29,2022-07-29,2022-10-28,2023-02-03,2023-05-05,2023-08-04,2023-11-03
Revenue,"4,494","4,522","4,724","4,724","4,939","4,919","5,096","5,067","5,287","5,265","5,392","5,320","6,009","5,610","5,828","5,904","6,129","6,114","6,443","6,417","6,650","6,623","6,982","6,991","7,158","8,448","8,684","8,200","8,415","8,401","8,650","8,518","8,651","8,751","9,426","9,465","10,203","9,343","9,796","9,694"
Revenue Growth (YoY),6.80%,6.81%,7.50%,7.82%,9.90%,8.77%,7.87%,7.25%,7.04%,7.05%,5.81%,4.99%,13.66%,6.54%,8.09%,10.97%,2.00%,9.00%,10.55%,8.70%,8.49%,8.32%,8.36%,8.94%,7.64%,27.56%,24.38%,17.28%,17.56%,-0.56%,-0.39%,3.88%,2.82%,4.17%,8.97%,11.12%,17.93%,6.76%,3.93%,2.42%
Cost of Revenue,"3,059","3,164","3,268","3,301","3,374","3,420","3,508","3,530","3,605","3,653","3,710","3,733","4,108","3,911","4,038","4,137","4,164","4,252","4,468","4,522","4,578","4,621","4,833","4,926","4,885","5,853","5,866","5,631","5,678","5,645","5,913","5,898","5,951","6,013","6,377","6,580","7,055","6,387","6,751","6,882"
Gross Profit,"1,435","1,358","1,456","1,424","1,565","1,499","1,588","1,537","1,682","1,613","1,682","1,588","1,901","1,699","1,791","1,766","1,965","1,862","1,975","1,895","2,072","2,002","2,149","2,065","2,273","2,596","2,818","2,568","2,737","2,756","2,738","2,619","2,700","2,738","3,048","2,885","3,148","2,955","3,045","2,813"
"Selling, General & Admin",896.69,978.04,"1,027","1,030",998.72,"1,071","1,112","1,113","1,070","1,132","1,173","1,195","1,220","1,225","1,297","1,349","1,342","1,372","1,429","1,453","1,433","1,490","1,571","1,574","1,552","1,729","1,776","1,795","1,864","1,847","1,888","1,954","1,904","1,992","2,135","2,150","2,215","2,215","2,352","2,379"
Operating Expenses,896.69,978.04,"1,027","1,030",998.72,"1,071","1,112","1,113","1,070","1,132","1,173","1,195","1,220","1,225","1,297","1,349","1,342","1,372","1,429","1,453","1,433","1,490","1,571","1,574","1,552","1,729","1,776","1,795","1,864","1,847","1,888","1,954","1,904","1,992","2,135","2,150","2,215","2,215","2,352","2,379"
Operating Income,538.12,379.71,428.53,394.14,566.72,428.19,475.81,423.86,612.43,480.74,509.1,392.99,680.62,473.8,493.15,417.43,623.45,490.18,545.48,442.14,638.5,512.24,577.78,491.42,720.88,866.78,"1,043",773.13,872.22,908.85,849.57,665.59,796.67,746.16,913.43,735.55,933.17,740.86,692.31,433.47
Interest Expense / Income,22.31,22.27,22.6,21.84,21.53,21.58,20.7,21.39,23.28,24.08,24.35,23.88,25.51,25,23.75,24,24.29,24.77,25.45,24.59,25.06,25.93,24.81,24.26,25.57,30.49,39.33,40.3,40.27,40.39,39.43,39.2,38.51,39.68,43.1,53.68,74.82,83.04,84.34,82.29
Other Expense / Income,-,-,-,-,-,-,-,0.33,-,-,-,-,-,3.5,-,-,-,-,1.02,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.42,-,-,-,-
Pretax Income,515.81,357.44,405.93,372.31,545.18,406.62,455.11,402.14,589.15,456.66,484.75,369.11,655.11,445.29,469.4,393.44,599.16,465.41,519.01,417.56,613.44,486.3,552.97,467.15,695.31,836.29,"1,003",732.83,831.96,868.46,810.14,626.39,758.16,706.48,870.33,681.45,858.36,657.82,607.98,351.19
