,2014-01-31,2014-05-02,2014-08-01,2014-10-31,2015-01-30,2015-05-01,2015-07-31,2015-10-30,2016-01-29,2016-04-29,2016-07-29,2016-10-28,2017-02-03,2017-05-05,2017-08-04,2017-11-03,2018-02-02,2018-05-04,2018-08-03,2018-11-02,2019-02-01,2019-05-03,2019-08-02,2019-11-01,2020-01-31,2020-05-01,2020-07-31,2020-10-30,2021-01-29,2021-04-30,2021-07-30,2021-10-29,2022-01-28,2022-04-29,2022-07-29,2022-10-28,2023-02-03,2023-05-05,2023-08-04,2023-11-03,Current
Market Capitalization,"18,037","17,875","16,915","19,014","20,348","22,292","23,879","19,969","21,838","23,465","26,885","19,254","20,206","20,253","20,528","22,372","27,004","25,678","26,282","29,772","30,242","32,362","34,535","41,105","39,058","43,586","47,928","51,976","47,680","51,382","54,951","51,683","47,345","54,363","56,393","58,748","50,995","47,974","36,799","26,170","31,059"
Market Cap Growth,18.56%,4.11%,-7.39%,1.71%,12.81%,24.71%,41.17%,5.02%,7.32%,5.26%,12.59%,-3.58%,-7.47%,-13.69%,-23.64%,16.19%,33.65%,26.79%,28.03%,33.08%,11.99%,26.03%,31.40%,38.07%,29.15%,34.68%,38.78%,26.45%,22.07%,17.89%,14.65%,-0.56%,-0.70%,5.80%,2.62%,13.67%,7.71%,-11.75%,-34.75%,-55.45%,-
Enterprise Value,"20,350","20,816","19,725","21,565","22,493","24,782","26,561","22,893","24,650","26,268","29,758","22,229","23,230","23,080","23,399","25,267","29,743","28,259","28,796","32,415","32,871","42,957","45,246","52,222","50,514","53,828","58,198","63,237","59,893","64,425","68,584","65,287","61,246","69,040","71,559","74,823","68,275","65,651","54,482","43,892","48,780"
PE Ratio,17.60,17.40,16.37,18.42,19.10,20.34,21.18,17.45,18.74,19.44,21.84,15.87,16.15,16.39,16.77,18.03,17.55,15.81,15.13,16.37,19.03,20.11,21.20,24.76,22.81,22.04,20.49,20.40,17.96,19.16,21.71,21.14,19.73,23.91,24.36,24.95,21.11,20.18,16.97,13.64,16.28
PS Ratio,1.03,1.00,0.93,1.03,1.08,1.16,1.21,1.00,1.07,1.13,1.28,0.91,0.92,0.91,0.90,0.96,1.15,1.07,1.07,1.19,1.18,1.24,1.30,1.51,1.41,1.47,1.53,1.60,1.41,1.53,1.63,1.52,1.38,1.57,1.60,1.62,1.35,1.25,0.95,0.67,0.80
PB Ratio,3.34,3.70,3.32,3.56,3.56,4.14,4.41,3.74,4.06,4.36,4.97,3.59,3.74,3.66,3.61,3.90,4.41,4.12,4.12,4.68,4.71,4.92,5.12,6.18,5.83,6.05,6.52,7.44,7.16,8.22,8.95,8.35,7.56,9.12,9.11,9.64,9.20,8.08,5.84,4.06,4.81
P/FCF Ratio,18.73,15.78,15.61,15.86,21.30,21.07,23.95,24.22,24.58,25.42,24.94,16.21,19.17,18.15,20.56,22.68,23.34,21.86,18.61,20.30,21.42,22.21,22.67,25.82,26.83,16.98,15.46,17.34,16.72,29.60,47.05,32.00,26.30,35.24,43.69,112.69,118.81,532.75,368.61,56.48,67.04
P/OCF Ratio,14.87,13.57,13.91,14.70,15.33,15.42,16.76,15.41,15.69,16.46,16.80,11.28,12.59,11.83,12.85,13.78,14.98,13.95,12.44,13.70,14.11,14.92,15.87,17.95,17.45,12.82,11.94,13.12,12.30,18.07,24.03,19.01,16.52,20.81,22.59,31.13,25.70,27.79,20.87,12.01,14.26
Debt / Equity Ratio,0.52,0.64,0.59,0.52,0.48,0.50,0.53,0.58,0.55,0.56,0.56,0.59,0.59,0.55,0.54,0.54,0.49,0.46,0.44,0.46,0.45,1.65,1.63,1.71,1.75,1.79,1.80,1.93,2.04,2.20,2.27,2.28,2.28,2.52,2.50,2.70,3.19,3.03,2.86,2.80,2.80
Quick Ratio,0.28,0.09,0.09,0.11,0.30,0.11,0.08,0.09,0.08,0.09,0.07,0.07,0.07,0.08,0.08,0.08,0.09,0.11,0.09,0.09,0.08,0.07,0.06,0.06,0.05,0.55,0.55,0.37,0.24,0.13,0.06,0.09,0.06,0.05,0.04,0.06,0.06,0.05,0.06,0.05,0.05
Current Ratio,1.77,1.58,1.60,1.58,1.80,1.57,1.59,1.75,1.72,1.73,1.36,1.34,1.40,1.39,1.42,1.41,1.43,1.65,1.55,1.55,1.55,1.16,1.14,1.13,1.14,1.44,1.40,1.28,1.21,1.14,1.09,1.08,1.05,0.97,1.01,1.23,1.29,1.32,1.39,1.22,1.22
Interest Coverage,24.12,17.05,18.96,18.05,26.32,19.85,22.99,19.80,26.31,19.96,20.91,16.46,26.68,18.81,20.77,17.40,25.67,19.79,21.39,17.98,25.48,19.75,23.29,20.25,28.20,28.43,26.51,19.19,21.66,22.50,21.55,16.98,20.69,18.81,21.19,13.69,12.47,8.92,8.21,5.27,8.63
Return on Capital (ROIC),Upgrade,13.30%,13.63%,13.48%,13.41%,13.29%,14.21%,14.27%,14.18%,14.61%,15.08%,15.24%,14.93%,15.24%,15.18%,14.68%,14.72%,17.70%,18.71%,19.89%,20.59%,17.98%,9.69%,9.64%,9.64%,9.73%,10.23%,11.82%,12.98%,13.69%,14.05%,13.23%,12.66%,12.30%,11.43%,11.26%,11.06%,11.12%,10.76%,9.85%,8.85%
Dividend Yield,0.00%,0.00%,0.00%,0.00%,0.00%,0.30%,0.50%,1.00%,1.20%,1.10%,1.00%,1.40%,1.40%,1.40%,1.40%,1.30%,1.00%,1.10%,1.10%,1.00%,1.00%,1.00%,0.90%,0.80%,0.80%,0.80%,0.70%,0.70%,0.70%,0.70%,0.70%,0.70%,0.80%,0.80%,0.80%,0.80%,1.00%,1.00%,1.40%,1.90%,1.67%
Payout Ratio,0.00%,0.00%,0.00%,0.00%,0.00%,26.20%,23.20%,25.30%,16.90%,24.30%,23.10%,29.80%,16.80%,25.50%,24.10%,28.00%,9.90%,21.30%,19.00%,23.00%,15.80%,21.50%,19.40%,22.40%,15.20%,14.00%,11.40%,15.50%,13.60%,14.80%,15.50%,20.10%,16.30%,22.70%,18.30%,23.50%,18.50%,25.10%,27.60%,46.80%,27.16%
Buyback Yield / Dilution,2.97%,5.44%,6.68%,5.72%,4.60%,2.64%,2.42%,3.68%,4.96%,5.00%,4.19%,3.97%,4.37%,4.10%,3.51%,2.99%,1.97%,2.21%,2.52%,2.70%,3.20%,3.30%,3.04%,2.95%,2.82%,2.55%,2.67%,3.35%,3.81%,5.25%,6.26%,6.04%,5.26%,4.45%,3.79%,3.56%,4.34%,4.14%,3.30%,2.61%,2.61%
Total Shareholder Return,2.97%,5.44%,6.68%,5.72%,4.60%,2.94%,2.92%,4.68%,6.16%,6.10%,5.19%,5.37%,5.77%,5.50%,4.91%,4.29%,2.97%,3.31%,3.62%,3.70%,4.20%,4.30%,3.94%,3.75%,3.62%,3.35%,3.37%,4.05%,4.51%,5.95%,6.96%,6.74%,6.06%,5.25%,4.59%,4.36%,5.34%,5.14%,4.70%,4.51%,4.28%
