,2014-01-31,2014-04-30,2014-07-31,2014-10-31,2015-01-31,2015-04-30,2015-07-31,2015-10-31,2016-01-31,2016-04-30,2016-07-31,2016-10-31,2017-01-31,2017-04-30,2017-07-31,2017-10-31,2018-01-31,2018-04-30,2018-07-31,2018-10-31,2019-01-31,2019-04-30,2019-07-31,2019-10-31,2020-01-31,2020-04-30,2020-07-31,2020-10-31,2021-01-31,2021-04-30,2021-07-31,2021-10-31,2022-01-31,2022-04-30,2022-07-31,2022-10-31,2023-01-31,2023-04-30,2023-07-31,2023-10-31
Net Income,195,139,147,68,63,87,111,140,121,91,124,126,168,164,175,177,-320,205,236,195,504,182,191,194,197,101,199,222,288,216,264,442,283,274,329,368,352,302,111,475
Depreciation & Amortization,96,97,98,93,68,63,62,60,66,64,60,56,55,54,51,52,51,50,53,56,54,53,55,76,79,76,77,76,76,77,84,84,82,82,80,73,67,71,71,62
Share-Based Compensation,33,22,19,22,22,11,10,11,23,13,11,11,20,15,13,12,31,12,13,14,24,16,17,15,27,17,19,20,40,26,22,22,44,27,28,26,44,24,29,14
Other Operating Activities,-130,67,-236,1,-173,22,-75,30,-99,86,-1,41,-127,24,-11,47,453,36,-105,107,-369,1,-21,29,-362,119,-5,59,-166,153,-36,-107,-154,-100,-111,-19,-167,1,351,-35
Operating Cash Flow,194,325,28,184,-20,183,108,241,111,254,194,234,116,257,228,288,215,303,197,372,213,252,242,314,-59,313,290,377,238,472,334,441,255,283,326,448,296,398,562,516
Operating Cash Flow Growth,-20.82%,3.17%,-86.98%,-51.19%,-,-43.69%,285.71%,30.98%,-,38.80%,79.63%,-2.90%,4.50%,1.18%,17.53%,23.08%,85.34%,17.90%,-13.60%,29.17%,-0.93%,-16.83%,22.84%,-15.59%,-,24.21%,19.83%,20.06%,-,50.80%,15.17%,16.98%,7.14%,-40.04%,-2.40%,1.59%,16.08%,40.64%,72.39%,15.18%
Capital Expenditures,-45,-51,-52,-43,-32,-9,-19,-26,-38,-25,-24,-52,-32,-43,-43,-58,-60,-48,-33,-35,-39,-39,-47,-30,-34,-33,-24,-27,-41,-31,-54,-61,-75,-64,-82,-70,-76,-57,-81,-84
Acquisitions,-2,0,-24,-10,0,2,-66,-8,-235,0,0,-26,-69,0,-57,0,-6,-1,-430,-79,-248,0,0,"-1,160",0,0,0,0,0,-547,0,0,0,-18,0,-34,-30,-21,0,50
Change in Investments,0,-4,5,-4,0,0,-2,-240,0,-83,0,245,0,0,-1,-1,-1,-2,-10,0,-3,-17,-3,-3,-1,-20,-8,0,-1,-9,-7,2,-4,6,9,-6,2,1,-8,-6
Other Investing Activities,-,-,1,-1,1,-,-,-1,245,-,-,-245,-,-,-,-,-,-,-,-,-,-,-1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Investing Cash Flow,-47,-55,-70,-58,-31,-7,-87,-275,-28,-108,-24,-78,-101,-43,-101,-59,-67,-51,-473,-114,-290,-56,-51,"-1,193",-35,-53,-32,-27,-42,-587,-61,-59,-79,-76,-73,-110,-104,-77,-89,-40
Dividends Paid,-44,-44,-44,-44,-34,-33,-33,-33,-38,-37,-37,-38,-42,-43,-42,-43,-48,-48,-48,-47,-52,-52,-51,-51,-56,-55,-56,-55,-59,-59,-59,-59,-63,-63,-62,-62,-67,-66,-66,-66
Share Issuance / Repurchase,-27,-28,-9,52,2,-130,-82,1,-176,-86,-67,-43,-93,-75,32,8,-22,-35,-226,-83,-53,-39,-530,-47,-28,-126,-9,-246,-319,-194,-87,-133,-420,-234,-295,-132,-40,-85,-305,-78
Debt Issued / Paid,0,0,-465,555,0,0,0,0,80,155,0,25,89,52,39,-70,135,-30,-315,0,0,0,0,596,56,25,-165,35,134,420,-75,-130,0,175,-4,-145,203,-238,55,-55
Other Financing Activities,3,-,-,-22,-796,62,-12,-1,-5,-,-1,-,-12,-1,-,-1,-28,-1,-,-1,-17,-1,-1,-1,-33,-,-1,-3,-72,-1,-1,-2,-63,-1,-1,-2,-113,-1,-6,-2
Financing Cash Flow,-68,-72,-518,541,-828,-101,-127,-33,-139,32,-105,-56,-58,-67,29,-106,37,-114,-589,-131,-122,-92,-582,497,-61,-156,-231,-269,-316,166,-222,-324,-546,-123,-362,-341,-17,-390,-322,-201
Exchange Rate Effect,-12,10,1,-30,-31,4,-16,-5,-16,30,-5,-10,-5,1,18,-6,25,-16,-14,-12,9,-7,1,-1,-1,-7,8,2,9,0,-3,-3,-4,-12,-6,-14,22,-6,3,-14
Net Cash Flow,0,0,1,352,1,0,0,"-1,026",245,0,0,41,-48,48,0,391,210,122,-879,115,-190,97,-390,-383,-156,97,35,83,-111,51,48,55,-374,72,-115,-17,197,-75,154,261
Free Cash Flow,149,274,-24,141,-52,174,89,215,73,229,170,182,84,214,185,230,155,255,164,337,174,213,195,284,-93,280,266,350,197,441,280,380,180,219,244,378,220,341,481,432
Free Cash Flow Growth,-20.32%,3.40%,-,-59.13%,-,-36.50%,-,52.48%,-,31.61%,91.01%,-15.35%,15.07%,-6.55%,8.82%,26.37%,84.52%,19.16%,-11.35%,46.52%,12.26%,-16.47%,18.90%,-15.73%,-,31.46%,36.41%,23.24%,-,57.50%,5.26%,8.57%,-8.63%,-50.34%,-12.86%,-0.53%,22.22%,55.71%,97.13%,14.29%
Free Cash Flow Margin,14.78%,27.73%,-2.38%,13.52%,-5.07%,18.07%,8.78%,20.77%,7.10%,22.47%,16.28%,16.38%,7.87%,19.42%,16.61%,19.34%,12.80%,21.14%,13.63%,26.04%,13.55%,17.21%,15.31%,20.78%,-6.85%,22.62%,21.09%,23.60%,12.73%,28.92%,17.65%,22.89%,10.75%,13.63%,14.20%,20.44%,12.53%,19.86%,28.77%,25.59%
Free Cash Flow Per Share,0.45,0.82,-0.07,0.42,-0.15,0.52,0.27,0.65,0.22,0.70,0.52,0.56,0.26,0.67,0.58,0.71,0.48,0.79,0.51,1.06,0.55,0.67,0.63,0.92,-0.30,0.91,0.86,1.13,0.64,1.45,0.92,1.26,0.60,0.73,0.82,1.28,0.74,1.15,1.64,1.49
