,2014-01-31,2014-04-30,2014-07-31,2014-10-31,2015-01-31,2015-04-30,2015-07-31,2015-10-31,2016-01-31,2016-04-30,2016-07-31,2016-10-31,2017-01-31,2017-04-30,2017-07-31,2017-10-31,2018-01-31,2018-04-30,2018-07-31,2018-10-31,2019-01-31,2019-04-30,2019-07-31,2019-10-31,2020-01-31,2020-04-30,2020-07-31,2020-10-31,2021-01-31,2021-04-30,2021-07-31,2021-10-31,2022-01-31,2022-04-30,2022-07-31,2022-10-31,2023-01-31,2023-04-30,2023-07-31,2023-10-31
Revenue,"1,008",988,"1,009","1,043","1,026",963,"1,014","1,035","1,028","1,019","1,044","1,111","1,067","1,102","1,114","1,189","1,211","1,206","1,203","1,294","1,284","1,238","1,274","1,367","1,357","1,238","1,261","1,483","1,548","1,525","1,586","1,660","1,674","1,607","1,718","1,849","1,756","1,717","1,672","1,688"
Revenue Growth (YoY),-40.00%,-42.96%,-38.92%,-,1.79%,-2.53%,0.50%,-0.77%,0.19%,5.82%,2.96%,7.34%,3.79%,8.15%,6.70%,7.02%,13.50%,9.44%,7.99%,8.83%,6.03%,2.65%,5.90%,5.64%,5.69%,0%,-1.02%,8.49%,14.08%,23.18%,25.77%,11.94%,8.14%,5.38%,8.32%,11.39%,4.90%,6.85%,-2.68%,-8.71%
Cost of Revenue,498,503,507,564,513,483,501,500,491,489,502,523,493,510,518,552,541,563,544,586,577,569,582,630,634,581,592,695,710,708,734,760,764,746,779,837,788,793,"1,014",773
Gross Profit,510,485,502,479,513,480,513,535,537,530,542,588,574,592,596,637,670,643,659,708,707,669,692,737,723,657,669,788,838,817,852,900,910,861,939,"1,012",968,924,658,915
"Selling, General & Admin",298,304,285,312,310,292,290,297,304,318,310,321,289,307,308,347,347,341,341,360,355,354,366,385,404,358,347,387,407,420,403,389,417,386,412,422,419,415,407,393
Research & Development,88,87,86,97,88,81,79,82,78,81,86,84,79,84,87,91,94,92,97,104,102,99,101,102,104,197,92,102,103,109,113,116,117,115,116,119,123,126,118,114
Operating Expenses,386,391,371,409,398,373,369,379,382,399,396,405,368,391,395,438,441,433,438,464,457,453,467,487,508,555,439,489,510,529,516,505,534,501,528,541,542,541,525,507
Operating Income,124,94,131,70,115,107,144,156,155,131,146,183,206,201,201,199,229,210,221,244,250,216,225,250,215,102,230,299,328,288,336,395,376,360,411,471,426,383,133,408
Interest Expense / Income,29,30,28,23,16,17,17,16,18,18,17,19,20,20,19,20,20,19,18,18,18,17,18,21,20,20,19,19,19,20,21,21,21,21,19,23,25,24,24,22
Other Expense / Income,-76,-104,-66,9,16,-1,1,-3,-5,-4,-5,13,-7,-10,-11,-47,-24,-36,-39,-18,-16,-19,-15,-2,-24,-39,-8,-3,-3,-5,-12,-74,36,6,-5,-7,-9,-18,-23,-34
Pretax Income,171,168,169,38,83,91,126,143,142,117,134,151,193,191,193,226,233,227,242,244,248,218,222,231,219,121,219,283,312,273,327,448,319,333,397,455,410,377,132,420
Income Tax,-24,29,22,-30,20,4,15,3,21,26,10,25,25,27,18,49,553,22,6,49,-256,36,31,37,22,20,20,61,24,57,63,6,36,59,68,87,58,75,21,-55
Net Income,195,139,147,68,63,87,111,140,121,91,124,126,168,164,175,177,-320,205,236,195,504,182,191,194,197,101,199,222,288,216,264,442,283,274,329,368,352,302,111,475
Net Income Growth,8.94%,-16.27%,-12.50%,-69.23%,-67.69%,-37.41%,-24.49%,105.88%,92.06%,4.60%,11.71%,-10.00%,38.84%,80.22%,41.13%,40.48%,-,25.00%,34.86%,10.17%,-,-11.22%,-19.07%,-0.51%,-60.91%,-44.51%,4.19%,14.43%,46.19%,113.86%,32.66%,99.10%,-1.74%,26.85%,24.62%,-16.74%,24.38%,10.22%,-66.26%,29.08%
Shares Outstanding (Basic),333,333,334,333,336,334,332,330,329,326,325,326,322,321,321,322,323,322,320,318,318,317,312,308,310,309,309,309,306,304,303,301,301,299,298,296,296,296,294,291
Shares Outstanding (Diluted),338,337,338,338,338,337,334,332,332,328,328,329,326,325,326,329,323,326,324,322,322,321,316,312,313,312,312,312,309,307,306,307,303,301,299,297,297,297,295,296
