,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30,2023-12-31
Net Income,473,"1,492",531,450,458,480,511,450,468,525,535,507,536,587,640,-76,652,666,638,607,597,623,660,641,566,319,582,642,671,775,639,609,662,738,727,907,714,754,772,717
Depreciation & Amortization,130,129,128,120,118,118,120,121,117,115,120,118,114,114,116,118,115,116,115,115,110,107,104,105,104,100,118,105,100,102,104,104,106,103,102,99,99,100,97,99
Share-Based Compensation,9,12,9,9,14,10,9,8,9,11,11,8,9,10,8,9,9,11,11,9,10,12,10,9,9,8,14,11,11,16,14,12,16,17,15,15,17,18,17,17
Other Operating Activities,-298,"-1,060",-397,-121,-148,-160,66,124,-115,-116,-42,31,-196,-247,16,644,-238,-173,80,78,-101,-57,146,19,-65,310,-31,15,-173,-338,-138,49,-461,-357,-131,-210,-102,-82,96,206
Operating Cash Flow,314,573,271,458,442,448,706,703,479,535,624,664,463,464,780,695,538,620,844,809,616,685,920,774,614,737,683,773,609,555,619,774,323,501,713,811,728,790,982,"1,039"
Operating Cash Flow Growth,-14.21%,-10.89%,-66.58%,-35.31%,40.76%,-21.82%,160.52%,53.49%,8.37%,19.42%,-11.61%,-5.55%,-3.34%,-13.27%,25.00%,4.67%,16.20%,33.62%,8.21%,16.40%,14.50%,10.48%,9.00%,-4.33%,-0.32%,7.59%,-25.76%,-0.13%,-0.81%,-24.69%,-9.37%,0.13%,-46.96%,-9.73%,15.19%,4.78%,125.39%,57.68%,37.73%,28.11%
Capital Expenditures,-61,-70,-120,-82,-75,-60,-55,-64,-55,-62,-74,-66,-61,-77,-73,-72,-92,-81,-95,-70,-75,-73,-74,-79,-57,-54,-49,-66,-66,-77,-68,-77,-72,-78,-98,-149,-110,-83,-120,-122
Acquisitions,-2,"3,182",-19,3,26,-3,0,0,-1,1,-455,172,-3,2,0,0,0,0,1,0,-4,2,3,115,0,0,0,1,0,0,0,-731,-2,0,3,275,-3,10,0,0
Change in Investments,1,10,12,5,1,2,14,5,6,4,7,4,7,11,7,18,5,5,3,3,7,8,1,4,7,3,0,4,1,29,7,1,2,5,5,0,2,5,18,2
Other Investing Activities,-4,18,1,-32,-10,-42,49,2,-,-8,-,-5,-,-1,-6,-3,-2,-,-2,-,-,-16,1,-3,-3,1,1,-2,-,-1,-1,-1,-1,-,-1,1,-,-1,-1,-
Investing Cash Flow,-66,"3,140",-126,-106,-58,-103,8,-57,-50,-65,-522,105,-57,-65,-72,-57,-89,-76,-93,-67,-72,-79,-69,37,-53,-50,-48,-63,-65,-49,-62,-808,-73,-73,-91,127,-111,-69,-103,-120
Dividends Paid,-181,-174,-166,-190,-186,-179,-177,-200,-200,-198,-195,-228,-226,-224,-224,-267,-266,-264,-262,-332,-328,-326,-323,-344,-342,-338,-339,-360,-361,-360,-359,-383,-382,-380,-377,-403,-400,-398,-396,-421
Share Issuance / Repurchase,"-1,413","-1,411",-599,-775,"-1,448",-291,-215,11,-441,-502,-465,-508,-232,-223,-237,-224,-490,-500,-499,-489,-364,-362,-349,-340,-689,11,32,6,-224,-234,-250,-242,-359,-374,-500,-488,-342,-368,-366,-371
Debt Issued / Paid,"1,266",-418,508,-17,233,209,-7,-284,-525,214,499,277,19,20,6,152,-840,-10,-1,0,408,14,1,-1,0,0,0,-4,0,-350,1,208,265,-39,196,-146,571,-166,-25,-86
Other Financing Activities,-1,8,2,10,4,-1,4,1,3,5,6,3,-11,-2,-,-1,-12,-,1,-,-11,-1,-,-,-16,-1,1,-10,-9,-1,-,-,-13,-2,-,2,-14,-,-1,1
Financing Cash Flow,-329,"-1,995",-255,-972,"-1,397",-262,-395,-472,"-1,163",-481,-155,-456,-450,-429,-455,-340,"-1,608",-774,-761,-821,-295,-675,-671,-685,"-1,047",-328,-306,-368,-594,-945,-608,-417,-489,-795,-681,"-1,035",-185,-932,-788,-877
Exchange Rate Effect,10,32,-367,-210,-305,103,-176,-85,92,-82,-3,-140,65,33,36,11,5,-82,-29,-6,2,-9,-32,30,-65,23,28,53,-30,13,-20,-9,8,-50,-46,31,3,-10,-23,33
Net Cash Flow,-71,"1,750",-477,-830,"-1,318",186,143,89,-642,-93,-56,173,21,3,289,309,"-1,154",-312,-39,-85,251,-78,148,156,-551,382,357,395,-80,-426,-71,-460,-231,-417,-105,-66,435,-221,68,75
Free Cash Flow,253,503,151,376,367,388,651,639,424,473,550,598,402,387,707,623,446,539,749,739,541,612,846,695,557,683,634,707,543,478,551,697,251,423,615,662,618,707,862,917
Free Cash Flow Growth,-9.96%,-10.34%,-79.70%,-38.56%,45.06%,-22.86%,331.13%,69.95%,15.53%,21.91%,-15.51%,-6.42%,-5.19%,-18.18%,28.55%,4.18%,10.95%,39.28%,5.94%,18.62%,21.30%,13.54%,12.95%,-5.95%,2.96%,11.60%,-25.06%,1.73%,-2.51%,-30.01%,-13.09%,-1.41%,-53.78%,-11.51%,11.62%,-5.02%,146.22%,67.14%,40.16%,38.52%
Free Cash Flow Margin,7.09%,13.53%,4.09%,10.73%,10.98%,11.30%,19.41%,19.51%,12.95%,13.79%,15.74%,17.59%,11.58%,10.75%,19.56%,17.17%,11.91%,14.07%,20.73%,20.64%,15.23%,16.96%,24.32%,20.03%,17.26%,26.64%,19.17%,20.35%,15.32%,13.00%,15.49%,18.95%,6.37%,10.55%,15.33%,16.67%,15.38%,17.35%,21.38%,23.02%
Free Cash Flow Per Share,0.60,1.24,0.38,0.96,0.97,1.06,1.78,1.76,1.17,1.33,1.56,1.70,1.16,1.12,2.06,1.82,1.31,1.60,2.25,2.23,1.65,1.88,2.63,2.16,1.75,2.16,2.00,2.23,1.72,1.51,1.75,2.22,0.80,1.36,1.99,2.15,2.03,2.33,2.85,3.05
