,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30,2023-12-31,Current
Market Capitalization,"34,554","36,126","33,474","37,021","36,859","33,750","30,133","33,688","37,264","37,432","42,538","42,984","45,908","49,486","50,920","57,163","53,507","46,932","47,325","42,036","47,093","49,130","50,621","57,734","45,317","55,241","61,086","64,532","70,147","70,619","65,082","77,466","65,527","56,760","55,933","67,673","74,269","76,024","69,644","78,814","75,871"
Market Cap Growth,25.60%,15.95%,-2.01%,-0.79%,6.67%,-6.58%,-9.98%,-9.00%,1.10%,10.91%,41.17%,27.59%,23.19%,32.20%,19.70%,32.99%,16.55%,-5.16%,-7.06%,-26.46%,-11.99%,4.68%,6.96%,37.34%,-3.77%,12.44%,20.67%,11.77%,54.79%,27.84%,6.54%,20.04%,-6.59%,-19.62%,-14.06%,-12.64%,13.34%,33.94%,24.51%,16.46%,-
Enterprise Value,"38,629","38,039","36,184","40,450","41,740","38,705","34,944","38,020","41,819","42,241","47,932","48,341","51,291","55,041","56,272","62,397","59,116","52,723","53,140","47,912","53,079","55,262","56,439","63,511","51,581","61,198","66,862","70,090","75,612","76,209","70,646","83,626","72,089","63,521","62,787","74,728","81,506","83,324","76,720","85,913","82,970"
PE Ratio,19.22,12.79,11.53,12.57,12.58,17.59,15.87,17.74,19.52,19.16,21.51,21.12,21.83,22.86,22.43,33.88,29.68,24.94,25.17,16.40,18.78,19.93,20.35,22.90,18.20,25.27,28.98,30.60,31.68,26.45,23.87,28.76,24.41,21.44,20.44,22.31,24.07,24.51,22.13,26.65,26.07
PS Ratio,2.42,2.51,2.30,2.56,2.59,2.42,2.21,2.51,2.79,2.81,3.16,3.16,3.33,3.54,3.62,3.99,3.67,3.17,3.19,2.85,3.23,3.42,3.56,4.09,3.29,4.34,4.86,5.13,5.44,5.04,4.57,5.36,4.41,3.74,3.58,4.25,4.64,4.73,4.33,4.89,4.71
PB Ratio,4.03,4.28,4.29,5.43,7.40,6.37,5.93,6.45,7.14,7.57,8.88,10.10,10.22,10.37,10.14,12.47,12.87,12.40,13.36,12.92,14.74,15.90,17.07,19.08,19.85,23.44,22.66,20.29,21.43,20.06,18.64,21.37,18.30,16.80,18.56,21.92,23.96,24.58,23.19,26.17,25.19
P/FCF Ratio,15.92,17.11,22.04,28.86,26.38,26.33,16.91,16.47,17.73,17.12,20.39,21.02,22.69,25.55,24.32,26.98,24.74,20.27,20.08,17.00,18.34,18.60,18.49,21.43,16.72,19.86,23.78,25.00,27.33,29.90,28.56,34.14,33.14,29.53,28.16,34.69,32.04,29.22,24.44,25.39,24.44
P/OCF Ratio,13.96,15.01,17.94,22.91,21.14,20.85,14.67,14.65,15.95,15.45,18.17,18.67,20.08,22.34,21.48,23.80,21.60,17.82,17.55,14.95,16.30,16.63,16.71,19.28,15.14,18.14,21.75,22.99,25.03,26.95,25.46,30.30,28.85,25.60,24.20,28.82,26.98,24.99,21.03,22.27,21.44
Debt / Equity Ratio,0.89,0.85,0.97,1.09,1.52,1.47,1.54,1.42,1.34,1.45,1.61,1.84,1.75,1.69,1.62,1.82,1.82,1.96,2.09,2.27,2.42,2.53,2.58,2.56,3.37,3.30,2.95,2.55,2.43,2.17,2.16,2.12,2.19,2.26,2.53,2.51,2.70,2.66,2.69,2.71,2.71
Quick Ratio,1.14,2.01,1.89,1.78,1.35,1.92,1.96,2.24,1.78,1.69,1.38,1.75,1.75,1.81,1.90,1.87,1.65,1.27,1.19,1.16,1.13,1.97,1.95,2.06,1.90,1.94,1.84,1.96,1.92,1.64,1.57,1.26,1.15,0.93,0.87,0.87,0.78,1.02,1.04,0.90,0.90
