,2014-02-28,2014-05-31,2014-08-31,2014-11-30,2015-02-28,2015-05-31,2015-08-31,2015-11-30,2016-02-29,2016-05-31,2016-08-31,2016-11-30,2017-02-28,2017-05-31,2017-08-31,2017-11-30,2018-02-28,2018-05-31,2018-08-31,2018-11-30,2019-02-28,2019-05-31,2019-08-31,2019-11-30,2020-02-29,2020-05-31,2020-08-31,2020-11-30,2021-02-28,2021-05-31,2021-08-31,2021-11-30,2022-02-28,2022-05-31,2022-08-31,2022-11-30,2023-02-28,2023-05-31,2023-08-31,2023-11-30
Revenue,"1,111",858.69,"1,102","1,123","1,109","1,035","1,199","1,219","1,216","1,162","1,267","1,271","1,255","1,530","1,612","1,606","1,589","1,670","1,698","1,718","1,682","1,794","1,811","1,844","1,811","1,620","1,747","1,757","1,777","1,836","1,897","1,922","1,961","2,075","2,166","2,175","2,190","2,284","2,342","2,377"
Revenue Growth (YoY),3.28%,-18.88%,0.17%,-0.05%,-0.19%,20.58%,8.78%,8.52%,9.67%,12.20%,5.65%,4.27%,3.23%,31.73%,27.23%,26.38%,26.59%,9.10%,5.37%,6.96%,5.86%,7.44%,6.66%,7.30%,7.63%,-9.71%,-3.56%,-4.70%,-1.86%,13.34%,8.61%,9.40%,10.33%,13.02%,14.21%,13.14%,11.70%,10.11%,8.12%,9.30%
Cost of Revenue,641.34,501.74,624.13,641.96,633.54,577.13,674.75,691.68,691.48,636.53,690.22,705.86,695.44,851.56,872.15,890.07,888.68,917.21,923.26,943.11,927.18,970.17,962,991.36,986.25,911.76,920.37,937.16,967.54,976.61,994.19,"1,037","1,062","1,128","1,138","1,152","1,156","1,196","1,201","1,236"
Gross Profit,469.63,356.95,477.95,481.42,475.31,458.25,524.14,527.4,524.61,525.19,576.43,565.22,559.92,678.73,739.35,716.37,700.46,752.34,774.71,775.16,755.15,823.57,849.14,852.39,824.4,707.82,826.2,819.88,809.52,859.05,902.76,885.14,898.15,946.2,"1,028","1,022","1,034","1,089","1,142","1,142"
"Selling, General & Admin",317.87,197.82,314.46,299.84,301.69,293.3,338.64,327.05,331.66,335.06,369.7,361.42,358.59,437.67,486.28,468.08,490.62,471.81,504.63,491.67,476.1,508.24,543,517.93,509.74,500.39,476.5,467.01,483.05,502.6,508.66,503.91,490.55,541.76,587.99,577.51,587.22,617.98,641.02,641.87
Other Operating Expenses,2.16,-2.16,0,0,0,0,0,0,0,0,2.79,3.35,9.34,63.75,3.97,13.07,9.82,15.03,4.85,7.85,0.8,0.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Operating Expenses,320.03,195.66,314.46,299.84,301.69,293.3,338.64,327.05,331.66,335.06,372.49,364.76,367.93,501.42,490.25,481.16,500.44,486.84,509.48,499.52,476.9,509.15,543,517.93,509.74,500.39,476.5,467.01,483.05,502.6,508.66,503.91,490.55,541.76,587.99,577.51,587.22,617.98,641.02,641.87
Operating Income,149.6,161.29,163.49,181.58,173.62,164.95,185.51,200.35,192.95,190.13,203.94,200.46,191.99,177.31,249.1,235.21,200.02,265.5,265.23,275.64,278.26,314.41,306.15,334.46,314.65,207.43,349.71,352.87,326.47,356.45,394.1,381.23,407.61,404.44,440.12,444.93,446.81,470.8,500.56,499.68
Interest Expense / Income,16.42,16.4,16.58,15.93,16.25,16.4,16.41,16.17,16.16,15.78,14.17,13.27,13.7,45.39,30.32,29.13,25.9,24.83,24.3,24.88,26.77,25.78,27.32,26.18,25.94,25.95,24.55,24.56,24.55,24.55,21.85,21.9,22.03,23.06,27.72,28.92,28.82,25.77,24.54,26.59
Other Expense / Income,-0.32,-35.67,-26,-16.73,5.35,-12.77,5.9,-229.76,-0.4,-21.55,-1.95,-18.46,-1.06,-2.19,-56.4,0.34,-6.69,2.76,-0.46,-69.78,-2.48,-0.22,-0.16,0.04,-0.35,-0.2,-0.06,-0.22,-0.09,-0.1,-0.06,-0.06,-0.06,-0.07,-0.16,-0.34,-0.37,-0.84,-0.42,-0.77
Pretax Income,133.51,180.56,172.9,182.38,152.01,161.33,163.2,413.94,177.19,195.91,191.71,205.65,179.36,134.11,275.18,205.75,180.81,237.92,241.39,320.54,253.97,288.85,278.99,308.25,289.06,181.68,325.22,328.53,302,331.99,372.3,359.38,385.63,381.45,412.56,416.36,418.37,445.87,476.43,473.86
Income Tax,48.9,53.34,62.79,61.97,57.13,56.11,63.02,68.84,59.85,65.01,53.62,65.27,61.35,49.87,57.97,68.64,-121.28,51.74,28.87,77.53,50.63,62.73,28.18,62.13,54.54,37.09,25.22,43.68,43.62,64.27,41.12,64.71,70.18,86.99,60.87,92.07,92.54,99.67,91.35,99.25
Net Income,84.6,127.22,110.11,120.41,94.88,105.22,100.18,345.1,117.34,130.9,138.09,140.38,118.01,84.24,217.21,137.11,302.1,186.17,212.52,243.01,203.33,226.12,250.81,246.12,234.52,144.59,300.01,284.86,258.38,267.72,331.18,294.67,315.45,294.46,351.69,324.29,325.83,346.2,385.09,374.61
Net Income Growth,13.25%,47.97%,41.61%,41.89%,12.15%,-17.30%,-9.02%,186.60%,23.67%,24.41%,37.84%,-59.32%,0.57%,-35.65%,57.30%,-2.33%,156.00%,121.01%,-2.16%,77.24%,-32.69%,21.46%,18.02%,1.28%,15.34%,-36.06%,19.61%,15.74%,10.18%,85.17%,10.39%,3.44%,22.08%,9.99%,6.19%,10.05%,3.29%,17.57%,9.50%,15.52%
Shares Outstanding (Basic),120,120,116,117,117,114,110,108,108,107,104,105,105,105,105,106,106,107,106,107,105,105,102,103,104,104,103,105,105,105,103,103,104,102,101,102,102,102,102,102
Shares Change,-2.79%,-1.90%,-4.84%,-2.43%,-2.10%,-4.82%,-5.32%,-7.71%,-7.84%,-6.46%,-5.45%,-2.80%,-2.86%,-1.57%,1.18%,1.30%,1.38%,1.33%,0.80%,0.56%,-1.83%,-2.01%,-3.57%,-3.18%,-0.76%,-0.50%,0.99%,1.09%,1.23%,0.96%,-0.51%,-1.16%,-1.24%,-2.60%,-1.73%,-1.80%,-2.04%,-0.61%,0.55%,0.30%
EPS (Basic),0.70,1.04,0.94,1.02,0.81,0.91,0.89,3.11,1.07,1.22,1.29,1.32,1.10,0.78,2.02,1.26,2.79,1.71,1.96,2.25,1.91,2.13,2.40,2.35,2.23,1.38,2.86,2.69,2.44,2.53,3.19,2.83,3.04,2.87,3.45,3.18,3.19,3.39,3.76,3.67
EPS (Diluted),0.69,1.03,0.93,1.00,0.80,0.90,0.88,3.06,1.05,1.21,1.26,1.29,1.07,0.76,1.96,1.23,2.71,1.66,1.89,2.18,1.85,2.06,2.32,2.27,2.16,1.35,2.78,2.62,2.37,2.46,3.11,2.76,2.97,2.81,3.39,3.12,3.14,3.34,3.70,3.61
EPS Growth,15.00%,49.28%,47.62%,42.86%,15.94%,-12.62%,-5.38%,206.00%,31.25%,34.44%,43.18%,-57.84%,1.90%,-37.19%,55.56%,-4.65%,153.27%,118.42%,-3.57%,77.24%,-31.73%,24.10%,22.75%,4.13%,16.76%,-34.47%,19.83%,15.42%,9.72%,82.22%,11.87%,5.34%,25.32%,14.23%,9.00%,13.04%,5.72%,18.86%,9.14%,15.71%
