,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30
Cash & Equivalents,10.26,14.14,8.91,16.94,3.85,12.19,18.74,7.07,40.29,8.7,20.44,29.8,9.42,27.6,10.95,3.2,6.9,20.63,30.72,6.67,10.39,3,27.14,236.06,54.01,41.8,35.35,724.75,824.48,183.98,231.16,516.98,258.58,151.62,172.85,187.75,171.1,164.58,253.69,344.13
Cash & Cash Equivalents,10.26,14.14,8.91,16.94,3.85,12.19,18.74,7.07,40.29,8.7,20.44,29.8,9.42,27.6,10.95,3.2,6.9,20.63,30.72,6.67,10.39,3,27.14,236.06,54.01,41.8,35.35,724.75,824.48,183.98,231.16,516.98,258.58,151.62,172.85,187.75,171.1,164.58,253.69,344.13
Cash Growth,95.45%,240.03%,-60.54%,70.04%,-62.45%,-13.80%,110.38%,-58.23%,946.05%,-28.67%,9.08%,321.28%,-76.62%,217.40%,-46.46%,-89.27%,-26.77%,-25.26%,180.65%,108.38%,50.58%,-85.47%,-11.66%,3441.31%,419.99%,1294.86%,30.25%,207.01%,1426.50%,340.11%,554.02%,-28.67%,-68.64%,-17.59%,-25.23%,-63.68%,-33.83%,8.54%,46.77%,83.30%
Receivables,39.32,40.33,43.75,47.85,64.39,66.83,70.32,74.98,81.68,82.99,87.17,94.5,104.58,103.76,107.15,113.72,119.53,125.69,126.13,135.87,144.99,151.34,165.47,163.44,181.97,185.63,255.61,261.75,285.7,307.02,327.92,341.73,426.77,468.17,500.38,529.25,543.24,617.36,620.6,678.44
"Property, Plant & Equipment","8,797","9,353","9,621","9,702","9,782","9,853","10,490","10,509","10,619","10,868","11,008","11,264","11,904","12,096","12,207","12,348","12,676","13,002","13,230","13,687","13,844","14,142","14,940","15,147","16,497","16,592","16,543","16,783","17,485","18,198","18,940","19,823","31,990","32,722","33,386","34,228","37,782","38,965","41,196","42,254"
Goodwill and Intangibles,951.12,"1,002","1,064","1,075","1,055","1,072","1,067","1,059","1,050","1,033","1,078","1,103","1,097","1,123","1,195","1,180","1,210","1,277","1,243","1,228","1,200","1,220","1,323","1,328","1,493","1,517","1,508","1,610","1,725","1,820","1,970","2,156","8,952","8,899","8,886","8,796","8,900","8,988","8,970","8,821"
Total Assets,"9,924","10,481","10,812","10,940","11,013","11,092","11,728","11,739","11,845","12,037","12,249","12,536","13,153","13,422","13,574","13,701","14,058","14,474","14,674","15,095","15,260","15,763","16,749","17,180","18,555","18,796","19,103","19,785","20,740","20,980","21,985","23,711","43,138","44,062","44,952","45,892","49,673","51,101","53,981","55,337"
Accounts Payable,143.96,111.88,143.33,121.56,166.96,123.06,159.91,145.06,166.17,138.81,184.05,152.31,176.39,144.52,173.88,153.05,170.32,155.28,186.78,184.89,201.55,183.48,229.61,237.89,253.77,263.09,282.56,289.61,327.03,288.83,350.26,365.87,498.05,455.12,507.54,565.48,564.85,595.59,742.24,847.65
Total Liabilities,"4,503","5,126","4,948","5,349","5,372","5,418","5,744","5,675","5,292","5,537","5,429","5,766","6,366","6,367","6,553","6,327","6,667","7,176","7,162","7,384","7,140","7,754","7,886","7,862","8,751","8,379","8,729","9,286","9,723","9,413","10,111","10,342","18,008","18,483","18,549","19,028","20,830","21,714","22,670","23,514"
Total Debt,"4,167","4,818","4,593","4,762","4,931","5,025","5,306","5,252","4,821","5,105","4,948","5,251","5,840","5,424","5,988","5,787","6,111","6,594","6,540","6,780","6,500","7,015","7,074","7,037","7,902","7,536","7,875","8,436","8,817","8,532","9,165","9,249","15,443","15,931","15,954","16,342","18,111","18,883","19,632","20,453"
Debt Growth,45.19%,41.68%,13.47%,4.68%,18.34%,4.29%,15.51%,10.27%,-2.23%,1.59%,-6.75%,-0.02%,21.13%,6.24%,21.03%,10.21%,4.66%,21.58%,9.22%,17.15%,6.36%,6.39%,8.17%,3.80%,21.56%,7.41%,11.32%,19.87%,11.59%,13.23%,16.39%,9.64%,75.14%,86.72%,74.07%,76.68%,17.28%,18.53%,23.05%,25.16%
Common Stock,"6,377","6,384","6,966","6,757","6,860","6,965","7,349","7,503","8,062","8,095","8,501","8,540","8,624","8,988","9,047","9,488","9,624","9,625","9,926","10,220","10,754","10,748","11,722","12,294","12,874","13,604","13,704","14,050","14,700","15,371","15,827","17,449","29,578","30,236","31,303","32,003","34,160","34,959","37,149","38,032"
