,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30,2023-12-31
Net Income,159.1,190.2,166.6,139.9,178.9,148.1,157.4,92.8,164.1,164.4,83.3,183.2,189.2,212,184.9,-146.1,225,272,204,230,160,172,194,220,129,-98,111,358,65,247,96,129,200,216,273,255,217,204,50,154
Depreciation & Amortization,74.1,77.3,74.9,104.1,77.1,80.9,78.3,83.9,94.4,99,97.8,100.2,97.3,99.8,104.9,106,109,109,108,105,107,107,110,-324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Share-Based Compensation,7.8,8,8.3,8,10.9,9.7,9.9,9.7,9.6,10.7,7,16.3,13.1,11.2,11.2,16.5,15,7,16,15,8,9,13,-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Other Operating Activities,-194.6,4.3,-29.8,3.6,-234.2,47.9,-94.7,211.3,-233.7,53.7,42.8,142.9,-239.3,15.9,-76.3,579.7,-314,-118,-77,220,-235,139,40,318,134,162,370,18,277,33,46,317,-84,-,74,246,-229,76,126,799
Operating Cash Flow,46.4,279.8,220,255.6,32.7,286.6,150.9,397.7,34.4,327.8,230.9,442.6,60.3,338.9,224.7,556.1,35,270,251,570,40,427,357,184,263,64,481,376,342,280,142,446,116,216,347,501,-12,280,176,953
Operating Cash Flow Growth,184.66%,-1.37%,2.42%,25.29%,-29.53%,2.43%,-31.41%,55.59%,5.20%,14.38%,53.02%,11.29%,75.29%,3.39%,-2.69%,25.64%,-41.96%,-20.33%,11.70%,2.50%,14.29%,58.15%,42.23%,-67.72%,557.50%,-85.01%,34.73%,104.35%,30.04%,337.50%,-70.48%,18.62%,-66.08%,-22.86%,144.37%,12.33%,-,29.63%,-49.28%,90.22%
Capital Expenditures,-126.2,-131.1,-140.6,-165.1,-140,-145,-133.8,-158.5,-104.3,-130.4,-120.1,-145.8,-130.9,-123.3,-135.5,-170.3,-160,-109,-125,-116,-116,-127,-99,-130,-121,-50,-109,-165,-194,-150,-146,-18,-164,-150,-97,-191,-276,-228,-91,-207
Acquisitions,-104.9,0.5,1.2,1.1,-11.8,1.7,0.9,"-1,185.7",1.1,4.7,6.6,84,-0.3,1.3,-180,-2,0,5,0,-5,13,1,0,0,0,-2,0,-447,0,-759,0,22,-132,0,-131,-22,-19,-11,-1,-69
Change in Investments,0,0,0,0,0,0,0,0,0,0,0,0,-1.5,-0.5,0,-9,-1,-2,-1,0,-1,-47,-4,21,1,3,6,-2,9,-5,2,-15,42,16,9,-500,13,-1,76,221
Other Investing Activities,-,-,-,-,-,-,-,13.1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,22,1,-3,-,-,5,-147,-,-,-79,-20,-,-,-86,-
Investing Cash Flow,-231.1,-130.6,-139.4,-164,-151.8,-143.3,-132.9,"-1,331.1",-103.2,-125.7,-113.5,-61.8,-132.7,-122.5,-315.5,-181.3,-161,-106,-126,-121,-104,-173,-103,-109,-120,-27,-102,-617,-185,-914,-139,-158,-254,-134,-298,-733,-282,-240,-102,-55
Dividends Paid,-28.4,-28.4,-30,-29.3,-29.4,-29.3,-29.2,-28.8,-28.2,-28,-27.6,-29.6,-29.7,-29.4,-29.4,-35.5,-36,-35,-35,-36,-35,-35,-35,-35,-35,-35,-35,-41,-40,-41,-41,-40,-41,-41,-39,-40,-39,-40,-26,-25
Share Issuance / Repurchase,9.4,-21.6,-61.6,-72.8,-33.7,-29.2,-65.4,-221.5,-79.5,-104.3,-66.2,-38,-31,-53.7,-15.3,0,-55,-55,-40,0,-67,-33,0,0,0,0,0,-216,0,0,0,0,-40,-100,-100,0,0,0,0,-177
Debt Issued / Paid,111.2,-129.1,72.9,27.1,497.4,-36,12.7,748.6,11,44.9,-16.3,-357.7,68,-112.5,154.9,-215.4,120,-114,-31,-16,-15,6,0,-132,-1,"1,099",-248,-5,2,540,15,19,-2,-2,-3,-1,-1,0,-439,4
Other Financing Activities,-36.2,-6,-1.7,22.8,-17.5,-0.2,-0.7,-1.2,-28.1,1.3,10.9,1.6,-23.1,-2.9,-2.1,-5.9,-32,-8,-2,-8,-36,-3,5,-5,-26,-3,-5,-12,-13,-39,-33,-43,-112,-10,-3,-33,-50,-77,478,-45
Financing Cash Flow,56,-185.1,-20.4,-52.2,416.8,-94.7,-82.6,497.1,-124.8,-86.1,-99.2,-423.7,-15.8,-198.5,108.1,-256.8,-3,-212,-108,-60,-153,-65,-30,-172,-62,"1,061",-288,-274,-51,460,-59,-64,-195,-153,-145,-74,-90,-117,13,-243
Exchange Rate Effect,-2.7,-0.8,-48.8,-24.4,-60,23.8,-10,-19.3,8.2,-13.3,5.5,-32.1,2.9,10.8,9.9,12.4,-6,0,-17,-12,-5,4,-18,13,-12,4,27,44,-1,-13,-2,13,-7,-43,-53,13,-4,-25,14,15
Net Cash Flow,-131.4,-36.7,11.4,15,237.7,72.4,-74.6,-455.6,-185.4,102.7,23.7,-75,-85.3,28.7,27.2,130.4,-135,-48,0,377,-222,193,206,-84,69,"1,102",118,-471,105,-187,-58,334,-340,-114,-149,97,-388,-102,101,585
Free Cash Flow,-79.8,148.7,79.4,90.5,-107.3,141.6,17.1,239.2,-69.9,197.4,110.8,296.8,-70.6,215.6,89.2,385.8,-125,161,126,454,-76,300,258,54,142,14,372,211,148,130,-4,428,-48,66,250,310,-288,52,85,746
Free Cash Flow Growth,-,-15.66%,-28.92%,7.61%,-,-4.77%,-78.46%,164.31%,-,39.41%,547.95%,24.08%,-,9.22%,-19.49%,29.99%,-,-25.32%,41.26%,17.68%,-,86.34%,104.76%,-88.11%,-,-95.33%,44.19%,290.74%,4.23%,828.57%,-,102.84%,-,-49.23%,-,-27.57%,-,-21.21%,-66.00%,140.65%
Free Cash Flow Margin,-3.83%,6.77%,3.91%,4.54%,-5.41%,6.97%,0.91%,11.27%,-3.08%,8.48%,5.00%,13.14%,-2.93%,9.02%,3.69%,14.92%,-4.49%,5.98%,5.08%,17.64%,-2.96%,11.76%,10.35%,2.11%,6.23%,0.98%,14.68%,5.37%,3.69%,3.46%,-0.12%,69.03%,-1.24%,1.76%,7.75%,9.35%,-6.89%,1.15%,2.35%,21.18%
Free Cash Flow Per Share,-0.35,0.65,0.35,0.40,-0.47,0.63,0.08,1.08,-0.32,0.92,0.52,1.40,-0.33,1.02,0.42,1.84,-0.60,0.77,0.61,2.19,-0.37,1.46,1.26,0.26,0.69,0.07,1.81,0.90,0.62,0.55,-0.02,1.79,-0.20,0.28,1.07,1.33,-1.24,0.22,0.36,3.22
