,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30,2023-12-31
Revenue,139.09,166.76,178.71,198,211.96,246.72,261.15,285.65,305.88,341.31,357.66,386.14,428.77,448.26,492.37,549.09,589.22,631.06,673.1,715.44,788.93,833.9,885.83,951.34,"1,046","1,071","1,152","1,250","1,360","1,409","1,512","1,614","1,722","1,752","1,831","1,940","2,096","2,150","2,288","2,437"
Revenue Growth (YoY),61.85%,63.13%,60.63%,58.11%,52.39%,47.95%,46.13%,44.26%,44.31%,38.34%,36.95%,35.18%,40.18%,31.33%,37.67%,42.20%,37.42%,40.78%,36.70%,30.30%,33.89%,32.14%,31.61%,32.97%,32.59%,28.43%,30.05%,31.39%,30.02%,31.56%,31.25%,29.12%,26.62%,24.34%,21.10%,20.20%,21.72%,22.72%,24.96%,25.62%
Cost of Revenue,53.11,58.94,66.09,70.64,76.9,79.72,81.89,90.91,94.26,96.65,102.84,105.25,116.08,122.13,127.49,134.16,143.47,153.17,157.86,168.16,186.25,198.15,200.79,210.81,223,233,252,279,299,329,350,374,369,389,400,415,438,471,496,516
Gross Profit,85.98,107.82,112.63,127.37,135.07,167,179.26,194.74,211.62,244.66,254.82,280.89,312.69,326.13,364.89,414.93,445.75,477.89,515.24,547.28,602.67,635.76,685.04,740.53,823,838,900,971,"1,061","1,080","1,162","1,240","1,353","1,363","1,431","1,525","1,658","1,679","1,792","1,921"
"Selling, General & Admin",91.05,116.85,107.44,122.02,139.45,166.96,151.48,167.16,199.85,222.58,206.58,189.92,249.99,273.92,270.33,311.27,348.76,381.96,370.02,398.34,445.87,479.34,438.62,509.18,547,530,563,669,650,696,730,813,852,897,884,916,"1,022","1,041","1,012","1,089"
Research & Development,31.11,35.44,39.68,42.03,49.85,53.28,55.82,58.44,65.92,70.36,75.02,73.93,84.49,90.01,98.47,104.56,117.27,127.92,135.66,148.66,172.52,183.42,190.1,202.96,227,245,268,284,314,333,358,392,414,444,456,454,492,521,549,562
Other Operating Expenses,0,0,0,0,0,0,0,0,270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Operating Expenses,122.16,152.29,147.13,164.05,189.3,220.23,207.3,225.6,535.77,292.94,281.59,263.85,334.48,363.92,368.8,415.83,466.03,509.88,505.67,547,618.39,662.76,628.72,712.14,774,775,831,953,964,"1,029","1,088","1,205","1,266","1,341","1,340","1,370","1,514","1,562","1,561","1,651"
Operating Income,-36.18,-44.47,-34.5,-36.68,-54.23,-53.24,-28.04,-30.86,-324.15,-48.28,-26.78,17.04,-21.79,-37.79,-3.91,-0.9,-20.28,-31.99,9.57,0.28,-15.71,-27,56.32,28.39,49,63,69,18,97,51,74,35,87,22,91,155,144,117,231,270
Interest Expense / Income,5.96,5.23,5.95,11.92,7.58,7.71,7.84,7.97,8.11,8.25,8.39,8.53,8.68,11.34,16.57,16.81,17.06,15.5,11.23,8.94,8.17,8.27,8.37,8.19,9,8,8,8,7,7,7,-21,0,0,0,0,0,0,0,0
