,2018-10-28,2019-01-27,2019-04-28,2019-07-28,2019-10-27,2020-01-26,2020-04-26,2020-07-26,2020-10-25,2021-01-31,2021-05-02,2021-08-01,2021-10-31,2022-01-30,2022-05-01,2022-07-31,2022-10-30,2023-01-29,2023-04-30,2023-07-30
reportedCurrency,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD
operatingCashflow,487000000,898000000,720000000,936000000,1640000000,1465000000,909000000,1567000000,1279000000,2067000000,1874000000,2682000000,1519000000,3033000000,1731000000,1270000000,392000000,2248000000,2911000000,6348000000
paymentsForOperatingActivities,,,,26000000,28000000,79000000,31000000,66000000,53000000,176000000,39000000,36000000,39000000,286000000,45000000,46000000,43000000,304000000,61000000,74000000
proceedsFromOperatingActivities,,,,,,,,,,,,,,,,,,,,
changeInOperatingLiabilities,103000000,-160000000,-252000000,128000000,112000000,234000000,81000000,3000000,279000000,163000000,83000000,260000000,384000000,33000000,325000000,294000000,-875000000,-43000000,116000000,909000000
changeInOperatingAssets,906000000,-651000000,-340000000,63000000,-277000000,113000000,408000000,-140000000,998000000,202000000,752000000,669000000,2059000000,1224000000,2609000000,898000000,-94000000,-164000000,-99000000,3069000000
depreciationDepletionAndAmortization,7000000,238000000,7000000,6000000,6000000,362000000,7000000,284000000,519000000,288000000,281000000,286000000,298000000,309000000,334000000,378000000,406000000,426000000,384000000,365000000
capitalExpenditures,150000000,203000000,128000000,113000000,103000000,144000000,155000000,217000000,473000000,283000000,298000000,183000000,222000000,273000000,361000000,433000000,530000000,509000000,248000000,289000000
changeInReceivables,557000000,-794000000,-182000000,319000000,-105000000,201000000,249000000,-44000000,462000000,-117000000,595000000,562000000,366000000,692000000,788000000,-120000000,-410000000,-1080000000,252000000,2987000000
changeInInventory,325000000,156000000,-153000000,-225000000,-153000000,-66000000,151000000,-54000000,93000000,334000000,159000000,123000000,118000000,374000000,560000000,725000000,563000000,706000000,-566000000,-295000000
profitLoss,1230000000,1207000000,394000000,552000000,899000000,2015000000,917000000,622000000,1336000000,1457000000,1912000000,252000000,2464000000,3003000000,1618000000,656000000,680000000,1414000000,2043000000,6188000000
cashflowFromInvestment,219000000,40000000,1495000000,3545000000,1256000000,-151000000,-1055000000,-13490000000,-2001000000,-3129000000,-1272000000,-2533000000,-4439000000,-1586000000,2612000000,1618000000,3148000000,-3000000,-841000000,-446000000
cashflowFromFinancing,-703000000,-877000000,-225000000,-148000000,-236000000,-183000000,4744000000,-297000000,-301000000,-342000000,-471000000,4501000000,-1420000000,-745000000,-2446000000,-3762000000,-3753000000,-1656000000,-380000000,-5099000000
proceedsFromRepaymentsOfShortTermDebt,,,,,,,,,,,,,,,,,,,,
paymentsForRepurchaseOfCommonStock,200000000,724000000,0,0,0,0,,,,0,0,0,0,0,1996000000,3345000000,3485000000,1213000000,0,3067000000
paymentsForRepurchaseOfEquity,200000000,724000000,0,0,0,0,,,,0,0,0,0,0,1996000000,3345000000,3485000000,1213000000,0,3067000000
paymentsForRepurchaseOfPreferredStock,,,,,,,,,,,,,,,,,,,,
dividendPayout,91000000,98000000,97000000,97000000,98000000,98000000,98000000,99000000,99000000,99000000,99000000,100000000,100000000,101000000,100000000,100000000,100000000,98000000,99000000,99000000
dividendPayoutCommonStock,91000000,98000000,97000000,98000000,97000000,98000000,98000000,99000000,99000000,99000000,99000000,100000000,100000000,100000000,100000000,100000000,100000000,98000000,99000000,99000000
dividendPayoutPreferredStock,,,,,,,,,,,,,,,,,,,,
proceedsFromIssuanceOfCommonStock,,,,,,,,,,0,,,0,,,0,,,0,0
proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,,0,,,,0,,,,0,,,0,,,0,,,0,0
proceedsFromIssuanceOfPreferredStock,,,,,,,,,,0,,,0,,,0,,,0,0
proceedsFromRepurchaseOfEquity,-200000000,-724000000,83000000,,63000000,3000000,88000000,,,0,,,0,,-1996000000,-3345000000,-3485000000,-1213000000,0,0
proceedsFromSaleOfTreasuryStock,,,,,,,,,,,,,,,,,,,,
changeInCashAndCashEquivalents,3000000,61000000,1990000000,653000000,996000000,2015000000,4598000000,831000000,1620000000,-1404000000,131000000,252000000,2923000000,702000000,1897000000,,,,1690000000,803000000
changeInExchangeRate,,,,,,,,,,,,,,,,,,,,
netIncome,1230000000,567000000,394000000,552000000,899000000,950000000,917000000,622000000,1336000000,1457000000,1912000000,2374000000,2464000000,3003000000,1618000000,656000000,680000000,1414000000,2043000000,6188000000
freeCashflow,337000000.0,695000000.0,592000000.0,823000000.0,1537000000.0,1321000000.0,754000000.0,1350000000.0,806000000.0,1784000000.0,1576000000.0,2499000000.0,1297000000.0,2760000000.0,1370000000.0,837000000.0,-138000000.0,1739000000.0,2663000000.0,6059000000.0
startPeriod,2018-7-28,2018-7-28,2018-7-28,2018-7-28,2018-7-28,2018-7-28,2018-7-28,2018-7-28,2018-7-28,2018-7-28,2018-7-28,2018-7-28,2018-7-28,2018-7-28,2018-7-28,2018-7-28,2018-7-28,2018-7-28,2018-7-28,2018-7-28
endPeriod,2018-10-28,2019-01-27,2019-04-28,2019-07-28,2019-10-27,2020-01-26,2020-04-26,2020-07-26,2020-10-25,2021-01-31,2021-05-02,2021-08-01,2021-10-31,2022-01-30,2022-05-01,2022-07-31,2022-10-30,2023-01-29,2023-04-30,2023-07-30
stockHigh,73.19,55.5,48.37,46.22,51.35,64.88,79.08,107.92,147.27,146.91,162.14,208.75,257.09,346.47,289.46,204.0,192.74,206.28,281.1,480.88
stockLow,48.28,31.11,32.75,33.15,36.85,49.45,45.17,70.21,102.09,123.0,115.67,134.59,187.62,208.88,182.9,140.55,108.13,129.56,189.5,272.4
stockAverage,64.75,40.12,41.84,39.88,43.61,56.02,64.92,89.9,125.88,132.68,140.1,175.74,215.73,288.32,238.61,170.57,145.87,161.03,246.16,385.67
