,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30,2023-12-31,Current
Market Capitalization,"39,968","39,230","38,876","39,722","37,167","38,060","17,921","20,869","22,507","24,973","25,889","24,117","28,009","32,914","34,191","35,218","35,131","39,540","41,187","35,026","41,674","41,783","44,658","42,693","41,185","43,811","40,711","40,988","42,600","40,480","40,208","42,980","38,948","32,342","27,124","25,695","20,470","23,047","19,112","19,613","20,933"
Market Cap Growth,0.79%,4.50%,9.03%,5.24%,-7.01%,-2.98%,-53.90%,-47.46%,-39.44%,-34.38%,44.46%,15.57%,24.45%,31.80%,32.07%,46.03%,25.43%,20.13%,20.46%,-0.55%,18.63%,5.67%,8.43%,21.89%,-1.18%,4.85%,-8.84%,-3.99%,3.44%,-7.60%,-1.24%,4.86%,-8.57%,-20.10%,-32.54%,-40.22%,-47.44%,-28.74%,-29.54%,-23.67%,-
Enterprise Value,"46,613","46,203","46,066","45,826","44,642","45,598","18,524","20,015","22,421","25,511","26,132","24,098","27,938","32,554","34,172","35,336","35,737","40,181","41,815","36,673","44,435","44,509","47,208","45,218","44,093","46,588","43,329","43,951","45,978","43,980","43,390","58,211","54,336","47,646","42,409","41,060","35,686","38,246","30,253","30,655","31,975"
PE Ratio,19.83,20.16,20.79,15.91,15.68,17.43,10.44,21.56,5.74,5.21,5.26,4.86,15.08,36.17,33.16,58.50,48.86,49.61,38.71,22.66,27.64,28.27,33.60,42.65,41.56,47.41,44.69,37.19,39.89,36.14,33.12,33.47,36.85,31.99,-11.42,-10.56,-8.32,-8.08,7.37,7.38,7.85
PS Ratio,4.00,3.74,4.10,3.71,3.08,3.67,1.77,2.09,2.26,2.49,2.56,2.37,2.73,3.20,3.28,3.33,3.26,3.59,3.72,3.16,3.76,3.78,4.00,3.76,3.57,3.84,3.53,3.51,3.61,3.32,3.23,3.54,3.02,2.41,1.97,1.77,1.40,1.57,1.29,1.32,1.41
PB Ratio,4.61,4.53,4.63,4.89,5.12,4.76,2.29,2.36,2.50,2.94,2.98,2.91,3.23,3.59,3.61,3.86,3.86,4.45,4.51,4.47,5.45,5.35,5.89,5.42,5.35,5.39,4.75,4.72,5.04,4.77,4.59,4.74,4.29,3.65,4.90,4.41,3.48,4.14,2.36,2.33,2.49
P/FCF Ratio,15.76,17.09,13.58,17.35,18.27,16.24,14.56,24.27,48.82,45.49,28.99,25.79,18.45,24.99,23.98,32.07,26.53,32.95,39.60,25.79,41.63,39.68,35.08,30.32,26.18,29.17,30.80,35.37,33.68,29.90,26.88,28.07,27.96,26.71,32.14,43.48,24.66,25.95,20.12,18.97,20.24
P/OCF Ratio,11.86,12.23,12.32,12.36,13.51,13.36,8.18,11.78,16.77,17.99,15.55,14.58,12.87,16.77,16.79,20.55,17.81,21.40,24.24,17.37,24.54,24.03,22.51,20.29,18.32,20.13,20.51,21.94,21.59,19.50,17.94,19.34,18.97,17.48,18.51,21.22,13.81,14.78,11.70,11.36,12.13
Debt / Equity Ratio,1.00,1.02,1.10,1.11,1.38,1.78,0.86,0.74,0.37,0.37,0.33,0.34,0.32,0.38,0.37,0.38,0.39,0.39,0.38,0.44,0.61,0.72,0.73,0.74,0.91,0.84,0.81,0.77,0.78,0.78,0.73,2.00,1.95,1.94,3.05,2.93,2.87,3.04,2.09,1.69,1.69
Quick Ratio,0.84,0.82,0.82,0.80,0.84,1.51,1.32,1.58,1.38,1.19,1.66,1.64,1.85,2.16,1.98,1.84,1.80,1.76,1.73,1.31,1.12,1.85,1.85,1.62,1.98,2.07,1.86,1.72,1.60,1.54,1.55,1.32,1.22,1.10,1.12,0.90,0.89,0.73,1.34,0.90,0.90
