,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30
Revenue,"1,885","1,938","2,052","2,039","2,176","2,225","2,275","2,228","2,315","2,450","2,431","2,410","2,476","2,613","2,612","2,542","2,643","2,688","2,681","2,649","2,754","2,804","2,855","2,822","2,896","2,830","2,730","2,913","3,087","3,013","3,198","3,156","3,275","3,293","3,323","3,336","3,447","3,468","3,548","3,563"
Revenue Growth (YoY),6.80%,5.82%,11.81%,12.24%,15.46%,14.81%,10.89%,9.27%,6.38%,10.09%,6.84%,8.18%,6.93%,6.66%,7.47%,5.48%,6.75%,2.86%,2.64%,4.21%,4.23%,4.35%,6.48%,6.55%,5.15%,0.90%,-4.39%,3.19%,6.58%,6.48%,17.15%,8.36%,6.10%,9.29%,3.93%,5.70%,5.24%,5.30%,6.76%,6.80%
Gross Profit,"1,885","1,938","2,052","2,039","2,176","2,225","2,275","2,228","2,315","2,450","2,431","2,410","2,476","2,613","2,612","2,542","2,643","2,688","2,681","2,649","2,754","2,804","2,855","2,822","2,896","2,830","2,730","2,913","3,087","3,013","3,198","3,156","3,275","3,293","3,323","3,336","3,447","3,468","3,548","3,563"
"Selling, General & Admin",901.78,935.37,961.92,953.58,994.59,"1,032","1,044","1,057","1,079","1,148","1,131","1,150","1,157","1,238","1,236","1,252","1,255","1,300","1,306","1,317","1,332","1,366","1,383","1,408","1,432","1,433","1,308","1,406","1,466","1,498","1,488","1,556","1,622","1,692","1,691","1,677","1,701","1,753","1,770","1,785"
Other Operating Expenses,740.52,731.97,796.41,872.35,859.41,866.6,895.75,895.27,914.05,945.34,966.63,982.57,"1,005","1,021","1,046","1,033","1,049","1,054","1,051","1,075","1,163","1,098","1,126","1,225","1,124","1,160","1,064","1,157","1,207","1,220","1,271","1,285","1,340","1,368","1,399","1,383","1,485","1,435","1,498","1,493"
Operating Expenses,"1,642","1,667","1,758","1,826","1,854","1,898","1,940","1,952","1,993","2,093","2,098","2,132","2,161","2,259","2,282","2,285","2,304","2,354","2,357","2,392","2,495","2,464","2,510","2,634","2,555","2,593","2,372","2,563","2,673","2,717","2,759","2,841","2,962","3,060","3,090","3,060","3,186","3,189","3,268","3,277"
Operating Income,242.6,270.98,293.43,212.78,322.29,327.05,335.39,275.16,321.79,356.32,333.29,277.57,314.23,353.93,330.19,257.31,338.74,333.81,324.46,257.16,259.82,340.44,345.56,188.93,340.98,236.69,358.03,349.67,413.96,295.67,438.97,314.81,313.65,232.86,233.43,275.88,261.38,278.7,280.13,285.36
Interest Expense / Income,35.64,35.19,35.09,32.13,31.23,30.04,27.68,27.13,28.64,29.6,30.44,32.13,32.88,35.51,35.92,36.96,36.79,37.58,38,39.51,39.87,39.64,42.49,41.45,39.16,36.35,25.47,24.58,19.89,21.96,21.3,21.2,19.22,21.67,25.68,35.65,43.89,50.88,48.83,53.38
Other Expense / Income,8.67,13.77,14.94,49.41,17.7,20.02,19.21,13.37,17.57,24.96,9.87,5.4,4.53,4.47,4.99,4.12,5.43,4.84,-10.65,-8.27,18.05,7.73,-4.79,13.09,-16.5,11.98,1.48,4.64,-9.28,0.81,-8.88,7.74,-17.53,8.31,-7.25,0.01,-9.29,12.98,4.59,12.49
Pretax Income,198.29,222.01,243.4,131.24,273.37,276.99,288.5,234.66,275.58,301.76,292.97,240.04,276.82,313.95,289.28,216.24,296.53,291.4,297.11,225.93,201.9,293.07,307.86,134.4,318.32,188.36,331.08,320.45,403.35,272.9,426.55,285.87,311.96,202.88,215.01,240.22,226.79,214.84,226.71,219.49
Income Tax,73.77,83.93,91.73,48.44,100.57,102.69,106.3,84.37,101.83,111.01,107.4,88.18,102.61,107.9,103.88,74.99,76.92,67.57,71.06,54.19,43.83,58.9,69.54,37.21,73.15,46.32,79.15,79.17,94.64,63.81,101.52,67.52,72.84,48.96,50.95,57.4,51.97,51.73,55.39,52.5
Net Income,124.52,138.08,151.67,82.8,172.8,174.3,182.19,150.29,173.75,190.76,185.58,151.87,174.21,206.06,185.39,141.25,219.61,223.83,226.05,171.75,158.08,234.17,238.32,97.19,245.18,142.04,251.93,241.28,308.71,209.09,325.02,218.35,239.12,153.91,164.06,182.81,174.82,163.12,171.31,166.99
Net Income Growth,-8.08%,15.27%,-0.11%,-27.74%,38.77%,26.23%,20.12%,81.51%,0.55%,9.44%,1.86%,1.05%,0.26%,8.02%,-0.10%,-6.99%,26.06%,8.63%,21.93%,21.59%,-28.02%,4.62%,5.43%,-43.41%,55.10%,-39.34%,5.71%,148.25%,25.91%,47.21%,29.01%,-9.50%,-22.54%,-26.39%,-49.52%,-16.28%,-26.89%,5.98%,4.42%,-8.66%
Shares Outstanding (Basic),98,99,99,99,99,99,99,99,98,98,97,97,97,97,96,95,95,94,94,93,92,91,89,88,87,86,85,85,85,85,84,82,79,75,74,73,71,71,70,69
Shares Outstanding (Diluted),100,100,100,101,101,101,101,101,100,99,98,98,98,97,97,96,95,95,94,93,93,91,89,88,88,86,85,85,86,86,86,84,80,76,74,73,72,71,71,70
