,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30
Net Income,124.52,138.08,151.67,82.8,172.8,174.3,182.19,150.29,173.75,190.76,185.58,151.87,174.21,206.06,185.39,141.25,219.61,223.83,226.05,171.75,158.08,234.17,238.32,97.19,245.18,142.04,251.93,241.28,308.71,209.09,325.02,218.35,239.12,153.91,164.06,182.81,174.82,163.12,171.31,166.99
Depreciation & Amortization,88.71,93.36,90.69,93.46,98.12,99,97.26,99.44,102.92,104.05,101.41,103.71,107.44,110.8,113.11,110.22,113.76,113.13,109.58,112.29,118.07,120.04,121.17,121.53,127.66,124.39,126.21,125.96,133.93,131.4,133.99,134.46,133.36,143.78,143.85,145.87,148.35,141.62,143.74,137.2
Share-Based Compensation,7.71,7.15,7.79,7.77,8.38,10.83,9.65,9.67,57.19,24.21,35.73,12.83,20.56,15.35,13.71,13.79,13.9,19.7,15.02,15.93,15.94,17.59,17.09,17.49,17.26,18.05,15.91,15.97,15.91,18.02,19.01,18.52,18.14,19.06,22.59,21.1,22.64,20.96,22.1,22.64
Other Operating Activities,87.38,-43.95,13.62,47.12,67.03,-12.85,-28.77,5.5,-62.1,156.22,38.48,31.68,-104.88,150.91,-261.52,79.67,21.6,53.24,-153.59,42.48,33.26,60.01,-135.81,196.34,-56.74,217.58,555.26,383.57,-316.54,-286.72,-430.37,70.9,-68.61,128.68,-297.88,-129.12,-48.51,-34.95,25.79,-165.16
Operating Cash Flow,308.32,194.64,263.78,231.14,346.32,271.28,260.33,264.9,271.76,475.23,361.2,300.08,197.33,483.11,50.69,344.92,368.87,409.9,197.06,342.44,325.34,431.8,240.76,432.55,333.36,502.06,949.31,766.79,142.01,71.8,47.65,442.23,322.02,445.43,32.61,220.67,297.3,290.75,362.95,161.67
Operating Cash Flow Growth,16.69%,9.04%,24.18%,24.94%,12.33%,39.37%,-1.31%,14.61%,-21.53%,75.18%,38.75%,13.28%,-27.39%,1.66%,-85.97%,14.94%,86.93%,-15.15%,288.78%,-0.72%,-11.80%,5.34%,22.18%,26.31%,2.46%,16.27%,294.30%,77.27%,-57.40%,-85.70%,-94.98%,-42.33%,126.76%,520.42%,-31.56%,-50.10%,-7.68%,-34.73%,1012.86%,-26.74%
Capital Expenditures,-78.74,-92.39,-94.4,-122.58,-81.79,-89.28,-81.3,-99,-109.74,-127.21,-120.5,-148.45,-123.78,-153.79,-108.66,-156.24,-138.81,-189.04,-181.21,-151.1,-143.61,-169.85,-154.07,-156.33,-153.85,-184.1,-170.51,-192.05,-184.65,-247.46,-234.75,-183.81,-189.63,-200,-207.96,-161.59,-164.45,-168.75,-167.91,-200
Acquisitions,-10.95,8.15,-67.7,-327.68,-54.47,-34.5,0,-145.86,-353.21,-19.54,-7.98,-108.7,-499.06,-17.83,-21.23,-6.95,-13.78,-37.24,-8.24,-88.34,-14.73,-10.56,-15.29,3.15,-11.86,-2.61,3.37,-51.27,1.09,-0.6,20.6,-17.94,-62.32,10.33,-12.49,-4.41,-1.74,9.26,10.7,0
Change in Investments,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-64.33,-45.85,68.15,3.79,40.06,-28.01,32.89,29.6,-54.25,51.69,5.34,-34.58,-44.19,-14.26,-7.22,25.75,-2.9,20.71,63.83,92.68,-82.3,-18.82,-12.49,23.58
Other Investing Activities,-7.46,-6.5,-1.9,-2.81,11.2,-,-,-,-,-,-,-,-,-3,-,-,-0.1,-,-,-,0.1,-,-,-,-,-,-,-,-0.1,-,-,-,0.1,-,-,-,0.1,-,-,-
Investing Cash Flow,-97.15,-90.74,-163.99,-453.06,-125.05,-123.78,-81.3,-244.86,-462.95,-146.76,-128.48,-257.14,-622.83,-174.63,-129.88,-163.19,-217.03,-272.13,-121.3,-235.64,-118.18,-208.41,-136.46,-123.58,-219.96,-135.02,-161.8,-277.89,-227.86,-262.33,-221.37,-176.01,-254.76,-168.96,-156.62,-73.33,-248.39,-178.31,-169.7,-176.42
Dividends Paid,-4.92,-4.93,-4.95,-9.91,-9.87,-9.9,-9.91,-9.89,-9.84,-9.76,-9.73,-9.71,-9.68,-9.66,-9.62,-9.5,-9.44,-9.42,-9.38,-9.28,-9.26,-9.08,-8.87,-17.6,-17.45,-17.34,0,0,0,-17.02,-16.83,-16.44,-15.61,-14.88,-14.77,-14.55,-14.26,-14.21,-14.05,-13.7
Share Issuance / Repurchase,-3.4,-12.55,-19.94,-25.9,-35.5,-27,-37.12,-59.71,-77.51,-168.71,-66.07,-56.02,-53.08,-26.63,-115.91,-92.7,-118.91,-6.9,-122.93,-123.69,-133.71,-141.06,-348.32,-90.35,-179.97,-169.09,-25.11,3.39,-3.59,-4.11,-357.53,-398.92,-446.95,-362,-196.52,-154.46,-105.87,-82.05,-121.11,-172.34
Debt Issued / Paid,-191.73,-97.15,-81.97,306.38,-176.39,-138.07,-112.39,59.39,357.31,-152.27,331.16,32.14,500.59,-239.03,214.96,-76.33,-1.6,-120.18,68.21,34.4,-21.68,-105.84,254.42,-201.66,35.15,-179.65,-274.23,83.49,209.43,-251.83,-20.38,157.69,331.62,105.43,367.71,38.06,104.75,-5.19,-88.37,204.55
Other Financing Activities,-6,9.76,5.55,-23.55,-6.5,30.95,-12.99,-11.87,-56.06,-3.45,-484.9,-3.03,-8.65,-4.12,-7.31,-4.53,-8.83,-4.22,-4.45,-0.35,-19.37,-10.31,-1.34,-0.24,-2.53,-5.74,-3.15,-15.09,11.83,3.08,2.74,-16.48,-1.99,-6.6,-2.42,-48.04,0,-4.44,-0.18,-0.54
Financing Cash Flow,-206.05,-104.87,-101.31,247.02,-228.26,-144.02,-172.4,-22.09,213.9,-334.19,-229.53,-36.63,429.18,-279.44,82.12,-183.05,-138.78,-140.71,-68.56,-98.92,-184.01,-266.29,-104.1,-309.85,-164.79,-371.81,-302.5,71.78,217.67,-269.88,-392,-274.15,-132.93,-278.04,154.01,-178.99,-15.37,-105.89,-223.71,17.97
Exchange Rate Effect,0,0,0,-0.12,-0.65,-0.47,0.76,-0.89,-1.01,-0.92,-1.5,-0.84,0.47,0.29,0.65,0.55,0.16,1.86,-3,-0.6,-1.16,0.79,-1.07,-0.99,2.22,-1.67,0.03,0.93,1.45,0.42,0.24,-1.34,0.18,-2.23,-3.23,-4.88,1.92,1.65,0.73,-1.88
Net Cash Flow,5.12,-0.98,-1.53,24.98,-7.64,3.01,7.39,-2.94,21.71,-6.64,1.68,5.47,4.15,29.33,3.58,-0.77,13.22,-1.08,4.21,7.27,21.99,-42.11,-0.88,-1.86,-49.17,-6.44,485.05,561.62,133.27,-459.99,-565.48,-9.27,-65.48,-3.8,26.78,-36.53,35.46,8.2,-29.73,1.33
