,2014-03-29,2014-06-28,2014-09-27,2014-12-31,2015-04-04,2015-07-04,2015-10-03,2015-12-31,2016-04-02,2016-07-02,2016-10-01,2016-12-31,2017-04-01,2017-07-01,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-29,2018-12-31,2019-03-30,2019-06-29,2019-09-28,2019-12-31,2020-03-28,2020-06-27,2020-09-26,2020-12-31,2021-04-03,2021-07-03,2021-10-02,2021-12-31,2022-04-02,2022-07-02,2022-10-01,2022-12-31,2023-04-01,2023-07-01,2023-09-30,2023-12-31
Revenue,"1,813","2,048","1,991","1,951","1,881","2,042","2,151","1,998","2,172","2,310","2,294","2,183","2,221","2,453","2,449","2,369","2,412","2,577","2,546","2,449","2,442","2,584","2,519","2,425","2,286","2,050","2,575","2,642","2,669","2,954","2,817","2,761","3,016","3,153","2,918","2,651","2,806","2,950","2,766","2,612"
Revenue Growth (YoY),21.94%,3.64%,1.48%,1.42%,3.76%,-0.32%,8.04%,2.39%,15.46%,13.16%,6.67%,9.24%,2.24%,6.18%,6.73%,8.55%,8.63%,5.05%,3.97%,3.36%,1.26%,0.29%,-1.05%,-0.98%,-6.42%,-20.69%,2.21%,8.96%,16.77%,44.10%,9.40%,4.50%,12.99%,6.75%,3.57%,-3.99%,-6.95%,-6.43%,-5.19%,-1.45%
Cost of Revenue,"1,332","1,473","1,434","1,410","1,369","1,427","1,489","1,376","1,532","1,555","1,568","1,492","1,540","1,674","1,665","1,615","1,708","1,810","1,825","1,802","1,818","1,848","1,827","1,802","1,669","1,680","1,869","1,904","1,877","2,052","1,980","2,023","2,214","2,280","2,204","2,096","2,163","2,219","2,074","1,970"
Gross Profit,481.36,574.81,556.42,541.6,511.94,615.13,661.4,622.21,639.68,755.59,726.56,691,680.35,779.14,783.3,753.62,704.69,766.56,720.43,646.39,624.93,736.62,691.69,622.81,616.44,369.97,706.2,738.08,791.77,902.21,837.32,737.44,802.13,873.2,713.66,554.44,643.44,731.91,692.01,642.29
Other Operating Expenses,-4.89,1.56,2.37,-9.74,1.08,-2.93,-4.25,-11.53,-3.43,5.81,-3.84,3.19,2.83,-3,-1.29,-3.75,-4,-2.09,-0.71,-0.5,3.74,3.05,-52.71,9.52,-5.68,0.19,0.73,6.74,2.23,11.17,-0.02,-1.14,-2.44,2.53,1.24,-10.01,0.57,-2.22,8.55,0
Operating Expenses,350.62,352.56,342.73,335.48,468.17,359.31,372.67,372.97,394.01,404.9,348.25,385.73,405.57,423.31,403.2,410.16,436.29,440.25,433.19,433.01,459.6,469.76,451.47,467.99,464.96,430.93,443.46,455.35,474.25,497.78,477.34,484.35,481.33,505.27,523.48,493.36,517.65,578.86,549.64,473.56
Operating Income,130.74,222.25,213.69,206.12,43.77,255.82,288.73,249.24,245.67,350.69,378.31,305.27,274.78,355.83,380.1,343.47,268.4,326.31,287.24,213.38,165.33,266.86,240.22,154.81,151.48,-60.96,262.74,282.73,317.52,404.42,359.97,253.1,176.95,367.93,37.96,61.08,-43.55,153.05,-733.74,167.1
Interest Expense,22.1,20.7,34.79,20.62,16.45,16.84,19.32,18.48,12.3,10.35,9.41,8.49,8.2,8.39,7.26,7.26,7.53,7.86,9.03,14.41,10.47,10.52,9.32,10.96,8.67,12.96,14.85,15.9,15.24,14.89,14.95,12.17,11.48,12.06,13.8,14.6,17.14,22.86,20.14,17.38
Other Expense / Income,4.86,-1.44,-2.38,9.95,-0.93,3.21,5.05,11.97,4,-4.88,4.79,-2.43,-2.33,4.07,2.28,4.24,4.47,3.05,1.72,1.21,-3.75,-2.84,52.86,-9.52,5.63,0.71,-0.39,-6.57,-2.22,-11,0.23,1.15,-141.31,-2.74,542.31,10.1,-169.87,2.21,-8.38,-3.97
Pretax Income,103.75,203.1,181.28,175.76,28.41,236.05,265.17,219.24,229.94,346.15,365.06,299.98,269.41,344.43,371.55,332.46,256.87,316.35,277.51,198.46,158.59,259.39,178.19,153.37,137.13,-74.95,248.62,273.58,304.5,400.7,345.01,239.79,306.88,358.69,-518.14,36.47,109.22,127.97,-745.34,153.63
Income Tax,22.7,50.24,30.02,28.68,5.9,49.28,49.46,27.23,57.83,90.03,94.23,65.47,68.36,82.68,100.53,91.59,47.63,118.81,49.49,-31.58,37.02,56.73,22.52,-111.3,26.67,-26.36,43.16,25.18,67.69,64.25,73.82,50.69,61.45,78.18,15.57,2.92,28.94,26.76,14.95,14.21
Net Income,81.08,152.75,151.27,146.87,22.35,186.49,214.91,191.56,171.55,255.19,269.88,233.75,200.55,260.68,270.03,240.38,208.77,196.59,227.01,229.34,121.59,202.44,155.52,264.67,110.51,-48.26,205.12,248.22,236.81,336.29,270.98,189.09,245.33,280.43,-533.71,33.46,80.24,101.22,-760.46,139.49
