,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30
Net Income,538,496,424,512,551,488,454,492,502,527,541,599,592,378,631,597,614,745,775,789,754,749,842,735,702,986,902,"1,068","1,228","1,334","1,559","1,616","1,524","1,327","1,454","1,536","1,610","1,410","1,234","1,071"
Depreciation & Amortization,108,104,103,109,108,107,110,121,123,127,142,141,145,137,137,139,137,138,136,139,142,137,139,141,213,399,420,388,401,345,342,354,343,332,345,324,365,316,301,302
Share-Based Compensation,11,20,36,28,18,23,35,30,18,27,38,31,19,30,44,35,23,31,45,37,28,32,48,39,-119,79,97,104,-280,0,0,0,0,0,0,0,0,0,0,0
Other Operating Activities,"2,864",-25,-355,-59,992,"-1,248",-21,"1,200",549,-848,227,"-1,038","1,678",-430,474,657,858,-649,119,543,403,"-1,706",-139,770,"-1,259","3,090","-1,496","-1,205",958,"-1,855","1,337","-2,276","2,862","-1,935","2,089","1,813","1,488","-1,711","2,120",928
Operating Cash Flow,"3,558",632,245,627,"1,706",-593,615,"1,880","1,229",-130,991,-224,"2,478",158,"1,330","1,471","1,676",308,"1,119","1,551","1,371",-745,934,"1,775",-444,"4,628",-24,425,"2,408",-33,"3,336",-218,"4,807",-188,"3,965","3,770","3,534",118,"3,730","2,407"
Operating Cash Flow Growth,240.80%,46.64%,-86.95%,-,-52.05%,-,151.02%,199.84%,-27.96%,-,61.14%,-,101.63%,-,34.21%,-,-32.36%,94.94%,-15.86%,5.44%,-18.20%,-,-16.53%,14.44%,-,-,-,-76.06%,-,-,-,-,99.63%,-,18.85%,-,-26.48%,-,-5.93%,-36.15%
Capital Expenditures,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-363,-34,-30,-52,-108,-464,-122,-130,-99,0,0,0,-442,0,0,0,-564,0,0,0
Acquisitions,522,-10,"1,035",0,0,"1,916",-174,-435,-252,0,-789,0,63,0,0,0,0,0,0,0,-296,0,0,-33,"6,289",-62,-17,"-1,732",-628,"1,130",0,-740,"-2,028",-488,-17,-820,"-3,348",0,0,-15
Change in Investments,"-5,020","-1,887","-3,084",-87,-608,"-1,079",139,-802,"-1,552","-1,709",482,-956,"1,562",-948,"-1,666",-399,"-2,265",163,"-1,739",-618,"-2,342",-643,"-2,136","-6,520","11,449","-18,685","7,233",-383,"-28,185","1,966","-10,103","-11,435","-9,467",575,"-10,181","-7,787","-7,455","-1,437","10,719","8,325"
Other Investing Activities,306,232,172,141,81,-44,73,-56,417,-72,34,303,106,201,-213,-177,57,40,-27,-552,771,91,-60,46,89,-304,452,127,-653,23,-41,-722,-197,-121,-573,203,604,-613,848,38
Investing Cash Flow,"-4,192","-1,665","-1,877",54,-527,793,38,"-1,293","-1,387","-1,781",-273,-653,"1,731",-747,"-1,879",-576,"-2,208",203,"-1,766","-1,170","-2,230",-586,"-2,226","-6,559","17,719","-19,515","7,546","-2,118","-29,565","3,119","-10,144","-12,897","-12,134",-34,"-10,771","-8,404","-10,763","-2,050","11,567","8,348"
Dividends Paid,-155,-156,-165,-172,-173,-173,-195,-211,-210,-211,-228,-243,-243,-243,-242,-262,-258,-292,-290,-313,-309,-309,-310,-345,-345,-605,-605,-607,-607,-605,-602,-640,-638,-637,-639,-691,-689,-691,-693,-693
Share Issuance / Repurchase,0,245,-245,0,298,0,0,59,9,-18,9,-135,-376,-74,-246,-920,-373,-320,-310,-200,-375,0,0,0,0,0,0,0,0,-506,-610,0,-500,0,-250,0,0,0,0,0
Debt Issued / Paid,491,"1,031",-823,-218,"1,187",-589,483,"-1,080",43,-600,"-2,895","1,027","-3,084",-85,"4,200",911,-64,-651,0,"5,290","-4,163","2,039","1,764","2,908","-2,599","17,984","-30,616",-437,-689,"-1,936",283,-460,"-1,918","-1,778","5,334","13,309","9,675","26,809","-24,074","-4,125"
