,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30
Cash & Equivalents,"2,439","2,439","2,599","2,168","2,542","2,290","2,810","3,231","4,014","3,277","3,314","3,434","4,424","4,480","3,428","3,127","3,083","3,111","3,053","3,153","3,844","2,972","2,701","3,018","19,065","36,348","41,197","37,108","18,868","32,132","26,557","19,827","20,295","29,122","23,113","22,225","21,421","37,596","30,010","29,832"
Cash & Cash Equivalents,"2,439","2,439","2,599","2,168","2,542","2,290","2,810","3,231","4,014","3,277","3,314","3,434","4,424","4,480","3,428","3,127","3,083","3,111","3,053","3,153","3,844","2,972","2,701","3,018","19,065","36,348","41,197","37,108","18,868","32,132","26,557","19,827","20,295","29,122","23,113","22,225","21,421","37,596","30,010","29,832"
Cash Growth,-33.49%,-16.24%,-6.14%,-23.26%,4.22%,-6.11%,8.12%,49.03%,57.91%,43.10%,17.94%,6.28%,10.21%,36.71%,3.44%,-8.94%,-30.31%,-30.56%,-10.94%,0.83%,24.68%,-4.47%,-11.53%,-4.28%,395.97%,1123.01%,1425.25%,1129.56%,-1.03%,-11.60%,-35.54%,-46.57%,7.56%,-9.37%,-12.97%,12.09%,5.55%,29.10%,29.84%,34.23%
"Property, Plant & Equipment","1,869","1,854","1,857","1,842","1,827","1,879","1,900","2,038","2,007","2,001","2,088","2,059","2,107","2,104","2,084","2,043","2,055","2,078","2,154","2,154","2,118","2,078","2,029","2,022","3,712","3,999","4,002","3,968","3,870","3,787","3,699","3,719","3,700","3,662","3,682","3,585","3,605","3,519","3,453","3,394"
Goodwill and Intangibles,"8,430","8,378","8,374","8,339","8,218","8,244","8,567","10,046","10,114","10,075","11,352","11,347","11,544","11,524","11,452","11,407","11,385","11,415","11,407","11,800","10,576","11,580","11,512","11,429","27,296","27,095","26,898","26,709","27,431","29,546","29,270","30,405","29,506","29,977","29,834","30,536","30,685","30,549","30,416","30,271"
Total Assets,"183,010","184,651","188,012","187,022","186,834","189,228","191,017","208,809","209,947","212,405","221,859","222,622","219,276","220,501","221,192","220,340","221,642","220,729","222,681","222,885","225,697","227,683","230,872","236,750","473,078","506,229","504,336","499,183","509,228","517,537","521,964","529,884","541,241","543,979","545,123","548,438","555,255","574,354","554,549","542,707"
Accounts Payable,"7,095","6,950","6,555","6,073","6,388","6,694","5,948","6,254","6,121","6,713","6,971","5,776","5,745","5,489","5,995","5,573","5,990","5,140","5,717","5,434",0,"6,000","6,603","6,242",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Total Liabilities,"160,201","161,095","164,047","162,708","162,457","164,490","165,885","181,545","182,607","184,166","192,116","192,531","189,350","190,476","190,843","190,487","191,947","191,067","192,849","192,878","195,519","196,800","199,108","204,447","406,520","440,168","435,453","429,210","438,316","449,661","453,628","460,984","471,970","478,935","482,124","487,627","494,718","511,960","490,868","480,700"
Total Debt,"25,631","26,669","25,906","25,740","27,029","26,567","27,154","27,464","27,362","26,953","25,907","26,840","23,371","23,654","27,880","28,779","28,586","27,731","27,657","32,888","28,887","31,034","32,984","35,925","59,557","78,358","47,833","47,252","45,689","43,642","43,621","43,063","41,205","38,920","44,055","56,859","66,625","93,573","69,205","64,717"
Debt Growth,16.62%,23.73%,14.86%,2.08%,5.45%,-0.38%,4.82%,6.70%,1.23%,1.45%,-4.59%,-2.27%,-14.59%,-12.24%,7.62%,7.22%,22.31%,17.24%,-0.80%,14.28%,1.05%,11.91%,19.26%,9.23%,106.17%,152.49%,45.02%,31.53%,-23.29%,-44.30%,-8.81%,-8.87%,-9.81%,-10.82%,0.99%,32.04%,61.69%,140.42%,57.09%,13.82%
