,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30
Net Income,91.54,56.62,79.15,130.37,177.29,173.77,82.08,186.73,140.55,184.37,99.19,79.34,149.88,99.71,136.33,119.96,106.48,178.65,131.31,121.74,151.14,100.73,166.94,110.4,143.46,500.12,269.15,92.48,10.31,100.6,111.7,108.3,184.54,143.05,222.99,360.98,121.8,77.89,104.3,-111.83
Depreciation & Amortization,155.41,154.27,154.63,157.25,162.43,154.22,167.84,153.02,164.46,159.45,153.18,203.75,178.03,159.21,151.92,152.16,154.26,165.8,156.42,158,165.44,165.2,178.02,166.47,170.49,171.68,178.73,167,168.58,175.76,187.6,179.66,177.83,178.15,184.02,185.94,198.91,209.39,202.85,202.71
Share-Based Compensation,6.15,10.38,6.52,5.81,5.39,11.01,5.47,6.35,6.36,10.07,7.58,7.64,7.62,10.8,8.44,8.02,8.1,14.77,8.47,8.46,8.42,15.05,10.39,7.81,7.71,17.53,10.37,8.25,7.99,20.09,14.28,8.73,7.76,21.24,14.96,8.01,7.82,26.26,15.26,5.18
Other Operating Activities,-25.6,-97.06,-55.51,-132.74,-119.23,-137.56,-13.76,-180.29,-120.84,-4.9,-24.77,-131.1,-44.77,-29.86,-171.73,-59.99,58.18,-133.44,38.87,-78.42,54.63,-73.75,3.01,-30.49,39.72,-514.13,-79.18,-39.58,187.54,-144.39,94.83,-70.3,-23.77,-122.95,-24.82,-259.16,41.46,-79.53,56.76,205.13
Operating Cash Flow,227.51,124.21,184.78,160.68,225.88,201.45,241.63,165.8,190.53,348.98,235.17,159.63,290.76,239.85,124.96,220.16,327.01,225.78,335.07,209.78,379.62,207.23,358.37,254.19,361.37,175.2,379.08,228.15,374.42,152.06,408.41,226.38,346.37,219.49,397.15,295.76,370,234.01,379.17,301.19
Operating Cash Flow Growth,26.91%,-47.69%,89.70%,-25.47%,-0.72%,62.18%,30.76%,3.19%,-15.65%,73.24%,-2.67%,-3.72%,52.61%,-31.27%,-46.87%,37.91%,12.47%,-5.87%,168.15%,-4.71%,16.09%,-8.21%,6.95%,21.17%,-4.81%,-15.46%,5.78%,-10.24%,3.61%,-13.20%,7.74%,-0.77%,-7.49%,44.34%,-2.76%,30.65%,6.82%,6.62%,-4.53%,1.83%
Capital Expenditures,-81.77,-146.09,-151.74,-41.85,"-1,751.91",88.47,-147.65,25.96,3.83,-99.19,-282.18,-183.2,-271.97,-248.88,-256.11,-248.58,-268.79,-134.65,-285.38,-205.2,-27.57,-195.64,-186.17,-399.92,-260.08,13,-74.98,-216.17,-217.59,-245.41,-317.99,-359.1,-48.7,-150.48,-818.32,-293.07,-119.6,-225.96,-223.46,-273.92
Acquisitions,2.8,0.11,-47.52,0.28,-3.44,22.08,-12.55,-5.87,-17.34,-10.22,-15.83,-520.94,47.33,-17.98,-23.51,202.62,-19.14,-48.82,-16.43,-328.83,-31.64,-27,81.93,-7.74,-21.89,-90,38.24,-51.5,-13.89,1.03,-3.15,-75.43,-2.69,-6.2,-27,-39.82,-167.44,-60.75,-46,-45.28
Change in Investments,-0.23,-1.1,-0.24,-0.2,-0.24,-0.88,-0.24,-0.21,-667.58,-0.44,-0.22,-0.27,-0.23,-0.96,-0.23,-0.26,-0.22,-0.32,-0.21,-0.24,-19.6,-0.89,-0.19,-0.86,3.35,3.2,-10,-0.23,6.17,2.11,-0.2,-0.23,9.8,5.34,9.86,-0.15,-2.55,1.11,0.19,-1.51
Other Investing Activities,-,-,-,-99.92,"1,579",-106.94,336.88,199.75,2.06,0.49,-18.01,25.62,-8.1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,6.62,-,-,-,-,-
Investing Cash Flow,-79.2,-147.07,-199.5,-141.69,-176.87,2.73,176.44,219.64,-679.03,-109.36,-316.24,-678.79,-232.96,-267.82,-279.86,-46.22,-288.15,-183.79,-302.01,-534.27,-78.81,-223.52,-104.44,-408.51,-278.63,-73.79,-46.73,-267.89,-225.31,-242.27,-321.34,-434.76,-41.59,-151.34,-828.84,-333.05,-289.58,-285.59,-269.27,-320.71
Dividends Paid,-113.68,-496.33,-116.28,-113.7,-113.95,-883.68,-114.16,-114.18,-114.18,-328.57,-114.33,-114.36,-114.36,-131.56,-131.67,-131.68,-131.68,-140.29,-140.47,-140.51,-166.36,-166.36,-166.6,-166.67,-166.67,-171.96,-172.28,-172.33,-172.33,-171.57,-171.55,-170.26,-170.37,-170.49,-171.46,-171.54,-171.53,-171.27,-172.06,-171.65
Share Issuance / Repurchase,0.01,-0.53,1.69,0.37,0.39,-0.15,0.48,0.47,0,-0.66,-0.01,0.4,-0,-0.18,0,0.42,0,-0.72,0.04,0.35,-0.4,1.79,0.47,0.3,11.15,3.35,-0.17,0.09,0,19.64,-0.06,0.45,4.19,-0.33,-0.03,0.01,0.01,0.59,-0.63,0.41
Debt Issued / Paid,16.44,-661.15,-5.58,-69.82,-539.46,-1.66,-6.77,-8.07,-35.76,990.03,-219.78,-108.46,-4.87,99.46,513.76,-5.39,26.89,64.22,380.63,164.52,105.61,-6.12,844.21,-32.51,-32.11,245.79,993.86,-4.32,-4.37,-502.92,-3.3,846.32,-529.47,110,640,175,409.56,470,747.73,-500
Other Financing Activities,672.78,-4.69,-8.11,-25.75,"1,520",-17.37,-19.26,-219.4,-24.86,-18.47,-10.45,-19.14,-11.59,-5.66,-41.6,-0.24,-5.55,-15.44,-1.33,-3.15,-24.25,-19.93,-201.39,-4.96,-8,-11.89,-20.69,-10.57,-17.87,-25.09,-224.06,-23.49,-189.88,-26.15,-16.31,-20.15,-30.52,-20.26,-20.74,-7.33
Financing Cash Flow,575.55,"-1,162.7",-128.28,-208.91,867.41,-902.85,-139.72,-341.18,-174.8,642.34,-344.57,-241.56,-130.83,-37.93,340.5,-136.89,-110.33,-92.23,238.88,21.21,-85.4,-190.61,476.69,-203.83,-195.63,65.29,800.73,-187.13,-194.57,-679.94,-398.98,653.02,-885.54,-86.97,452.19,-16.68,207.51,279.05,554.31,-678.58
Net Cash Flow,723.86,"-1,185.56",-143,-189.91,916.42,-698.68,278.36,44.26,-663.29,881.96,-425.63,-760.72,-73.03,-65.91,185.6,37.05,-71.47,-50.24,271.93,-303.28,215.41,-206.89,730.63,-358.16,-112.88,166.69,"1,133",-226.87,-45.46,-770.15,-311.9,444.64,-580.76,-18.82,20.51,-53.96,287.93,227.47,664.21,-698.1
Free Cash Flow,145.74,-21.88,33.05,118.84,"-1,526.03",289.91,93.98,191.77,194.37,249.79,-47.01,-23.57,18.8,-9.03,-131.15,-28.42,58.22,91.13,49.69,4.58,352.05,11.6,172.2,-145.73,101.29,188.2,304.1,11.99,156.83,-93.35,90.42,-132.71,297.67,69.02,-421.17,2.69,250.4,8.05,155.71,27.27
Free Cash Flow Growth,-,-,-,-38.35%,-,-,184.37%,61.37%,-,-13.84%,-,-,-90.33%,-,-,-,209.78%,-,-,-,504.64%,-87.27%,246.57%,-,-71.23%,1522.55%,76.60%,-,54.83%,-,-70.27%,-,89.81%,-,-,-,-15.88%,-88.33%,-,912.82%
Free Cash Flow Margin,25.29%,-3.81%,5.60%,19.20%,-248.66%,46.88%,15.20%,30.44%,31.14%,37.51%,-7.54%,-3.77%,2.95%,-1.43%,-19.97%,-4.32%,8.89%,13.78%,7.48%,0.67%,49.92%,1.60%,23.47%,-19.60%,13.37%,25.01%,46.44%,1.73%,23.58%,-13.08%,12.67%,-18.18%,40.72%,9.15%,-54.42%,0.34%,31.70%,1.00%,19.06%,3.31%
Free Cash Flow Per Share,0.95,-0.14,0.22,0.78,-9.97,1.89,0.61,1.25,1.26,1.63,-0.31,-0.15,0.12,-0.06,-0.85,-0.18,0.38,0.59,0.32,0.03,2.28,0.07,1.11,-0.94,0.66,1.21,1.96,0.08,1.01,-0.60,0.58,-0.85,1.91,0.44,-2.69,0.02,1.60,0.05,0.99,0.17
