,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30,Current
Market Capitalization,"15,344","17,524","18,086","17,723","19,702","21,520","18,568","18,183","19,587","19,519","20,261","20,947","19,342","20,369","18,928","18,963","20,067","19,018","19,360","19,008","17,382","20,686","19,933","20,041","21,316","14,307","14,042","12,497","14,714","15,777","17,885","16,921","17,992","20,180","13,944","11,750","10,593","8,487","9,032","9,330","10,572"
Market Cap Growth,-3.87%,14.35%,13.01%,8.79%,28.40%,22.80%,2.66%,2.60%,-0.59%,-9.30%,9.12%,15.20%,-1.25%,4.36%,-6.58%,-9.47%,3.75%,-6.64%,2.29%,0.24%,-13.38%,8.77%,2.96%,5.44%,22.63%,-30.84%,-29.55%,-37.64%,-30.97%,10.27%,27.36%,35.40%,22.27%,27.91%,-22.03%,-30.56%,-41.12%,-57.94%,-35.23%,-20.60%,-
Enterprise Value,"24,444","27,047","27,729","27,379","27,539","29,934","27,021","26,616","27,978","28,002","28,950","30,273","28,718","29,902","28,624","28,620","29,833","28,902","29,355","29,473","27,751","31,632","30,989","31,496","32,860","25,937","25,530","24,215","26,481","27,804","30,253","29,665","30,836","33,158","27,546","25,587","24,551","22,687","23,317","23,956","25,197"
PE Ratio,20.46,23.10,47.27,49.55,44.41,38.39,32.95,29.33,33.59,32.88,33.17,41.61,37.72,47.58,40.68,37.48,43.39,35.13,36.09,35.32,29.82,40.97,36.88,37.87,40.87,15.54,13.73,12.43,16.86,33.39,56.76,51.14,35.61,36.85,21.16,12.89,12.48,10.83,13.58,48.55,54.76
PS Ratio,7.19,7.85,7.82,7.51,8.22,8.82,7.52,7.33,7.86,7.69,7.97,8.25,7.58,8.09,7.42,7.34,7.71,7.23,7.34,7.13,6.40,7.44,6.99,6.89,7.20,4.79,4.83,4.37,5.32,5.79,6.42,6.00,6.23,6.89,4.67,3.85,3.41,2.69,2.82,2.89,3.27
PB Ratio,2.67,3.07,3.18,3.10,3.46,3.72,3.21,3.11,3.43,3.40,3.53,3.66,3.34,3.53,3.26,3.26,3.45,3.24,3.29,3.23,2.96,3.54,3.49,3.53,3.75,2.37,2.27,2.04,2.45,2.73,3.11,2.96,3.08,3.45,2.35,1.91,1.73,1.40,1.50,1.61,1.83
P/FCF Ratio,-216.19,172.04,51.73,64.27,-14.11,-19.85,-18.15,-19.13,25.44,26.74,34.40,56.07,97.68,-334.98,-130.58,-126.58,-181.79,-1860.83,113.47,93.35,34.94,49.50,36.88,51.37,152.96,45.28,31.35,20.64,22.26,41.57,107.81,798.76,111.04,62.21,-74.49,-226.86,-106.93,-53.04,21.67,21.14,23.95
P/OCF Ratio,19.72,26.36,24.05,25.42,28.33,27.85,22.38,21.78,24.50,20.61,21.54,22.42,18.70,22.01,23.22,21.65,22.00,21.18,17.47,17.32,15.11,18.28,17.26,16.71,18.05,12.45,12.00,10.93,12.72,13.92,15.38,14.57,15.88,16.81,11.72,9.33,8.26,6.54,7.06,7.26,8.23
Debt / Equity Ratio,2.01,1.89,1.89,1.86,1.77,1.74,1.74,1.69,1.61,1.77,1.73,1.71,1.69,1.71,1.76,1.76,1.77,1.76,1.82,1.85,1.87,1.95,2.14,2.16,2.15,2.07,2.18,2.20,2.25,2.25,2.26,2.42,2.29,2.30,2.38,2.32,2.40,2.50,2.63,2.69,2.69
Interest Coverage,1.76,1.50,1.71,2.15,2.50,2.60,1.76,2.72,2.32,2.75,1.94,1.76,2.53,2.04,2.43,2.30,2.16,2.98,2.42,2.28,2.51,2.00,2.63,2.04,2.39,5.92,3.51,1.83,1.09,1.93,2.05,2.02,2.79,2.41,3.14,4.23,2.02,1.58,1.73,0.24,1.35
