,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30,2023-12-31,Current
Market Capitalization,"64,354","67,835","62,176","55,412","50,247","51,201","39,388","39,569","46,125","44,263","51,862","54,260","54,193","63,304","73,700","93,750","87,098","81,118","90,629","74,985","80,525","77,917","71,061","81,617","65,283","68,557","80,766","98,884","125,559","119,210","105,098","111,834","121,988","95,342","86,619","124,669","120,807","126,942","139,269","150,521","163,880"
Market Cap Growth,13.27%,25.07%,15.12%,-4.11%,-21.92%,-24.52%,-36.65%,-28.59%,-8.20%,-13.55%,31.67%,37.13%,17.49%,43.02%,42.11%,72.78%,60.72%,28.14%,22.97%,-20.02%,-7.55%,-3.95%,-21.59%,8.84%,-18.93%,-12.01%,13.66%,21.16%,92.33%,73.88%,30.13%,13.10%,-2.84%,-20.02%,-17.58%,11.48%,-0.97%,33.14%,60.78%,20.74%,-
Enterprise Value,"97,100","100,151","95,376","87,356","81,459","81,700","70,885","71,122","78,602","75,822","82,859","83,875","83,003","90,264","100,033","120,367","114,525","108,633","118,395","103,681","109,179","106,766","101,061","110,990","95,253","98,395","109,577","126,695","152,397","145,964","132,436","140,369","153,046","126,290","116,798","154,658","151,056","157,254","169,863","181,421","194,474"
PE Ratio,16.80,17.53,15.78,22.60,18.11,19.86,18.58,15.75,29.99,34.42,51.35,-809.84,-371.19,597.20,83.56,124.34,39.11,25.90,23.85,12.20,12.66,12.42,11.76,13.40,12.31,16.55,24.36,32.98,36.54,27.15,20.41,17.23,18.78,14.11,11.75,18.59,16.99,15.18,15.28,14.56,21.66
PS Ratio,1.16,1.23,1.12,1.00,0.92,0.97,0.78,0.84,1.05,1.06,1.30,1.41,1.39,1.59,1.75,2.06,1.80,1.59,1.70,1.37,1.46,1.40,1.29,1.52,1.28,1.47,1.85,2.37,2.92,2.60,2.17,2.19,2.32,1.77,1.53,2.10,1.96,1.96,2.09,2.25,3.28
PB Ratio,3.17,3.25,3.30,3.31,2.96,3.00,2.48,2.67,2.94,2.91,3.32,4.11,3.97,4.50,4.70,6.81,5.70,5.43,5.70,5.33,5.20,5.24,4.74,5.58,4.59,4.98,5.39,6.43,7.56,7.06,6.30,6.77,7.14,6.05,5.55,7.85,6.65,6.95,6.79,7.72,8.00
P/FCF Ratio,8.51,9.87,10.31,9.93,10.36,10.68,9.30,9.43,13.14,12.55,15.23,15.03,10.94,11.74,13.03,20.68,23.52,24.84,28.15,16.38,16.35,14.46,14.40,15.13,12.06,15.60,15.31,19.84,21.21,17.90,15.81,18.67,29.32,22.98,17.98,20.79,17.01,15.89,14.81,14.24,18.89
P/OCF Ratio,6.03,6.97,7.09,6.88,6.76,7.03,5.85,5.91,7.79,7.20,8.93,9.62,8.10,9.37,10.79,16.43,17.08,16.67,18.07,11.43,11.94,10.85,10.83,11.81,9.43,11.98,12.07,15.63,17.62,15.18,13.37,15.54,21.85,16.73,13.45,16.05,13.38,12.64,11.98,11.68,14.10
Debt / Equity Ratio,1.88,1.93,2.09,2.35,2.29,2.24,2.36,2.57,2.45,2.52,2.37,2.78,2.80,2.64,2.29,2.53,2.31,2.42,2.25,2.60,2.31,2.44,2.53,2.57,2.61,2.80,2.54,2.42,2.30,2.23,2.20,2.29,2.20,2.35,2.34,2.33,2.04,2.07,1.81,1.94,1.94
Quick Ratio,1.44,1.42,1.42,1.44,1.47,1.53,1.41,1.41,1.40,1.37,1.41,1.39,1.41,1.42,1.52,1.45,1.42,1.41,1.50,1.41,1.42,1.43,1.43,1.50,1.41,1.52,1.55,1.54,1.57,1.53,1.54,1.36,1.30,1.27,1.21,1.21,1.20,1.11,1.16,1.14,1.14
