,2014-02-28,2014-05-31,2014-08-31,2014-11-30,2015-02-28,2015-05-31,2015-08-31,2015-11-30,2016-02-29,2016-05-31,2016-08-31,2016-11-30,2017-02-28,2017-05-31,2017-08-31,2017-11-30,2018-02-28,2018-05-31,2018-08-31,2018-11-30,2019-02-28,2019-05-31,2019-08-31,2019-11-30,2020-02-29,2020-05-31,2020-08-31,2020-11-30,2021-02-28,2021-05-31,2021-08-31,2021-11-30,2022-02-28,2022-05-31,2022-08-31,2022-11-30,2023-02-28,2023-05-31,2023-08-31,2023-11-30
Net Income,99.21,169.65,154.52,130.05,143.14,181.97,172.23,128.2,141.03,175.36,162.36,136.65,152.6,211.7,181.42,148.84,122.15,238.66,220.89,190.31,192.56,266.74,233.6,173.16,214.93,4.98,296.7,235.3,209.95,436.76,285.27,269.44,159.84,252.27,125.91,37.58,69.01,228.3,118.64,82
Depreciation & Amortization,27.93,27.34,28.42,29.23,30.18,32.07,33.12,35.32,36.86,40.8,42.21,42.64,43.22,43.89,44.18,45.1,46.77,45.34,44.97,45.3,46.64,51.51,51.96,54.76,57.59,58.34,60.63,61.53,61.66,62.36,66.94,71.52,72.37,70.47,67.43,64.75,62.57,63,63.97,66.56
Share-Based Compensation,11.53,15.39,22.39,19.41,24.69,23.41,10.1,11.78,5.79,31.44,29.12,11.47,19.57,18.73,17.86,15.78,9.52,29,25.24,7.17,13.61,45.03,23.86,29.29,10.68,25.06,37.74,11.15,47.95,41.07,31.71,36.18,0.24,22.44,24.57,17.96,20.62,36.38,33.06,21.03
Other Operating Activities,-258.69,-421.46,-432.87,-526.69,-381.52,-119.9,-417.75,-472.13,81.15,-159.99,-354.31,-493.79,-334.66,-82.83,-353.86,-483.93,-65.86,-82.15,-411.06,-239.03,-204.46,-320.07,-478.08,-249.65,-401.9,"1,161",-754.84,-329.37,-520.19,-652.07,"-1,657.36","-1,074.46",-699.25,185.77,-269.27,"1,062",-530.94,-512.97,-91.5,40.51
Operating Cash Flow,-120.02,-209.08,-227.54,-348,-183.52,117.55,-202.3,-296.84,264.82,87.61,-120.62,-303.04,-119.27,191.49,-110.4,-274.22,112.57,230.85,-119.96,3.75,48.34,43.2,-168.66,7.55,-118.7,"1,250",-359.78,-21.39,-200.63,-111.88,"-1,273.44",-697.32,-466.81,530.95,-51.36,"1,182",-378.75,-185.29,124.17,210.1
Operating Cash Flow Growth,-,-,-,-,-,-,-,-,-,-25.48%,-,-,-,118.58%,-,-,-,20.55%,-,-,-57.06%,-81.29%,-,101.60%,-,2792.43%,-,-,-,-,-,-,-,-,-,-,-,-,-,-82.23%
Capital Expenditures,-97.47,-53.71,-75.76,-103.56,-70.92,-58.02,-86.29,-95.01,-74.73,-97.46,-117.12,-100.23,-102.1,-79.42,-75.6,-72.45,-69.26,-79.4,-91.15,-72.09,-61.31,-78.97,-92.38,-77.83,-82.72,-62.87,-28.3,-30.93,-40.58,-59.15,-78.43,-89.07,-81.63,-94.81,-109.57,-111.3,-101.84,-135.55,-73.37,-145.22
Acquisitions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.91,0.62,-241.58,11.68,0.01,0,0,0,0,0,0,0
Change in Investments,-10.52,-40.41,-13.92,21.19,-23.66,-39.06,-16.12,19.87,-29.45,-25.79,-21.79,24.18,20.35,-0.82,-0.16,-5.17,1,-5.02,0.62,0.04,-0.2,-7.14,-0.38,0.11,-50.06,-2.2,1.02,1.22,4.57,-4.62,2.92,24.94,-9.45,-4.23,1.29,-0.04,-5.27,-1.21,-1.62,-0.25
Investing Cash Flow,-107.98,-94.12,-89.67,-82.38,-94.58,-97.08,-102.41,-75.14,-104.18,-123.25,-138.91,-76.06,-81.75,-80.23,-75.76,-77.62,-68.25,-84.42,-90.53,-72.05,-61.52,-86.11,-92.76,-77.72,-132.78,-65.07,-27.29,-29.72,-6.11,-63.14,-317.09,-52.45,-91.06,-99.04,-108.28,-111.34,-107.11,-136.76,-74.99,-145.47
