,2014-02-28,2014-05-31,2014-08-31,2014-11-30,2015-02-28,2015-05-31,2015-08-31,2015-11-30,2016-02-29,2016-05-31,2016-08-31,2016-11-30,2017-02-28,2017-05-31,2017-08-31,2017-11-30,2018-02-28,2018-05-31,2018-08-31,2018-11-30,2019-02-28,2019-05-31,2019-08-31,2019-11-30,2020-02-29,2020-05-31,2020-08-31,2020-11-30,2021-02-28,2021-05-31,2021-08-31,2021-11-30,2022-02-28,2022-05-31,2022-08-31,2022-11-30,2023-02-28,2023-05-31,2023-08-31,2023-11-30,Current
Market Capitalization,"10,811","9,784","11,488","12,273","14,094","14,771","12,691","11,611","9,054","10,401","11,287","10,999","12,076","11,668","12,305","12,564","11,198","12,314","13,781","11,537","10,562","13,009","13,790","15,992","14,265","14,315","17,438","15,339","19,425","18,797","20,401","22,898","17,676","15,937","14,077","10,960","10,910","11,416","12,923","10,145","11,351"
Market Cap Growth,23.35%,-6.81%,8.04%,9.14%,30.37%,50.98%,10.47%,-5.40%,-35.76%,-29.59%,-11.06%,-5.27%,33.38%,12.18%,9.02%,14.23%,-7.27%,5.54%,11.99%,-8.18%,-5.68%,5.64%,0.07%,38.62%,35.06%,10.04%,26.45%,-4.09%,36.17%,31.31%,16.99%,49.28%,-9.00%,-15.22%,-31.00%,-52.14%,-38.28%,-28.37%,-8.20%,-7.43%,-
Enterprise Value,"17,507","16,925","19,078","20,623","22,881","23,578","22,090","21,868","19,309","20,829","22,073","22,427","23,827","23,497","24,476","25,159","23,873","25,061","26,885","24,955","24,248","27,436","28,564","30,966","29,575","28,498","31,939","29,999","34,324","34,014","37,508","40,861","36,300","34,295","32,766","28,593","29,056","29,892","31,343","28,545","29,751"
PE Ratio,21.95,18.98,21.68,22.18,23.59,24.23,20.23,18.56,14.52,16.86,18.60,17.87,19.26,17.59,18.03,18.09,16.86,17.82,18.86,14.95,12.54,14.94,15.61,18.47,16.06,22.84,25.28,20.40,26.01,15.95,17.48,19.06,15.35,16.48,17.43,19.04,22.51,24.77,28.49,20.37,22.89
PS Ratio,0.86,0.75,0.86,0.89,0.99,1.02,0.86,0.78,0.60,0.68,0.73,0.71,0.76,0.72,0.74,0.74,0.65,0.71,0.78,0.64,0.58,0.69,0.72,0.81,0.70,0.79,0.95,0.82,1.02,0.80,0.78,0.78,0.55,0.48,0.42,0.35,0.37,0.41,0.48,0.38,0.43
PB Ratio,3.26,2.94,3.42,3.86,4.47,4.51,3.95,3.99,3.12,3.50,3.69,3.65,3.89,3.70,3.84,3.81,3.38,3.64,3.96,3.36,3.15,3.77,3.82,4.33,3.79,4.00,4.38,3.72,4.45,4.00,4.15,4.48,3.38,2.95,2.60,2.00,1.94,1.96,2.15,1.68,1.88
P/FCF Ratio,-11.77,-9.18,-10.54,-9.94,-11.08,-15.55,-13.57,-13.26,-21.02,-20.79,-25.12,-23.87,-13.85,-15.55,-17.62,-19.57,-29.68,-36.44,-37.96,-136.24,-74.93,-39.64,-36.47,-42.08,-25.09,21.89,33.09,28.15,38.46,-22.05,-11.23,-8.98,-6.19,-7.08,-13.28,13.73,12.60,104.89,40.31,-14.79,-14.79
P/OCF Ratio,-17.63,-13.14,-14.61,-13.57,-14.56,-23.03,-20.59,-20.55,-77.55,-70.90,-173.59,-154.43,-26.52,-33.20,-36.06,-40.22,-139.02,-298.94,-271.48,50.78,64.81,-527.18,-187.95,-229.89,-60.29,14.76,22.40,20.46,29.09,-27.10,-12.69,-10.03,-6.93,-8.36,-20.56,9.17,8.50,20.13,17.40,-44.15,-44.15
Debt / Equity Ratio,2.29,2.39,2.45,2.77,2.89,2.90,3.06,3.64,3.66,3.65,3.75,3.92,3.91,3.89,3.94,3.94,3.96,3.92,3.90,4.04,4.22,4.33,4.24,4.19,4.21,4.28,3.95,3.73,3.56,3.43,3.61,3.64,3.68,3.52,3.56,3.42,3.37,3.31,3.24,3.22,3.22
Quick Ratio,1.10,0.96,0.84,0.60,0.46,0.78,0.54,0.47,0.51,0.48,0.73,0.46,0.52,0.47,0.44,0.46,0.49,0.47,0.46,0.47,0.48,0.44,0.48,0.46,0.48,1.12,0.90,0.62,0.51,0.64,0.58,0.57,0.59,0.55,0.47,0.72,0.56,0.52,0.57,0.62,0.62
Current Ratio,3.02,2.74,2.78,2.77,2.60,2.67,2.50,2.85,2.46,2.23,2.54,2.61,2.60,2.34,2.33,2.70,2.61,2.30,2.36,2.50,2.45,2.21,2.42,2.43,2.39,2.85,2.71,2.60,2.42,2.24,2.74,2.90,3.20,2.72,2.75,2.57,2.60,2.54,2.32,2.45,2.45
Interest Coverage,22.16,37.18,35.10,29.73,107.66,42.67,38.56,21.75,20.19,26.50,19.82,15.58,15.82,21.08,18.24,13.94,11.68,18.71,17.13,14.17,13.20,20.75,15.50,11.42,13.40,1.17,18.28,16.95,13.93,28.63,17.41,15.65,8.50,12.70,6.12,2.66,3.88,11.08,6.01,4.54,6.40
Return on Capital (ROIC),Upgrade,4.69%,4.73%,4.73%,4.77%,4.99%,4.89%,4.93%,4.76%,4.83%,4.70%,4.42%,4.41%,4.34%,4.56%,4.58%,4.52%,4.30%,4.44%,4.57%,4.78%,5.13%,5.04%,4.99%,4.80%,4.83%,3.73%,3.90%,4.27%,4.11%,5.82%,5.31%,5.21%,4.89%,4.27%,3.59%,2.74%,2.32%,2.17%,2.11%,2.28%
Buyback Yield / Dilution,1.91%,2.15%,2.88%,4.57%,6.05%,5.36%,5.17%,6.29%,7.31%,7.75%,7.64%,6.18%,4.20%,4.30%,4.61%,3.56%,3.63%,3.98%,3.52%,4.73%,6.42%,6.56%,6.13%,5.01%,2.78%,2.45%,0.99%,0.46%,0.13%,-1.69%,-0.01%,0.54%,1.04%,2.70%,3.28%,3.84%,3.29%,2.00%,0.61%,-0.17%,-0.17%
Total Shareholder Return,1.91%,2.15%,2.88%,4.57%,6.05%,5.36%,5.17%,6.29%,7.31%,7.75%,7.64%,6.18%,4.20%,4.30%,4.61%,3.56%,3.63%,3.98%,3.52%,4.73%,6.42%,6.56%,6.13%,5.01%,2.78%,2.45%,0.99%,0.46%,0.13%,-1.69%,-0.01%,0.54%,1.04%,2.70%,3.28%,3.84%,3.29%,2.00%,0.61%,-0.17%,-0.17%
