,2014-03-29,2014-06-28,2014-09-27,2014-12-27,2015-03-28,2015-06-27,2015-10-03,2016-01-02,2016-04-02,2016-07-02,2016-10-01,2016-12-31,2017-04-01,2017-07-01,2017-09-30,2017-12-30,2018-03-31,2018-06-30,2018-09-29,2018-12-29,2019-03-30,2019-06-29,2019-09-28,2019-12-28,2020-03-28,2020-06-27,2020-10-03,2021-01-02,2021-04-03,2021-07-03,2021-10-02,2022-01-01,2022-04-02,2022-07-02,2022-10-01,2022-12-31,2023-04-01,2023-07-01,2023-09-30,2023-12-30,Current
Market Capitalization,"14,683","13,045","13,273","15,094","14,294","16,307","16,618","19,500","24,724","24,464","27,438","22,240","22,028","22,434","25,311","29,802","26,898","25,310","21,784","19,110","25,361","29,455","31,071","33,386","21,388","21,233","21,604","23,465","27,308","26,855","28,570","31,794","32,999","30,822","23,710","22,384","21,096","18,150","17,952","19,094","15,210"
Market Cap Growth,66.86%,43.15%,31.77%,31.17%,-2.65%,25.01%,25.20%,29.19%,72.96%,50.02%,65.11%,14.05%,-10.90%,-8.30%,-7.75%,34.00%,22.11%,12.82%,-13.94%,-35.88%,-5.72%,16.38%,42.63%,74.71%,-15.67%,-27.92%,-30.47%,-29.72%,27.68%,26.48%,32.24%,35.50%,20.84%,14.77%,-17.01%,-29.60%,-36.07%,-41.11%,-24.28%,-14.70%,-
Enterprise Value,"16,185","14,283","21,013","22,240","21,745","23,070","22,620","25,018","30,819","30,445","33,368","27,900","28,233","33,027","35,196","39,195","36,700","35,300","31,387","30,702","37,375","41,635","42,519","44,608","33,071","31,897","31,523","32,416","36,795","35,594","35,411","38,202","40,197","38,094","31,000","30,079","29,483","26,771","26,885","27,288","23,404"
PE Ratio,15.03,13.20,15.36,16.43,14.07,14.84,13.62,14.21,16.55,14.96,15.52,11.71,12.18,12.67,14.27,10.60,9.65,8.79,7.34,10.11,12.67,13.79,15.69,17.26,11.35,12.25,10.48,11.60,12.86,11.45,9.38,8.59,8.14,7.60,7.32,9.20,14.00,53.38,-27.70,-22.28,-22.28
PS Ratio,0.42,0.36,0.35,0.38,0.35,0.40,0.40,0.49,0.64,0.64,0.74,0.60,0.60,0.60,0.66,0.76,0.67,0.63,0.54,0.48,0.62,0.71,0.73,0.78,0.49,0.50,0.50,0.55,0.63,0.59,0.61,0.64,0.64,0.59,0.45,0.42,0.39,0.34,0.34,0.36,0.29
PB Ratio,2.28,1.95,1.49,1.66,1.53,1.69,1.72,2.00,2.53,2.50,2.86,2.33,2.25,2.22,2.40,2.49,2.22,2.04,1.70,1.46,1.89,2.12,2.23,2.32,1.48,1.43,1.42,1.50,1.71,1.62,1.61,1.73,1.74,1.59,1.20,1.14,1.09,0.97,0.99,1.05,0.84
P/FCF Ratio,18.63,25.33,24.31,16.66,15.09,11.05,9.68,9.55,11.81,12.00,13.58,10.86,12.33,16.87,16.54,20.90,16.86,13.32,12.36,12.89,17.30,22.83,24.78,25.96,13.31,8.52,8.08,7.36,9.65,10.05,10.86,12.42,14.89,22.00,29.64,-438.91,222.06,185.21,-96.00,32.58,25.96
P/OCF Ratio,10.88,12.02,11.27,9.27,8.31,7.07,6.47,6.84,8.62,8.83,10.10,8.07,8.50,9.79,9.74,11.50,9.76,8.23,7.35,7.06,9.18,11.44,12.36,13.15,7.55,5.76,5.58,5.38,6.89,7.03,7.44,8.18,8.88,10.03,8.82,11.10,9.45,8.15,10.25,8.34,6.64
Debt / Equity Ratio,0.30,0.27,0.92,0.83,0.82,0.75,0.69,0.69,0.65,0.63,0.65,0.62,0.66,1.07,0.97,0.81,0.82,0.82,0.77,0.91,0.92,0.90,0.86,0.81,0.84,0.81,0.74,0.73,0.65,0.63,0.53,0.51,0.44,0.43,0.42,0.43,0.46,0.50,0.52,0.53,0.53
Quick Ratio,0.79,0.85,0.56,0.55,0.46,0.52,0.65,0.74,0.67,0.66,0.68,0.61,0.59,0.50,0.49,0.48,0.47,0.45,0.40,0.31,0.48,0.51,0.48,0.46,0.61,0.80,0.80,0.89,0.65,0.64,0.78,0.84,0.76,0.76,0.68,0.58,0.56,0.64,0.47,0.61,0.61
Current Ratio,2.07,2.11,1.64,1.50,1.40,1.39,1.52,1.55,1.89,1.80,1.77,1.60,1.62,1.63,1.55,1.51,1.56,1.48,1.13,0.85,1.38,1.33,1.27,1.30,1.61,1.80,1.80,1.76,1.74,1.49,1.55,1.68,1.93,1.99,1.81,1.75,1.66,1.80,1.34,1.49,1.49
Interest Coverage,14.76,13.48,5.06,6.64,7.79,8.08,7.72,11.63,11.03,12.83,10.14,16.71,10.25,9.68,7.16,10.56,5.91,9.11,8.98,8.19,5.40,6.94,4.30,6.44,5.22,6.45,7.73,6.55,6.66,10.16,18.79,15.05,12.16,12.56,9.04,6.12,-0.53,-3.58,-5.05,2.47,-1.53
Return on Capital (ROIC),Upgrade,12.52%,12.56%,5.74%,6.43%,7.04%,7.57%,8.43%,9.24%,10.18%,11.22%,12.16%,13.33%,12.14%,9.32%,9.53%,14.44%,14.09%,14.22%,14.47%,8.43%,8.78%,9.06%,8.95%,8.71%,8.08%,7.53%,8.79%,8.48%,9.34%,9.92%,12.29%,14.22%,15.66%,15.34%,12.32%,9.41%,6.00%,2.00%,-1.88%,-2.52%
Dividend Yield,0.60%,0.70%,0.80%,0.70%,0.90%,0.80%,0.80%,0.80%,0.70%,0.80%,0.80%,1.00%,1.10%,1.20%,1.20%,1.10%,1.30%,1.50%,1.90%,2.40%,1.90%,1.80%,1.80%,1.70%,2.70%,2.80%,2.80%,2.60%,2.30%,2.40%,2.30%,2.10%,2.00%,2.10%,2.80%,3.00%,3.20%,3.70%,3.80%,3.60%,3.69%
Payout Ratio,11.70%,10.00%,22.70%,9.70%,12.80%,11.60%,15.40%,12.70%,13.20%,11.60%,14.20%,9.10%,23.70%,18.10%,20.50%,5.00%,34.10%,19.70%,22.20%,24.40%,31.20%,19.70%,40.80%,29.60%,39.60%,28.40%,23.00%,34.00%,33.20%,21.10%,11.70%,14.60%,19.70%,21.50%,29.90%,52.70%,-171.40%,-40.70%,-36.60%,158.10%,-78.50%
Buyback Yield / Dilution,2.73%,3.52%,-5.68%,-17.51%,-16.57%,-16.29%,-4.86%,3.85%,5.30%,6.28%,7.80%,6.75%,5.85%,4.64%,2.91%,0.54%,-0.27%,0.27%,0.27%,1.35%,1.08%,0.54%,-0.28%,-0.27%,0.27%,0.82%,1.09%,0.54%,-,-0.55%,-0.83%,0.28%,0.27%,1.09%,1.37%,1.92%,2.75%,2.21%,21.11%,0.84%,0.84%
Total Shareholder Return,3.33%,4.22%,-4.88%,-16.81%,-15.67%,-15.49%,-4.06%,4.65%,6.00%,7.08%,8.60%,7.75%,6.95%,5.84%,4.11%,1.64%,1.03%,1.77%,2.17%,3.75%,2.98%,2.34%,1.52%,1.43%,2.97%,3.62%,3.89%,3.14%,2.30%,1.85%,1.47%,2.38%,2.27%,3.19%,4.17%,4.92%,5.95%,5.91%,24.91%,4.44%,4.53%
