,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30,Current
Market Capitalization,"4,264","5,034","5,471","4,577","5,309","5,873","5,754","5,525","6,323","6,122","6,647","6,608","6,145","7,227","7,730","8,213","7,562","8,118","7,346","8,604","7,577","8,568","10,386","9,678","11,572","8,521","9,427","9,123","10,712","11,398","12,534","11,856","11,879","9,686","8,596","7,877","9,247","9,378","10,555","9,147","11,625"
Market Cap Growth,-,-,-,-,24.51%,16.67%,5.17%,20.69%,19.09%,4.25%,15.52%,19.62%,-2.81%,18.05%,16.29%,24.29%,23.05%,12.33%,-4.96%,4.76%,0.20%,5.54%,41.38%,12.48%,52.73%,-0.55%,-9.23%,-5.74%,-7.43%,33.76%,32.96%,29.96%,10.90%,-15.02%,-31.42%,-33.56%,-22.16%,-3.18%,22.79%,16.11%,-
Enterprise Value,"5,340","6,123","6,566","5,605","6,283","6,895","6,805","6,984","7,646","7,493","7,963","7,867","7,296","8,489","8,925","9,325","8,573","9,476","8,618","9,861","8,731","9,844","11,653","10,869","12,641","9,704","10,552","10,121","11,661","12,433","13,504","12,783","12,924","10,820","9,707","9,822","11,053","11,207","12,292","10,800","13,312"
PE Ratio,132.01,175.39,471.66,30.41,30.30,31.78,28.00,47.06,41.08,36.84,33.69,29.22,26.82,30.14,30.88,24.26,27.67,29.30,25.73,27.61,17.42,19.35,23.70,21.32,28.80,26.46,32.92,30.24,34.08,27.02,26.85,25.58,24.60,20.70,18.51,18.09,20.19,19.20,20.48,16.42,21.01
PS Ratio,2.06,2.43,2.64,2.19,2.51,2.78,2.74,2.64,3.06,2.90,3.05,2.99,2.75,3.16,3.32,3.49,3.14,3.28,2.88,3.24,2.77,3.09,3.71,3.41,4.06,2.97,3.45,3.36,3.94,4.16,4.33,4.11,4.14,3.34,2.94,2.53,2.83,2.70,2.92,2.53,3.23
PB Ratio,-64.51,-83.34,-129.65,-149.10,-1106.06,-296.61,121.65,381.00,246.97,83.07,47.75,43.53,54.24,47.74,29.14,22.37,18.83,17.80,14.52,14.42,11.64,13.52,15.72,14.13,15.28,13.94,13.91,11.07,12.92,15.66,15.99,13.72,15.65,13.06,11.07,9.96,9.82,9.00,9.27,7.42,9.46
P/FCF Ratio,17.38,20.96,23.51,19.73,25.91,27.97,31.67,32.33,28.47,27.97,22.75,23.95,18.34,24.53,26.38,25.71,25.38,24.77,20.80,22.05,18.54,21.28,26.73,23.60,27.38,18.27,21.02,20.33,24.17,21.52,21.27,23.03,26.80,27.71,30.91,23.09,23.38,21.79,21.06,18.66,23.78
P/OCF Ratio,19.04,22.61,23.94,19.21,20.75,22.48,25.54,26.38,24.60,24.31,20.45,21.32,16.28,21.42,22.71,22.25,21.78,21.48,18.28,19.66,16.55,18.82,23.28,20.30,23.70,16.03,18.51,18.31,21.85,19.95,19.90,21.27,24.31,24.38,26.03,19.73,20.12,18.46,18.18,15.95,20.33
Debt / Equity Ratio,-20.33,-22.10,-30.51,-41.68,-263.46,-63.24,26.48,112.75,59.50,20.30,10.67,9.71,12.92,9.59,5.43,3.94,3.68,3.31,2.89,2.43,2.22,2.27,2.16,2.08,1.89,2.34,2.11,1.73,1.72,1.96,1.82,1.66,1.90,1.94,2.61,2.81,2.22,2.04,1.81,1.64,1.64
Quick Ratio,1.40,1.46,1.46,1.49,0.98,1.37,1.38,0.87,1.13,1.11,1.10,1.14,1.33,1.15,1.27,1.48,1.66,1.08,1.17,1.15,1.18,1.07,1.05,1.23,1.36,1.30,1.37,1.60,1.54,1.40,1.38,1.02,1.13,1.08,2.05,1.02,0.97,1.10,1.13,1.24,1.24
