,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30,2023-12-31
Cash & Equivalents,-,74.4,63.2,84.1,116.1,151.3,151.4,115.5,133.9,131.6,132.1,255.8,241.2,288.3,601.4,329.5,391.5,410.2,266.1,207.9,227.9,345.4,243.4,188.9,608.4,953,"1,007",833.1,988.1,896,"1,969",849,786,449,281,442,252,280,209,229
Short-Term Investments,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74.7,71,50,66,94,89,64,28,0,0,0,0
Cash & Cash Equivalents,0,74.4,63.2,84.1,116.1,151.3,151.4,115.5,133.9,131.6,132.1,255.8,241.2,288.3,601.4,329.5,391.5,410.2,266.1,207.9,227.9,345.4,243.4,188.9,608.4,953,"1,007",833.1,"1,063",967,"2,019",915,880,538,345,470,252,280,209,229
Cash Growth,-,-30.08%,-,-,-,103.36%,139.56%,37.34%,15.33%,-13.02%,-12.75%,121.47%,80.13%,119.07%,355.26%,28.81%,62.31%,42.28%,-55.75%,-36.90%,-41.79%,-15.80%,-8.53%,-9.14%,166.96%,175.91%,313.72%,341.03%,74.69%,1.47%,100.50%,9.83%,-17.20%,-44.36%,-82.91%,-48.63%,-71.36%,-47.96%,-39.42%,-51.28%
Receivables,-,403.7,332.2,336.4,331.6,372.4,308.2,332,343.7,414.8,376.3,366.3,402.6,488.8,410.5,427.9,506.8,555.8,503.3,551.3,583.5,693.1,647.9,681,698.7,838,700.9,771.5,834.9,"1,012",831,871,932,"1,051",989,916,"1,049","1,002",830,843
Inventory,-,134.8,142.4,144.3,142.2,132.9,150.9,159.3,167.7,154.8,177.5,169.8,193.9,184.9,194,212.7,223.6,209.1,235.8,235.2,247,257.2,250.7,249.6,297.2,324,384.3,461.3,527.9,563,622,688,676,702,732,818,744,777,796,775
Other Current Assets,-,74.6,81.3,72.7,63.2,80.9,80.7,72.7,82.2,89,83,90.7,90.7,97.8,124.2,105.4,92.5,65.2,78.2,77.1,85.3,100.1,124.8,181,141.8,178,263.9,453,348.9,376,459,500,537,626,632,714,693,633,779,723
Total Current Assets,-,687.5,619.1,637.5,653.1,737.5,691.2,679.5,727.5,790.2,768.9,882.6,928.4,"1,060","1,330","1,076","1,214","1,240","1,083","1,072","1,144","1,396","1,267","1,301","1,746","2,293","2,356","2,519","2,775","2,918","3,931","2,974","3,025","2,917","2,698","2,918","2,738","2,692","2,614","2,570"
"Property, Plant & Equipment",-,873,853.3,865.1,847.3,885.2,884.3,902,906.3,905.8,926.5,905,968.9,995.9,"1,025","1,256","1,271","1,271","1,288","1,286","1,302","1,537","1,561","1,618","1,770","1,901","2,036","2,130","2,359","2,524","2,581","2,727","2,820","3,127","3,167","3,579","3,671","3,682","3,723","3,777"
Goodwill and Intangibles,-,"1,455","1,419","1,475","1,414","1,430","1,386","1,360","1,337","1,291","1,352","1,292","1,313","1,317","1,339","1,990","2,011","1,942","2,047","2,002","1,964","3,152","3,099","3,094","3,357","3,360","3,361","3,317","3,350","3,336","3,324","4,158","4,109","4,066","3,946","4,260","4,035","4,019","3,258","3,262"
Other Long-Term Assets,-,75,60.1,60.4,60.2,85.4,94.7,93.8,87.3,104.6,81.2,74.3,74.7,81.4,90.9,65.1,57.5,78.1,81.3,81.9,84.2,99.8,192.8,183,207.4,223,231.9,232.6,286,334,347,344,368,398,394,390,386,384,428,379
Total Long-Term Assets,-,"2,403","2,332","2,401","2,321","2,401","2,365","2,356","2,330","2,301","2,359","2,272","2,357","2,395","2,455","3,312","3,340","3,291","3,416","3,370","3,349","4,788","4,853","4,895","5,334","5,484","5,628","5,679","5,995","6,194","6,252","7,229","7,297","7,591","7,507","8,229","8,092","8,085","7,409","7,418"
Total Assets,-,"3,090","2,951","3,038","2,974","3,138","3,056","3,035","3,058","3,091","3,128","3,154","3,285","3,454","3,785","4,387","4,554","4,531","4,500","4,442","4,493","6,184","6,120","6,195","7,080","7,777","7,984","8,198","8,769","9,112","10,183","10,203","10,322","10,508","10,205","11,147","10,830","10,777","10,023","9,988"
Accounts Payable,-,148.1,116.7,118.4,120.9,128.2,127.4,128.5,135.1,143.7,145.7,127.6,137.6,163.2,166.8,164.3,182.9,192.1,180.1,184.4,202.3,255.8,214,243.4,276.2,321,329.4,356.9,365.7,385,363,363,401,421,379,367,394,424,367,407
Current Debt,-,25.2,36.4,28.8,24.8,23.8,24,24.4,25.9,27.7,99.3,23.1,23.7,24.6,23.9,69.9,70.6,71.9,73.4,69.9,70.3,76.5,74.3,72.4,271.8,73,73.4,72,73.6,75,79,29,29,31,106,632,588,536,624,46
Other Current Liabilities,-,279.7,224.5,199.3,219.7,247,201.5,187.3,210.5,219.8,203.6,184.1,228.8,281.2,266.4,249.8,304,312.9,274,260,252.8,338.4,327.5,342.3,369.1,499,516.9,595.1,699.9,736,654,653,616,646,458,527,505,570,543,583
Total Current Liabilities,-,453,377.6,346.5,365.4,399,352.9,340.2,371.5,391.2,448.6,334.8,390.1,469,457.1,484,557.5,576.9,527.5,514.3,525.4,670.7,615.8,658.1,917.1,893,919.7,"1,024","1,139","1,196","1,096","1,045","1,046","1,098",943,"1,526","1,487","1,530","1,534","1,036"
Long-Term Debt,-,"2,685","1,780","1,905","1,857","1,857","1,860","1,848","1,845","1,833","1,838","2,001","2,025","2,055","2,083","2,673","2,707","2,649","2,206","2,130","2,116","2,883","2,859","2,825","2,927","2,945","2,985","2,984","3,150","3,166","4,225","4,191","4,157","4,171","4,098","4,221","4,261","4,313","4,322","4,959"
Other Long-Term Liabilities,-,323.6,290.4,293.8,283.5,248.3,246.4,239.3,238.4,231.2,227,230.2,227.1,206.7,206,225.1,221.7,218.1,237.2,234.3,230.7,342.3,389.1,389.9,441.3,433,400.5,375.8,408.1,476,482,486,487,464,464,488,379,323,326,306
Total Long-Term Liabilities,-,"3,009","2,071","2,199","2,141","2,105","2,106","2,088","2,083","2,064","2,065","2,232","2,252","2,262","2,289","2,898","2,928","2,868","2,443","2,364","2,347","3,225","3,248","3,215","3,368","3,378","3,386","3,360","3,558","3,642","4,707","4,677","4,644","4,635","4,562","4,709","4,640","4,636","4,648","5,265"
Total Liabilities,-,"3,462","2,448","2,546","2,506","2,504","2,459","2,428","2,455","2,455","2,514","2,566","2,643","2,731","2,746","3,382","3,486","3,444","2,970","2,879","2,872","3,896","3,864","3,873","4,285","4,271","4,306","4,384","4,697","4,838","5,803","5,722","5,690","5,733","5,505","6,235","6,127","6,166","6,182","6,301"
Total Debt,-,"2,711","1,817","1,934","1,882","1,881","1,884","1,873","1,871","1,861","1,937","2,024","2,049","2,080","2,107","2,742","2,777","2,721","2,279","2,200","2,187","2,959","2,933","2,897","3,199","3,018","3,059","3,056","3,223","3,241","4,304","4,220","4,186","4,202","4,204","4,853","4,849","4,849","4,946","5,005"
Debt Growth,-,0.71%,-,-,-,-30.61%,3.70%,-3.18%,-0.58%,-1.08%,2.83%,8.10%,9.53%,11.78%,8.75%,35.47%,35.53%,30.85%,8.18%,-19.78%,-21.26%,8.75%,28.69%,31.69%,46.29%,1.98%,4.29%,5.48%,0.77%,7.39%,40.71%,38.10%,29.87%,29.65%,-2.32%,15.00%,15.84%,15.40%,17.65%,3.13%
Common Stock,-,"1,032","1,980","1,982","1,975","1,975","1,972","1,974","1,975","1,978","1,985","1,989","1,991","1,993","2,270","2,274","2,279","2,285","2,735","2,737","2,741","2,759","2,757","2,761","3,263","3,820","3,903","4,163","4,187","4,207","4,236","4,617","4,632","4,651","4,676","4,688","4,699","4,703","4,726","4,744"
Retained Earnings,-,"-1,379.1","-1,398.6","-1,352.1","-1,320.6","-1,166.9","-1,157.8","-1,127.1","-1,117.3","-1,036.1","-1,065.7","-1,048.3","-1,022.3",-955.7,-951.9,-973.8,-954.8,-872.1,-871.4,-822.4,-790.7,-723.4,-731.4,-694,-681.2,-535,-460.9,-377.4,-150.3,25,114,209,350,518,538,619,372,262,-497,-703
Comprehensive Income,-,-24.2,-77.8,-136.9,-186.6,-174,-216.6,-239.6,-254.9,-305.7,-304.3,-352.7,-326.3,-314.1,-279,-294.9,-255.6,-325.8,-334.2,-351.2,-329.3,-353.9,-376,-350.6,-393.6,-386,-370,-329.6,-323.9,-317,-329,-345,-350,-394,-514,-395,-368,-354,-388,-354
Shareholders' Equity,-,-371.2,503.8,493.3,468.2,634,597.2,607.4,602.9,635.9,614.5,588,642.7,723.5,"1,039","1,006","1,068","1,087","1,529","1,563","1,621","1,682","1,649","1,716","2,188","2,899","3,072","3,456","3,713","3,915","4,021","4,481","4,632","4,775","4,700","4,912","4,703","4,611","3,841","3,687"
Net Cash / Debt,0,"-2,636.2","-1,753.5","-1,850.1","-1,765.7","-1,729.5","-1,732.5","-1,757.2","-1,736.9","-1,728.9","-1,805.2","-1,768.6","-1,807.8","-1,791.4","-1,505.4","-2,412.9","-2,385.6","-2,311.1","-2,013","-1,992","-1,958.7","-2,613.9","-2,689.6","-2,708.1","-2,590.3","-2,065","-2,051.7","-2,222.7","-2,160.4","-2,274","-2,285","-3,305","-3,306","-3,664","-3,859","-4,383","-4,597","-4,569","-4,737","-4,776"
Working Capital,-,234.5,241.5,291,287.7,338.5,338.3,339.3,356,399,320.3,547.8,538.3,590.8,873,591.5,656.9,663.4,555.9,557.2,618.3,725.1,651,642.4,829,"1,400","1,436","1,495","1,635","1,722","2,835","1,929","1,979","1,819","1,755","1,392","1,251","1,162","1,080","1,534"
Book Value Per Share,-,-3.16,4.29,3.98,3.78,5.10,4.80,4.88,4.84,5.10,4.93,4.71,5.15,5.79,8.30,7.57,8.01,8.15,10.56,10.75,11.13,11.54,11.29,11.73,14.94,18.72,18.72,20.98,21.81,22.98,23.54,26.18,25.86,26.64,26.13,27.29,26.11,25.58,21.31,20.41
