,2013-12-29,2014-03-30,2014-06-29,2014-09-28,2014-12-28,2015-03-29,2015-06-28,2015-09-27,2016-01-03,2016-04-03,2016-07-03,2016-10-02,2017-01-01,2017-04-02,2017-07-02,2017-10-01,2017-12-31,2018-04-01,2018-07-01,2018-09-30,2018-12-30,2019-03-31,2019-06-30,2019-09-29,2019-12-29,2020-03-29,2020-06-28,2020-09-27,2021-01-03,2021-04-04,2021-07-04,2021-10-03,2022-01-02,2022-04-03,2022-07-03,2022-10-02,2023-01-01,2023-04-02,2023-07-02,2023-10-01,Current
Market Capitalization,"3,469","3,581","3,640","3,571","3,824","3,728","3,787","3,252","3,144","3,066","3,412","3,741","4,298","4,454","4,504","5,624","6,419","6,681","7,119","8,859","7,316","8,582","9,924","11,674","12,685","10,338","10,969","11,501","14,457","15,453","15,662","20,366","20,383","22,384","17,783","15,815","18,744","21,024","19,341","19,234","20,396"
Market Cap Growth,47.66%,22.40%,25.95%,12.46%,10.25%,4.09%,4.03%,-8.93%,-17.80%,-17.75%,-9.92%,15.03%,36.71%,45.26%,32.03%,50.36%,49.36%,50.02%,58.05%,57.51%,13.96%,28.45%,39.40%,31.77%,73.39%,20.47%,10.53%,-1.48%,13.97%,49.48%,42.78%,77.09%,40.99%,44.85%,13.54%,-22.34%,-8.04%,-6.08%,8.76%,21.61%,-
Enterprise Value,"3,955","4,067","4,046","4,023","4,388","4,447","4,491","3,893","3,839","3,702","4,012","4,235","4,817","5,697","5,678","6,738","7,421","7,630","7,970","9,570","7,921","9,458","10,730","12,593","13,336","11,072","11,549","11,950","14,562","15,574","19,843","24,386","24,008","26,371","21,589","19,389","22,027","24,179","22,330","21,969","23,132"
PE Ratio,18.75,18.81,17.88,16.81,17.57,17.29,18.23,16.22,16.06,16.04,17.99,19.34,22.51,24.42,23.03,26.46,28.25,25.39,24.63,28.55,21.92,25.05,27.47,30.91,31.53,25.27,27.54,29.83,35.97,38.21,41.72,49.00,45.77,39.05,26.16,21.84,23.77,27.86,25.16,24.38,25.71
PS Ratio,1.48,1.53,1.56,1.51,1.60,1.56,1.60,1.41,1.37,1.35,1.53,1.69,2.00,2.04,1.94,2.29,2.47,2.44,2.55,3.10,2.52,2.91,3.31,3.79,4.01,3.23,3.47,3.70,4.68,4.97,4.49,5.03,4.42,4.36,3.32,2.92,3.43,3.81,3.46,3.42,3.62
PB Ratio,2.36,2.38,2.31,2.39,2.68,2.89,2.71,2.29,2.34,2.15,2.31,2.42,2.77,2.78,2.60,3.04,3.30,3.25,3.39,4.00,3.28,3.65,4.01,4.54,4.67,3.76,3.81,3.80,4.48,4.63,2.14,2.75,2.67,2.86,2.26,2.06,2.29,2.51,2.25,2.21,2.34
P/FCF Ratio,26.54,16.34,17.12,14.19,15.65,15.64,19.21,17.16,19.26,14.67,13.59,13.33,18.73,20.68,22.18,27.72,20.30,20.43,21.42,24.57,20.32,23.39,28.22,32.75,32.22,26.43,23.58,24.24,26.41,25.82,24.10,30.02,28.19,59.22,48.23,34.58,47.55,25.94,24.40,24.18,25.64
P/OCF Ratio,17.06,12.47,13.52,11.90,13.28,13.43,15.68,13.85,14.96,11.68,11.88,12.00,13.56,14.78,14.78,17.88,17.13,17.01,17.20,19.78,16.37,18.84,23.04,26.55,26.31,21.61,19.91,20.90,23.36,23.15,21.67,26.61,24.72,46.34,37.95,29.04,38.50,23.19,21.49,21.15,22.43
Debt / Equity Ratio,0.38,0.37,0.32,0.39,0.49,0.64,0.55,0.50,0.58,0.50,0.47,0.40,0.40,0.82,0.73,0.65,0.55,0.50,0.45,0.38,0.34,0.42,0.37,0.41,0.31,0.35,0.33,0.30,0.24,1.01,0.67,0.62,0.54,0.55,0.52,0.53,0.48,0.46,0.39,0.37,0.37
Quick Ratio,1.06,1.14,1.15,1.00,1.01,1.03,0.94,1.10,1.16,1.16,1.14,0.93,0.96,0.86,0.89,1.04,1.02,1.11,1.17,1.15,0.98,0.93,1.01,0.92,1.13,1.18,1.38,1.65,1.70,5.94,1.57,1.11,1.04,1.01,1.00,1.10,1.18,1.20,0.94,1.01,1.01
Current Ratio,1.91,2.07,2.06,1.75,1.75,1.86,1.80,2.11,2.10,2.13,2.06,1.61,1.69,1.64,1.68,1.98,1.87,1.91,1.96,1.89,1.55,1.54,1.63,1.48,1.72,1.80,1.97,2.29,2.26,6.56,2.52,1.78,1.62,1.66,1.67,1.78,1.85,1.94,1.62,1.68,1.68
Interest Coverage,14.42,14.13,18.00,15.91,15.84,11.54,12.12,11.37,12.22,10.46,12.00,12.14,11.02,5.95,9.40,10.96,12.62,12.58,16.58,17.70,19.79,18.20,24.69,23.44,28.55,25.63,30.16,30.20,42.50,3.84,5.34,8.05,8.34,10.10,10.84,11.52,12.20,11.65,11.52,14.36,12.36
Return on Capital (ROIC),Upgrade,9.78%,9.83%,10.02%,10.46%,10.60%,10.58%,10.23%,10.15%,10.05%,9.79%,9.17%,9.29%,8.77%,6.43%,7.17%,7.62%,8.42%,9.23%,10.19%,10.83%,11.85%,10.81%,11.11%,10.85%,11.71%,11.39%,10.69%,10.07%,10.25%,6.56%,3.42%,3.94%,4.44%,5.30%,6.24%,6.67%,7.00%,6.62%,6.96%,7.15%
Buyback Yield / Dilution,-0.80%,-1.32%,-0.26%,0.79%,1.84%,4.70%,5.25%,4.50%,5.09%,3.56%,2.22%,1.39%,-1.13%,-2.56%,-2.55%,-2.25%,-2.23%,-1.94%,-2.21%,-2.20%,-1.09%,-1.09%,-1.08%,-1.08%,-2.16%,-1.61%,-1.07%,-0.53%,-1.06%,-0.53%,-15.34%,-26.19%,-25.39%,-25.53%,-9.40%,-0.43%,0.42%,-0.42%,-0.42%,-0.42%,-0.42%
Total Shareholder Return,-0.80%,-1.32%,-0.26%,0.79%,1.84%,4.70%,5.25%,4.50%,5.09%,3.56%,2.22%,1.39%,-1.13%,-2.56%,-2.55%,-2.25%,-2.23%,-1.94%,-2.21%,-2.20%,-1.09%,-1.09%,-1.08%,-1.08%,-2.16%,-1.61%,-1.07%,-0.53%,-1.06%,-0.53%,-15.34%,-26.19%,-25.39%,-25.53%,-9.40%,-0.43%,0.42%,-0.42%,-0.42%,-0.42%,-0.42%
