,2013-12-29,2014-03-30,2014-06-29,2014-09-28,2014-12-28,2015-03-29,2015-06-28,2015-09-27,2016-01-03,2016-04-03,2016-07-03,2016-10-02,2017-01-01,2017-04-02,2017-07-02,2017-10-01,2017-12-31,2018-04-01,2018-07-01,2018-09-30,2018-12-30,2019-03-31,2019-06-30,2019-09-29,2019-12-29,2020-03-29,2020-06-28,2020-09-27,2021-01-03,2021-04-04,2021-07-04,2021-10-03,2022-01-02,2022-04-03,2022-07-03,2022-10-02,2023-01-01,2023-04-02,2023-07-02,2023-10-01
Revenue,596.6,573.5,597.1,601.1,622.3,565,573.6,551.7,611.3,530.5,539.7,526.8,552.9,566.1,671.1,662.2,704.4,695.6,732.5,725.3,748.4,745.2,782,802.2,834.2,784.6,743.3,749,809.3,805.7,"1,121","1,312","1,376","1,321","1,356","1,364","1,418","1,383","1,425","1,403"
Revenue Growth (YoY),5.15%,0.72%,-0.65%,5.16%,4.31%,-1.48%,-3.94%,-8.22%,-1.77%,-6.11%,-5.91%,-4.51%,-9.55%,6.71%,24.35%,25.70%,27.40%,22.88%,9.15%,9.53%,6.25%,7.13%,6.76%,10.60%,11.46%,5.29%,-4.95%,-6.63%,-2.98%,2.69%,50.81%,75.15%,69.99%,63.96%,20.95%,3.94%,3.09%,4.72%,5.08%,2.85%
Cost of Revenue,382,351.7,368.4,375.4,391.6,345.9,353.9,340.3,390.9,324.8,336.2,317,351.5,357,421.2,408.6,437.2,438.2,447,446.2,459.6,463.9,463.6,487.7,505.1,492.6,460.6,458.5,493.6,492.5,663.1,787.7,829.6,752.6,788.6,785.8,801.3,790.7,806.3,797.2
Gross Profit,214.6,221.8,228.7,225.7,230.7,219.1,219.7,211.4,220.4,205.7,203.5,209.8,201.4,209.1,249.9,253.6,267.2,257.4,285.5,279.1,288.8,281.3,318.4,314.5,329.1,292,282.7,290.5,315.7,313.2,457.9,524.2,546.1,568.4,567.2,577.8,616.9,592.6,618.4,605.3
"Selling, General & Admin",151.1,155.8,154.4,151.4,150.8,151.8,150.6,139.6,147.2,144.8,149.9,141,144.2,154.3,167.1,164.1,172.6,169,174,173.6,177.6,184,186.5,185.8,158.8,188,163.2,158.1,162.3,168.2,320.7,279.3,299.6,291.3,286.4,283.7,295.2,300.4,313,291.9
Other Operating Expenses,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.5,0,9.7,9.9,9.6,9.8,32.8,55.3,51.4,53.6,51.3,48.9,47.9,49.7,49.3,49.1
Operating Expenses,151.1,155.8,154.4,151.4,150.8,151.8,150.6,139.6,147.2,144.8,149.9,141,144.2,154.3,167.1,164.1,172.6,169,174,173.6,177.6,184,186.5,185.8,195.3,188,172.9,168,171.9,178,353.5,334.6,351,344.9,337.7,332.6,343.1,350.1,362.3,341
Operating Income,63.5,66,74.3,74.3,79.9,67.3,69.1,71.8,73.2,60.9,53.6,68.8,57.2,54.8,82.8,89.5,94.6,88.4,111.5,105.5,111.2,97.3,131.9,128.7,133.8,104,109.8,122.5,143.8,135.2,104.4,189.6,195.1,223.5,229.5,245.2,273.8,242.5,256.1,264.3
Interest Expense / Income,4.8,4.7,4.6,4.6,5.1,5.9,6,6,6,5.7,5.9,5.6,6,8.2,9.1,8.2,7.6,7.1,6.7,6,5.7,5.4,5.4,5.5,4.7,4.1,3.7,4.1,3.4,35.7,21.2,23.8,23.5,22.3,22.5,22,22.5,21,22.3,18.4
Other Expense / Income,-5.7,-0.4,-8.5,1.1,-0.9,-0.8,-3.6,3.6,-0.1,1.3,-17.2,0.8,-8.9,6,-2.7,-0.4,-1.3,-0.9,0.4,-0.7,-1.6,-1,-1.4,-0.2,-0.4,-1.1,-1.8,-1.3,-0.7,-1.8,-8.9,-2.1,-0.9,-1.8,-14.5,-8.2,-0.6,-2.1,-0.9,-
