,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30,2023-12-31
Cash & Equivalents,"2,899","2,859","3,155","3,028","3,147","3,041","3,570","2,859","2,795","3,050","3,329","2,486","2,177","2,563","2,504","2,620","2,201","2,582","2,478","3,097","3,347","4,361","5,392","3,827","8,829","7,703","7,668","6,845","5,787","7,216","7,804","7,248","6,742","7,561","7,993","7,097","8,548","7,478","7,101","7,477"
Short-Term Investments,"30,478","30,486","30,256","30,027","30,150","29,427","29,286","28,673","29,480","30,158","30,799","30,719","30,582","30,647","30,826","30,927","30,319","30,459","30,840","31,058","28,764","30,642","30,967","33,129","31,846","34,442","35,959","36,283","35,832","36,146","30,114","32,050","32,330","34,289","36,386","40,811",162,"47,587","1,569","1,635"
Cash & Cash Equivalents,"33,377","33,345","33,411","33,055","33,297","32,468","32,856","31,532","32,275","33,208","34,128","33,205","32,759","33,210","33,330","33,547","32,520","33,041","33,318","34,155","32,111","35,003","36,359","36,956","40,675","42,145","43,627","43,128","5,787","7,216","7,804","39,298","6,742","7,561","7,993","7,097","8,548","7,478","7,101","9,112"
Cash Growth,-2.09%,-0.15%,-0.41%,-0.92%,-0.24%,-2.63%,-1.66%,-4.61%,-3.07%,2.28%,3.87%,5.31%,1.50%,0.01%,-2.34%,1.03%,-0.73%,-0.51%,-0.04%,1.81%,-1.26%,5.94%,9.13%,8.20%,26.67%,20.40%,19.99%,16.70%,-85.77%,-82.88%,-82.11%,-8.88%,16.50%,4.78%,2.42%,-81.94%,26.79%,-1.10%,-11.16%,28.39%
Receivables,"4,714","4,909","4,895","5,027","5,140","5,267","5,289","5,274","5,295","5,190","5,336","5,310","5,372","5,519","5,751","5,785","5,880","5,930","6,047","6,185","7,462","7,435","7,348","7,210","7,188","7,295","7,392","7,835","8,055","8,078","15,938","16,222","16,215","16,385","16,046","15,799","15,401","15,091","14,829","15,078"
Inventory,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"9,814",0,0,0,"1,044","34,289",0,0,0,0,0,0
Other Current Assets,"-35,700","-35,910","-35,924","-35,468","-35,723","-35,244","-35,442","-33,857","-34,670","-35,532","-36,502","-35,184","-34,728","-35,657","-35,950","-36,185","-35,582","-36,380","-36,872","-37,430","-37,009","-40,061","-41,533","-41,780","-45,015","-47,024","-48,468","-48,405","-41,217","-41,937","-43,769",0,"-37,980","-90,030",0,0,"-6,749","-47,587","-1,569",0
Total Current Assets,"2,391","2,344","2,382","2,614","2,714","2,491","2,703","2,949","2,900","2,866","2,962","3,331","3,403","3,072","3,131","3,147","2,818","2,591","2,493","2,910","2,564","2,377","2,174","2,386","2,848","2,416","2,551","2,558","18,271","9,503","10,087","55,520","18,351","2,494","60,425","63,707","17,362","22,569","21,930","24,190"
Long-Term Investments,"30,478","30,486","30,256","30,027","30,150","29,427","29,286","28,673","29,480","30,158","30,799","30,719","30,582","30,647","30,826","30,927","30,319","30,478","30,840","31,058","28,764","30,652","30,977","33,129","31,854","34,442","35,959","36,292","35,834","36,148","30,116","32,053","32,333","34,292","36,417","40,849","44,921","47,631","52,592",0
Other Long-Term Assets,"79,954","83,388","104,800","114,942","109,739","107,503","103,542","113,720","102,884","104,410","107,336","105,771","105,154","107,353","109,590","113,396","74,300","72,373","111,292","99,502","111,698","113,020","76,934","84,835",0,"73,598",0,"-25,976",0,0,0,0,0,0,0,0,0,0,0,0
