,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,Current
Market Capitalization,"18,334","22,814","21,519","23,124","23,479","24,850","24,375","22,962","19,687","18,794","16,226","15,122","16,362","17,795","20,425","19,743","22,722","25,590","22,117","20,562","21,491","14,768","18,416","19,837","19,520","21,489","12,953","18,755","18,956","23,281","27,848","29,467","30,744","34,570","34,151","26,691","27,840","33,908","33,071","35,342","40,825"
Market Cap Growth,50.45%,72.81%,41.70%,38.57%,28.06%,8.92%,13.28%,-0.70%,-16.15%,-24.37%,-33.43%,-34.14%,-16.89%,-5.32%,25.87%,30.56%,38.87%,43.81%,8.29%,4.15%,-5.42%,-42.29%,-16.73%,-3.53%,-9.17%,45.51%,-29.66%,-5.45%,-2.89%,8.34%,114.98%,57.12%,62.19%,48.49%,22.64%,-9.42%,-9.44%,-1.92%,-3.16%,32.41%,-
Enterprise Value,"23,558","28,719","27,786","29,660","29,977","31,951","31,273","30,529","27,262","26,381","18,987","17,473","18,877","20,745","23,700","22,596","25,588","28,269","25,172","22,472","23,454","16,482","20,395","20,488","19,100","22,588","8,044","15,576","16,222","21,380","27,766","27,842","28,134","32,518","32,095","24,232","25,271","32,196","30,651","33,886","35,313"
PE Ratio,12.00,19.27,13.45,15.46,13.98,14.62,15.51,13.83,12.40,13.16,11.14,11.28,19.03,11.12,12.67,12.56,11.29,35.35,9.31,11.13,10.68,6.85,11.66,10.08,8.99,11.60,1.59,-8.70,-33.85,32.88,15.93,12.47,7.45,12.33,11.22,8.83,12.70,17.16,19.83,9.93,19.75
PS Ratio,1.59,1.93,1.77,1.88,1.91,2.01,2.01,1.89,1.66,1.62,1.38,1.29,1.38,1.49,1.71,1.64,1.85,2.05,1.73,1.60,1.68,1.15,1.43,1.56,1.54,1.78,1.10,1.58,1.55,1.80,2.17,2.19,2.24,2.50,2.37,1.87,1.94,2.30,2.18,-,3.54
PB Ratio,2.20,2.78,2.58,2.74,2.84,3.06,2.97,2.92,2.58,2.60,2.29,2.13,2.41,2.83,3.28,3.16,3.60,4.27,3.79,3.65,3.83,2.64,3.15,3.29,3.25,3.75,1.94,2.89,3.12,3.97,5.06,5.18,5.39,6.08,6.82,6.20,8.55,9.39,7.98,8.66,8.63
P/FCF Ratio,8.52,13.31,10.18,10.12,8.52,7.25,11.14,9.41,9.17,8.23,7.10,8.05,13.00,14.42,15.78,12.83,17.15,18.72,14.97,8.44,7.63,4.88,4.70,9.02,2.82,3.73,2.46,4.19,-13.44,32.74,44.06,9.19,6.70,8.51,7.45,6.32,5.71,8.43,-,-,26.63
P/OCF Ratio,8.10,12.53,9.61,9.64,8.16,6.97,10.50,8.93,8.63,7.88,6.83,7.67,12.07,13.07,14.13,11.61,15.28,16.77,13.56,7.92,7.22,4.63,4.53,8.47,2.76,3.65,2.40,4.06,-14.93,27.36,36.74,8.86,6.49,8.21,7.20,6.06,5.51,8.06,-,-,25.25
Debt / Equity Ratio,1.04,1.09,1.10,1.11,1.17,1.25,1.23,1.35,1.46,1.45,0.78,0.76,0.86,0.86,0.88,0.87,0.85,0.88,0.90,0.80,0.79,0.86,0.91,0.83,0.83,0.86,0.59,0.70,0.81,0.84,1.04,0.98,0.91,0.91,0.94,1.19,1.67,1.49,1.48,1.48,1.48
Quick Ratio,0.31,0.30,0.30,0.29,0.30,0.29,0.29,0.29,0.30,0.29,0.29,0.29,0.30,0.30,0.29,0.29,0.29,0.29,0.29,0.29,0.29,0.32,0.30,0.31,0.31,0.31,0.35,0.34,25.90,44.86,248.37,257.20,269.28,277.60,1.82,291.18,300.62,316.95,0.67,349.03,349.03
Current Ratio,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.03,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,1.29,2.25,91.36,47.52,50.44,277.60,0.60,12.47,300.62,316.95,0.48,112.28,112.28
Asset Turnover,Upgrade,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02
Interest Coverage,6.59,16.99,6.53,5.91,7.15,22.00,5.70,5.35,3.59,14.54,9.80,8.89,5.81,16.22,10.70,11.06,13.31,12.58,14.96,8.10,13.24,11.64,10.53,11.58,13.98,12.28,52.65,-11.39,-3.70,-166.01,53.24,17.77,23.53,21.62,24.08,26.00,14.17,10.98,8.38,11.85,11.85
Return on Equity (ROE),Upgrade,16.77%,17.23%,18.04%,19.93%,19.67%,20.99%,21.37%,21.64%,21.61%,20.50%,18.70%,20.88%,21.73%,22.58%,26.95%,24.67%,28.61%,30.89%,30.97%,37.54%,32.50%,31.99%,32.83%,33.04%,52.80%,38.51%,30.00%,26.15%,-1.18%,18.73%,39.18%,48.55%,61.56%,75.49%,84.92%,70.83%,53.45%,57.57%,69.88%,-
Return on Assets (ROA),Upgrade,0.96%,0.97%,1.01%,1.09%,1.06%,1.11%,1.12%,1.08%,1.09%,1.02%,0.88%,0.94%,0.96%,0.99%,1.17%,1.00%,1.15%,1.21%,1.20%,1.53%,1.32%,1.30%,1.32%,1.25%,2.43%,1.62%,1.15%,0.92%,-0.04%,0.62%,1.31%,1.57%,1.84%,2.05%,1.80%,1.61%,1.33%,1.38%,1.62%,-
Return on Capital (ROIC),Upgrade,12.10%,12.76%,13.31%,15.53%,15.33%,15.21%,14.04%,13.84%,19.66%,20.04%,19.84%,18.69%,19.11%,19.63%,22.02%,14.62%,16.66%,19.29%,19.53%,22.88%,19.67%,20.14%,20.72%,20.55%,35.98%,25.21%,18.42%,-40.54%,-40.14%,-30.20%,-18.77%,41.96%,34.84%,38.88%,34.84%,31.48%,24.78%,24.01%,24.66%,31.64%
Earnings Yield,2.08%,1.30%,1.86%,1.62%,1.79%,1.71%,1.61%,1.81%,2.02%,1.90%,2.24%,2.22%,1.31%,2.25%,1.97%,1.99%,2.21%,0.71%,2.69%,2.25%,2.34%,3.65%,2.14%,2.48%,2.78%,2.15%,15.72%,-2.87%,-0.74%,0.76%,1.57%,2.01%,3.35%,2.03%,2.23%,2.83%,1.97%,1.46%,1.26%,2.52%,5.34%
FCF Yield,6.38%,0.97%,1.92%,-0.39%,6.68%,1.59%,3.63%,2.53%,1.67%,3.43%,3.65%,4.73%,2.02%,1.35%,-0.13%,3.50%,1.72%,1.90%,-1.09%,3.56%,2.33%,9.77%,0.77%,4.76%,7.12%,-1.28%,37.55%,-1.19%,4.70%,-4.54%,-3.67%,6.44%,2.64%,4.39%,1.07%,5.13%,4.78%,3.42%,3.07%,1.47%,3.76%
Dividend Yield,0.56%,0.44%,0.46%,0.48%,0.46%,0.43%,0.44%,0.53%,0.60%,0.62%,0.71%,0.82%,0.75%,0.66%,0.57%,0.64%,0.55%,0.48%,0.55%,0.64%,0.59%,0.85%,0.67%,0.65%,0.65%,0.58%,0.94%,0.68%,0.66%,0.52%,0.46%,0.43%,0.42%,0.37%,0.38%,0.51%,0.48%,0.39%,0.41%,0.40%,1.36%
Payout Ratio,26.96%,34.12%,25.00%,29.68%,25.71%,25.18%,27.23%,29.40%,29.97%,32.77%,31.59%,37.01%,56.74%,29.50%,29.03%,32.32%,24.65%,67.96%,20.54%,28.35%,25.25%,23.38%,31.39%,26.22%,23.39%,26.78%,5.99%,-23.75%,-89.29%,68.93%,29.52%,21.32%,12.51%,18.12%,16.95%,18.12%,24.64%,26.92%,32.13%,15.84%,26.81%
Buyback Yield / Dilution,6.22%,5.94%,5.56%,5.49%,5.02%,4.99%,5.68%,6.43%,7.77%,8.74%,9.25%,9.22%,8.20%,7.41%,6.27%,5.30%,5.00%,5.40%,5.73%,6.89%,7.89%,7.38%,8.19%,8.31%,8.49%,8.55%,7.14%,6.93%,4.68%,3.96%,4.56%,3.76%,4.91%,5.61%,5.45%,5.27%,5.34%,5.24%,4.97%,5.12%,5.12%
Total Shareholder Return,6.78%,6.39%,6.02%,5.97%,5.48%,5.43%,6.12%,6.96%,8.38%,9.37%,9.96%,10.04%,8.95%,8.07%,6.85%,5.94%,5.54%,5.88%,6.28%,7.53%,8.48%,8.24%,8.86%,8.96%,9.14%,9.13%,8.08%,7.61%,5.34%,4.49%,5.03%,4.19%,5.33%,5.98%,5.83%,5.79%,5.82%,5.64%,5.37%,5.52%,6.47%
