,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30,2023-12-31
Cash & Equivalents,502.89,565.28,564.11,610.43,615.49,678.57,700.58,778.51,523.03,622.29,882.27,757.2,730.67,663.34,605.62,671.33,366.2,421.8,363.4,364.4,392.5,320.8,323,709.7,999.8,"1,871",302.1,308.3,331,337.8,352.5,351.5,"3,238","2,879","1,895",792.8,"1,182","1,463",299.5,214.3
Cash & Cash Equivalents,502.89,565.28,564.11,610.43,615.49,678.57,700.58,778.51,523.03,622.29,882.27,757.2,730.67,663.34,605.62,671.33,366.2,421.8,363.4,364.4,392.5,320.8,323,709.7,999.8,"1,871",302.1,308.3,331,337.8,352.5,351.5,"3,238","2,879","1,895",792.8,"1,182","1,463",299.5,214.3
Cash Growth,16.94%,50.91%,22.64%,32.78%,22.39%,20.04%,24.19%,27.53%,-15.02%,-8.29%,25.93%,-2.74%,39.70%,6.60%,-31.36%,-11.34%,-49.88%,-36.41%,-39.99%,-45.72%,7.18%,-23.94%,-11.12%,94.76%,154.73%,483.17%,-6.47%,-56.56%,-66.89%,-81.94%,16.68%,14.01%,878.10%,752.31%,437.45%,125.55%,-63.50%,-49.19%,-84.19%,-72.97%
Receivables,609.36,625.17,631.86,607.95,606.79,589.6,594.97,610.31,635.36,628.49,617.12,749.82,693.43,723.31,761.73,785.3,835,897.2,896.6,891.9,842.2,939.1,930.3,993.6,956.6,987.6,"1,066","1,127","1,073","1,108",878.5,962.4,884.5,755.1,762.6,877,755.5,845.9,913.7,936.3
Inventory,209.38,212.05,213.44,193.77,194.74,197.03,200.82,189.87,196.32,191.39,197.53,181.95,191.43,199.84,209.31,204.93,216.7,201.9,212.2,190.8,207.5,203.5,205,198.6,206.2,216.6,214.9,198.4,206,212.7,174.4,176.1,202.7,92.5,101,111.3,115,118,122.5,118.6
Other Current Assets,110.55,122.03,123.28,99.96,104.81,122.09,151.51,39.36,77.62,108,77.9,87.53,97.1,114.62,115.41,97.85,84.1,130.2,135.8,163.6,143.8,138.9,161.1,97.6,110.8,104.2,122.8,119,129.2,138.7,969.8,931.1,160.9,"1,265","1,233",151.3,180.1,179.4,168.8,212.2
Total Current Assets,"1,432","1,525","1,533","1,512","1,522","1,587","1,648","1,618","1,432","1,550","1,775","1,777","1,713","1,701","1,692","1,759","1,502","1,651","1,608","1,611","1,586","1,602","1,619","2,000","2,273","3,179","1,706","1,752","1,739","1,797","2,375","2,421","4,486","4,992","3,991","1,932","2,232","2,606","1,505","1,481"
"Property, Plant & Equipment",116.59,116.39,115.24,110.88,110.97,112.37,105.28,105.51,106.21,104.28,103.85,141.32,144.11,142.64,141.28,142.54,140.9,138.6,130.2,128.7,392.6,134.2,142.6,139.9,133.4,129.6,146.6,140.6,134.6,125.3,105.6,102.8,98.9,77.3,83.2,85.3,86.3,93.7,98.3,119.6
Long-Term Investments,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,535,535,591.3,736.4,795.7
Goodwill,"4,540","4,552","4,731","4,711","5,088","5,112","5,326","5,825","5,976","5,974","5,969","8,647","8,681","8,720","8,794","8,820","8,870","9,389","9,401","9,347","9,365","9,658","10,747","10,815","10,733","10,847","14,159","14,395","14,405","14,430","13,989","14,095","14,095","13,567","13,673","15,946","15,963","16,003","17,048","17,119"
