,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30,2023-12-31,Current
Market Capitalization,"108,878","127,078","161,155","141,956","146,017","172,342","143,652","145,309","127,042","111,366","104,597","94,239","88,839","92,509","105,812","93,633","98,535","91,950","101,036","80,690","84,063","86,144","80,302","82,265","94,347","96,560","79,303","73,116","81,175","86,419","87,732","91,198","74,610","77,633","77,421","107,484","103,547","96,260","93,525","101,100","89,192"
Market Cap Growth,49.16%,61.13%,67.31%,23.23%,34.11%,35.62%,-10.86%,2.36%,-13.00%,-35.38%,-27.19%,-35.15%,-30.07%,-16.93%,1.16%,-0.64%,10.91%,-0.60%,-4.51%,-13.82%,-14.69%,-6.31%,-20.52%,1.95%,12.23%,12.09%,-1.24%,-11.12%,-13.96%,-10.50%,10.63%,24.73%,-8.09%,-10.17%,-11.75%,17.86%,38.78%,23.99%,20.80%,-5.94%,-
Enterprise Value,"102,520","118,383","154,973","131,944","135,393","164,932","129,691","132,460","143,549","127,008","121,859","112,356","104,875","110,093","123,566","119,587","119,946","107,776","113,784","90,072","93,714","100,987","95,416","95,227","108,393","113,916","95,707","98,521","107,276","111,701","111,056","112,555","96,522","99,110","97,945","127,302","125,127","117,156","113,726","101,100","80,764"
PE Ratio,12.22,8.69,14.75,10.18,8.42,9.59,7.81,7.76,8.91,7.96,7.85,7.58,8.22,7.53,9.73,-6.06,16.02,12.65,12.05,6724.13,10.64,11.46,-17.23,7.63,15.21,-7.23,55.07,11.79,11.74,14.20,8.46,59.68,1554.37,16.97,10.82,16.38,25.63,23.03,10.73,17.69,15.91
PS Ratio,7.97,7.29,7.79,5.70,5.31,5.90,4.57,4.45,3.87,3.44,3.31,3.10,3.05,3.25,3.85,3.59,3.99,3.96,4.53,3.65,3.77,3.85,3.59,3.66,4.15,4.35,3.43,2.96,3.18,3.24,3.19,3.34,2.72,2.82,2.85,3.94,3.83,3.52,3.41,3.73,3.29
PB Ratio,7.95,7.73,11.62,8.97,8.30,10.36,8.01,7.60,9.06,6.91,6.03,4.87,4.25,4.01,4.19,4.57,4.77,4.23,4.39,3.75,3.81,3.79,3.87,3.63,4.25,5.32,4.54,4.01,4.28,4.38,4.09,4.33,3.75,3.84,3.68,5.07,4.95,4.56,4.20,0,0
P/FCF Ratio,29.54,18.49,16.01,11.58,8.89,9.67,8.10,7.42,7.16,6.55,6.04,5.92,5.93,6.77,8.75,8.28,9.33,10.90,12.77,10.79,12.69,11.66,9.99,9.89,11.26,11.02,9.72,9.73,9.33,10.20,9.24,8.44,7.50,8.25,8.60,12.88,12.35,10.79,11.73,13.03,11.50
P/OCF Ratio,27.21,17.57,15.31,11.07,8.61,9.35,7.78,7.15,6.85,6.25,5.79,5.65,5.67,6.48,8.38,7.87,8.76,9.90,11.47,9.61,11.10,10.48,9.01,9.00,10.33,10.18,8.98,8.95,8.69,9.50,8.69,8.01,7.03,7.69,7.97,11.85,11.54,10.12,11.13,12.63,11.14
Debt / Equity Ratio,0.58,0.49,0.57,0.75,0.68,0.72,1.22,1.11,1.63,1.37,1.56,1.29,1.20,1.14,1.16,1.64,1.41,1.34,1.19,1.27,1.20,1.15,1.19,1.09,1.09,1.33,1.68,1.72,1.59,1.53,1.29,1.27,1.32,1.30,1.20,1.19,1.27,1.26,1.16,0,0
Quick Ratio,1.64,1.96,1.51,2.63,2.17,1.56,2.33,2.07,1.33,1.39,1.57,1.78,2.19,3.01,3.39,2.52,2.60,2.70,3.16,3.15,3.32,3.41,2.74,2.86,2.78,2.09,2.93,1.08,0.99,1.05,1.01,0.95,1.06,1.06,0.96,0.99,0.95,1.28,0.98,1.16,1.16
Current Ratio,2.07,2.42,2.06,3.16,2.86,2.47,3.55,3.44,2.69,3.09,3.48,4.17,4.77,5.00,4.86,3.55,3.45,3.30,3.47,3.36,3.65,3.85,3.06,3.23,3.41,2.49,3.36,1.39,1.36,1.42,1.39,1.30,1.54,1.49,1.33,1.36,1.37,1.10,1.34,1.46,1.46
Asset Turnover,Upgrade,0.18,0.21,0.21,0.21,0.20,0.21,0.16,0.16,0.16,0.16,0.13,0.13,0.11,0.12,0.10,0.08,0.08,0.09,0.09,0.09,0.08,0.09,0.09,0.10,0.09,0.09,0.11,0.11,0.10,0.09,0.11,0.11,0.10,0.10,0.11,0.12,0.10,0.11,0.11,0.11
Interest Coverage,39.89,43.26,33.66,33.31,35.10,40.11,33.85,24.44,20.22,19.99,18.18,15.26,14.43,15.81,13.10,7.71,7.42,8.57,9.94,4.45,8.81,9.80,-5.89,4.50,9.97,-12.43,8.48,9.93,11.25,8.77,15.37,3.95,-1.84,6.40,12.39,9.99,7.41,7.24,11.31,-6.40,-6.40
Return on Equity (ROE),Upgrade,33.43%,45.42%,67.84%,76.50%,80.78%,90.44%,94.25%,94.74%,123.70%,101.43%,86.84%,69.73%,60.41%,52.89%,45.94%,22.57%,16.77%,10.16%,6.90%,25.33%,26.67%,26.17%,12.99%,23.78%,22.37%,-1.42%,7.26%,0.68%,1.59%,26.19%,34.44%,29.55%,22.64%,20.43%,15.80%,21.62%,26.66%,26.00%,26.41%,-
Return on Assets (ROA),Upgrade,16.31%,23.92%,32.61%,34.91%,37.07%,38.41%,33.40%,34.93%,36.30%,32.71%,26.63%,23.70%,21.90%,20.27%,17.94%,6.58%,5.30%,3.38%,2.47%,8.57%,9.38%,9.42%,4.55%,8.74%,8.31%,-0.46%,2.08%,0.18%,0.45%,7.59%,11.02%,9.16%,7.15%,6.57%,5.32%,7.26%,9.02%,8.80%,9.42%,9.12%
Return on Capital (ROIC),Upgrade,34.90%,46.85%,69.77%,78.25%,82.60%,92.42%,96.14%,97.07%,48.31%,43.99%,35.01%,30.43%,27.60%,25.52%,22.01%,8.63%,7.01%,4.53%,3.08%,11.64%,12.19%,11.95%,5.06%,8.12%,8.23%,-2.52%,2.70%,3.98%,4.74%,14.40%,18.76%,15.55%,10.39%,8.80%,7.09%,9.99%,13.42%,13.18%,13.83%,-
Earnings Yield,2.05%,2.88%,1.69%,2.46%,2.97%,2.61%,3.20%,3.22%,2.81%,3.14%,3.18%,3.30%,3.04%,3.32%,2.57%,-4.13%,1.56%,1.98%,2.08%,0.00%,2.35%,2.18%,-1.45%,3.28%,1.64%,-3.46%,0.45%,2.12%,2.13%,1.76%,2.95%,0.42%,0.02%,1.47%,2.31%,1.53%,0.98%,1.09%,2.33%,1.41%,6.35%
FCF Yield,1.29%,3.22%,2.43%,2.01%,3.82%,3.18%,2.65%,3.24%,2.94%,4.25%,3.95%,3.52%,3.16%,3.68%,2.42%,2.71%,2.09%,1.39%,2.02%,2.60%,1.44%,2.36%,3.36%,2.89%,1.34%,2.51%,2.64%,2.37%,3.01%,2.54%,3.55%,3.34%,2.14%,2.14%,3.50%,2.22%,1.58%,2.28%,1.88%,2.14%,8.70%
Dividend Yield,4.20%,0.56%,2.34%,3.44%,0.11%,2.40%,0.44%,0.42%,0.46%,0.56%,0.60%,0.66%,0.77%,0.74%,0.64%,0.73%,0.76%,0.80%,0.73%,0.91%,0.97%,0.93%,1.00%,0.97%,0.93%,0.89%,1.09%,1.17%,1.13%,1.03%,1.03%,0.98%,1.27%,1.19%,1.20%,0.85%,0.94%,0.98%,0.00%,0.00%,4.30%
