,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30,2023-12-31
Net Income,80.4,107.66,51.71,44.34,43.83,56.02,64.4,59.41,60.37,66.96,65.28,68.25,72.95,81.27,85.15,64.6,115.09,116.83,123.83,152.13,178.19,125.69,136.98,122.78,148.13,115.12,182.36,156.22,196.82,165.42,169.88,193.87,228.42,210.59,216.59,214.97,238.73,246.83,259.66,403.38
Depreciation & Amortization,20.06,17.36,17.92,19.21,18.91,19.76,19.76,19.37,20.01,20.34,20.06,20.95,20.09,20.28,19.94,19.68,19.54,26.91,19.13,19.94,25.23,25.04,25.15,26.49,27.33,27.55,27.87,28.04,28.34,43.42,27.04,35.33,34.55,35.14,36.57,36.24,35.91,37.16,37.87,48.28
Share-Based Compensation,4,5.69,7.24,6.83,4.36,-3.05,5.54,21.71,7.08,8.19,8.32,8.41,9.39,9.34,8.93,8.91,9.05,9.02,9.87,10.96,9.54,10.43,10.52,10.71,15.16,14.1,11.12,10.71,18.91,11.95,12.36,11.7,22.86,11.56,12.01,11.66,21.09,16.14,18.14,16.28
Other Operating Activities,-79.2,-61.91,30.7,33.67,-0.41,-48.7,44.27,-3.91,-50.57,22.61,54.86,41.25,-65.42,11.33,-12.25,49.97,-55.09,54.4,-9.01,-9.86,-125.08,28.32,15.89,83.66,-77.85,105.84,-21.55,40.96,-28.61,4.27,6.61,38.77,-41.64,-44.6,57.9,52.55,-31.58,-8.32,-24.54,-78.99
Operating Cash Flow,25.25,68.8,107.57,104.05,66.68,24.03,133.96,96.58,36.89,118.1,148.53,138.85,37.02,122.22,101.77,143.15,88.6,207.17,143.83,173.18,87.88,189.47,188.54,243.64,112.77,262.62,199.8,235.93,215.46,225.06,215.89,279.66,244.18,212.69,323.07,315.43,264.14,291.8,291.13,388.95
Operating Cash Flow Growth,-64.46%,-19.65%,55.08%,9.36%,164.10%,-65.08%,24.54%,-7.19%,-44.68%,391.53%,10.87%,43.78%,0.35%,3.49%,-31.48%,3.10%,139.35%,69.51%,41.32%,20.97%,-0.81%,-8.54%,31.09%,40.69%,28.33%,38.61%,5.97%,-3.17%,91.06%,-14.30%,8.06%,18.54%,13.33%,-5.50%,49.64%,12.79%,8.17%,37.20%,-9.89%,23.31%
Capital Expenditures,-10.05,-11.9,-20.27,-8.62,-6.32,-11.96,-12.25,-18.57,-5.46,-12.91,-13.73,-10.54,-9.63,-7.04,-11.55,-20.6,-5.87,-7.2,-13.11,-22.78,-8.14,-12.39,-14.77,-18.48,-10.82,-11.54,-11.73,-16.89,-10.36,-11.05,-14.79,-16.6,-15.34,-19.1,-18,-20.46,-21.58,-26.47,-20.98,-21.83
Acquisitions,0,362.81,-14.88,-0.04,0,0,0,-6.5,-0.06,0,0.66,0,0,0,0,0,0,21,0.01,62.82,0,0,0,-18.18,0,0,0,0,0,0,-948.7,-6.81,0,0,0,0,0,0,0,-727.34
Change in Investments,0,0,0,0,0,0,0,6.74,0,0,0,0,0,0.77,0,0,0,0,0,0,0,0,0,0,-190.82,0.01,0,0,0,0,-0.08,-26.28,0,0,0,-0.01,0,0,0,0
Other Investing Activities,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.01,-,-,-,-,-,-0.91,0,-0.15,0.03,-0.01,0,-6.46,-0.19,-0.2,-,-0.8
