,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30,2023-12-31
Cash & Equivalents,260.45,683.24,448.19,508.8,537.75,455.02,993.49,777.71,445.01,404.61,974.06,791.83,696.97,750.58,799.02,889.5,849.83,"1,368","1,398",904.18,642.78,771.12,881.15,"1,507","1,067","1,385","1,303","1,301","1,747","1,972","1,285","1,421",679.32,842.3,867.11,993.56,"1,081",792.33,928.55,461.69
Cash & Cash Equivalents,260.45,683.24,448.19,508.8,537.75,455.02,993.49,777.71,445.01,404.61,974.06,791.83,696.97,750.58,799.02,889.5,849.83,"1,368","1,398",904.18,642.78,771.12,881.15,"1,507","1,067","1,385","1,303","1,301","1,747","1,972","1,285","1,421",679.32,842.3,867.11,993.56,"1,081",792.33,928.55,461.69
Cash Growth,-0.98%,104.13%,57.95%,41.95%,106.47%,-33.40%,121.67%,52.85%,-17.25%,-11.08%,-1.96%,1.82%,56.62%,85.51%,-17.97%,12.33%,21.93%,82.20%,75.02%,1.65%,-24.36%,-43.62%,-36.99%,66.62%,65.98%,79.61%,47.86%,-13.68%,63.77%,42.39%,-1.40%,9.30%,-61.12%,-57.29%,-32.50%,-30.10%,59.07%,-5.93%,7.09%,-53.53%
Receivables,191.91,213.43,191.81,178.72,184.83,214.49,208.24,208.24,260.17,247.5,235.8,221.5,262.29,289.23,309.2,327.6,462.58,394.89,378.71,473.43,427.1,438.31,409.52,499.27,481.99,466.1,429.8,558.57,506.85,488.57,496.73,664.51,592.33,586.82,525.36,663.24,641.58,612.89,603.27,839.56
Other Current Assets,536.51,110.22,118.59,81.94,66.05,107.27,84.63,77.33,58.63,84.95,52.5,42.33,29.39,43.63,44.87,50.03,35.95,57.01,80.24,57.48,108.05,113.65,95.42,75.94,70.93,58.8,110.43,66.51,52.64,97.97,65.96,57.45,60.78,59.97,134.44,91.17,88.38,118.97,107.51,116.91
Total Current Assets,988.86,"1,007",758.59,769.46,788.63,776.78,"1,286","1,063",763.81,737.06,"1,262","1,056",988.65,"1,083","1,153","1,267","1,348","1,819","1,857","1,435","1,178","1,323","1,386","2,082","1,620","1,910","1,843","1,926","2,307","2,559","1,847","2,143","1,332","1,489","1,527","1,748","1,811","1,524","1,639","1,418"
"Property, Plant & Equipment",79.76,94.8,93.79,94.07,97.5,93.29,94.96,98.93,96.01,97.81,99.26,95.59,93.16,88.83,85.68,94.44,86.31,81,82.75,90.88,256.66,253.81,251.36,257.11,249.98,241.67,232.69,233.78,226.43,217.5,224.37,211.3,199.05,187.51,186.11,180.44,184.44,183.38,175.57,171.16
Long-Term Investments,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190.82,190.86,190.21,190.9,187.89,187.45,186.5,218.76,218.13,216.55,215.37,214.39,211.92,210.5,210.66,0
Goodwill and Intangibles,"2,010","2,016","2,012","1,999","1,979","1,976","1,963","1,957","1,945","1,929","1,917","1,903","1,896","1,891","1,888","1,882","1,879","1,855","1,834","1,827","1,822","1,814","1,806","1,824","1,813","1,806","1,803","1,801","1,796","1,775","2,828","2,830","2,820","2,808","2,792","2,788","2,782","2,779","2,767","3,844"
Other Long-Term Assets,15.68,15.89,15.43,20.47,30.94,29.91,22.44,27.68,26.77,27.32,28.6,27.83,27.77,26.78,27.22,31.65,30.91,29.99,31.87,35.42,39.44,34.38,36.28,41.19,38.4,38.59,42.49,47.61,48.44,52.49,56.39,103.5,121.97,132.69,57.41,66.55,69.73,65.88,73.42,84.98
