,2014-01-31,2014-04-30,2014-07-31,2014-10-31,2015-01-31,2015-04-30,2015-07-31,2015-10-31,2016-01-31,2016-04-30,2016-07-31,2016-10-31,2017-01-31,2017-04-30,2017-07-31,2017-10-31,2018-01-31,2018-04-30,2018-07-31,2018-10-31,2019-01-31,2019-04-30,2019-07-31,2019-10-31,2020-01-31,2020-04-30,2020-07-31,2020-10-31,2021-01-31,2021-04-30,2021-07-31,2021-10-31,2022-01-31,2022-04-30,2022-07-31,2022-10-31,2023-01-31,2023-04-30,2023-07-31,2023-10-31
Net Income,"1,425","1,273",985,"1,330","1,366","1,011",854,"1,323",592,629,783,492,611,559,696,660,"1,938","1,058",880,"1,451",803,782,"1,179",388,678,764,734,639,"1,068","1,228","1,108","3,137","1,086","1,000","1,122",-23,487,"1,066",766,974
Depreciation & Amortization,"1,117","1,087","1,055","1,075","1,028","1,003","1,023","1,007",79,85,85,83,84,89,90,91,129,127,132,140,168,181,190,205,198,198,197,196,203,186,196,200,197,193,181,209,209,212,217,212
Share-Based Compensation,143,124,116,119,78,120,154,357,61,40,39,42,75,48,46,55,85,63,55,65,107,66,60,64,109,63,49,57,115,76,69,70,133,70,70,70,167,95,91,85
Other Operating Activities,305,511,"1,491",177,"-1,728",-670,-358,458,-834,825,164,87,-3,-241,943,-126,"-1,156",-198,447,-688,-216,-168,914,-69,300,"-1,535",687,982,-364,-44,-280,-559,241,-755,-979,"1,648",-879,-737,-98,704
Operating Cash Flow,"2,990","2,995","3,647","2,701",744,"1,464","1,673","3,145",-102,"1,579","1,071",704,767,455,"1,775",680,996,"1,050","1,514",968,862,861,"2,343",588,"1,285",-510,"1,667","1,874","1,022","1,446","1,093","2,848","1,657",508,394,"1,904",-16,636,976,"1,975"
Operating Cash Flow Growth,16.71%,-15.78%,36.39%,-4.08%,-75.12%,-51.12%,-54.13%,16.44%,-,7.86%,-35.98%,-77.62%,-,-71.18%,65.73%,-3.41%,29.86%,130.77%,-14.70%,42.35%,-13.45%,-18.00%,54.76%,-39.26%,49.07%,-,-28.85%,218.71%,-20.47%,-,-34.43%,51.97%,62.13%,-64.87%,-63.95%,-33.15%,-,25.20%,147.72%,3.73%
Capital Expenditures,-547,-720,-928,-815,-817,-698,-817,-847,-120,-86,-81,-140,-32,-75,-61,-165,-19,-113,-117,-125,-189,-114,-172,-196,-198,-146,-117,-116,-131,-121,-158,-172,-273,-178,-170,-144,-192,-130,-137,-134
Acquisitions,0,-20,0,-23,-1,-138,"-2,322",63,0,61,99,308,0,0,0,0,"-1,020",0,-16,0,-404,0,-23,-31,0,-36,36,0,0,-170,-412,-272,-21,-3,0,"-2,731",0,-5,0,-2
Change in Investments,330,-237,124,44,-20,35,51,-23,9,-119,121,-4,-54,-80,"-1,421",171,-684,734,432,212,275,410,6,0,-300,300,-470,31,128,-21,273,44,14,-1,-41,-1,-243,129,8,116
Investing Cash Flow,-217,-977,-804,-794,-838,-801,"-3,088",-807,-111,-144,139,164,-86,-155,"-1,482",6,"-1,723",621,299,87,-318,296,-189,-227,-498,118,-551,-85,-3,-312,-297,-400,-280,-182,-211,"-2,876",-435,-6,-129,-20
