,2014-01-25,2014-04-26,2014-07-26,2014-10-25,2015-01-24,2015-04-25,2015-07-25,2015-10-24,2016-01-23,2016-04-30,2016-07-30,2016-10-29,2017-01-28,2017-04-29,2017-07-29,2017-10-28,2018-01-27,2018-04-28,2018-07-28,2018-10-27,2019-01-26,2019-04-27,2019-07-27,2019-10-26,2020-01-25,2020-04-25,2020-07-25,2020-10-24,2021-01-23,2021-05-01,2021-07-31,2021-10-30,2022-01-29,2022-04-30,2022-07-30,2022-10-29,2023-01-28,2023-04-29,2023-07-29,2023-10-28
Revenue,"11,155","11,545","12,357","12,245","11,936","12,137","12,843","12,682","11,927","12,000","12,638","12,352","11,580","11,940","12,133","12,136","11,887","12,463","12,844","13,072","12,446","12,958","13,428","13,159","12,005","11,983","12,154","11,929","11,960","12,803","13,126","12,900","12,720","12,835","13,102","13,632","13,592","14,571","15,203","14,668"
Revenue Growth (YoY),-7.79%,-5.49%,-0.48%,1.32%,7.00%,5.13%,3.93%,3.57%,-0.08%,-1.13%,-1.60%,-2.60%,-2.91%,-0.50%,-4.00%,-1.75%,2.65%,4.38%,5.86%,7.71%,4.70%,3.97%,4.55%,0.67%,-3.54%,-7.52%,-9.49%,-9.35%,-0.37%,6.84%,8.00%,8.14%,6.35%,0.25%,-0.18%,5.67%,6.86%,13.53%,16.04%,7.60%
Cost of Revenue,"5,204","4,539","4,952","4,912","4,846","4,612","5,110","4,850","4,495","4,279","4,663","4,468","4,304","4,422","4,587","4,709","4,389","4,704","4,922","4,926","4,673","4,785","4,854","4,695","4,241","4,212","4,470","4,348","4,176","4,618","4,782","4,847","4,671","4,714","5,077","5,286","5,165","5,339","5,455","5,111"
Gross Profit,"5,951","7,006","7,405","7,333","7,090","7,525","7,733","7,832","7,432","7,721","7,975","7,884","7,276","7,518","7,546","7,427","7,498","7,759","7,922","8,146","7,773","8,173","8,574","8,464","7,764","7,771","7,684","7,581","7,784","8,185","8,344","8,053","8,049","8,121","8,025","8,346","8,427","9,232","9,748","9,557"
"Selling, General & Admin","2,728","2,802","2,981","3,019","2,798","2,959","3,085","2,982","2,462","3,013","2,976","2,973","2,678","2,713","2,813","2,891","2,718","2,886","2,891","2,621","2,780","2,944","3,053","2,999","2,734","2,649","2,712","2,761","2,761","2,920","2,969","2,812","2,810","2,726","2,838","2,956","2,966","3,167","3,269","3,178"
Research & Development,"1,412","1,565","1,593","1,583","1,529","1,547","1,548","1,560","1,509","1,626","1,601","1,545","1,508","1,507","1,499","1,567","1,549","1,590","1,626","1,608","1,557","1,659","1,753","1,666","1,570","1,546","1,565","1,612","1,527","1,697","1,713","1,714","1,670","1,708","1,682","1,781","1,855","1,962","1,953","1,913"
Other Operating Expenses,144,97,150,389,141,94,219,211,167,98,95,489,197,129,200,213,158,149,59,112,225,57,78,220,80,162,160,638,273,103,87,89,82,77,71,69,314,157,273,190
Operating Expenses,"4,284","4,464","4,724","4,991","4,468","4,600","4,852","4,753","4,138","4,737","4,672","5,007","4,383","4,349","4,512","4,671","4,425","4,625","4,576","4,341","4,562","4,660","4,884","4,885","4,384","4,357","4,437","5,011","4,561","4,720","4,769","4,615","4,562","4,511","4,591","4,806","5,135","5,286","5,495","5,281"
Operating Income,"1,667","2,542","2,681","2,342","2,622","2,925","2,881","3,079","3,294","2,984","3,303","2,877","2,893","3,169","3,034","2,756","3,073","3,134","3,346","3,805","3,211","3,513","3,690","3,579","3,380","3,414","3,247","2,570","3,223","3,465","3,575","3,438","3,487","3,610","3,434","3,540","3,292","3,946","4,253","4,276"
Interest Expense / Income,136,146,142,139,139,139,149,159,162,175,180,198,222,219,222,235,247,237,224,221,223,211,204,178,158,130,119,112,113,111,98,89,88,90,93,100,107,109,111,111
Other Expense / Income,-224,-246,-239,-157,-390,-249,-201,-217,-174,-274,-271,-274,-292,-241,-368,-441,-406,-356,-470,-325,-355,-313,-218,-285,-312,-160,-178,-223,-145,-237,-258,-308,-204,-281,-75,-35,-230,-120,-329,-277
Pretax Income,"1,755","2,642","2,778","2,360","2,873","3,035","2,933","3,137","3,306","3,083","3,394","2,953","2,963","3,191","3,180","2,962","3,232","3,253","3,592","3,909","3,343","3,615","3,704","3,686","3,534","3,444","3,306","2,681","3,255","3,591","3,735","3,657","3,603","3,801","3,416","3,475","3,415","3,957","4,471","4,442"
Income Tax,326,461,531,532,476,598,614,707,159,734,581,631,615,676,756,568,"12,010",562,-211,360,521,571,"1,498",760,656,670,670,507,710,728,726,677,630,757,601,805,642,745,513,804
Net Income,"1,429","2,181","2,247","1,828","2,397","2,437","2,319","2,430","3,147","2,349","2,813","2,322","2,348","2,515","2,424","2,394","-8,778","2,691","3,803","3,549","2,822","3,044","2,206","2,926","2,878","2,774","2,636","2,174","2,545","2,863","3,009","2,980","2,973","3,044","2,815","2,670","2,773","3,212","3,958","3,638"
Net Income Growth,-54.53%,-11.99%,-1.01%,-8.42%,67.74%,11.74%,3.20%,32.93%,31.29%,-3.61%,21.30%,-4.44%,-25.39%,7.07%,-13.83%,3.10%,-,7.00%,56.89%,48.25%,-,13.12%,-41.99%,-17.55%,1.98%,-8.87%,19.49%,-25.70%,-11.57%,3.21%,14.15%,37.07%,16.82%,6.32%,-6.45%,-10.40%,-6.73%,5.52%,40.60%,36.25%
