,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30,2023-12-31
Revenue,"2,983","3,292","3,501","3,269","3,150","3,232","3,429","3,189","3,008","3,273","3,675","3,414","3,402","3,693","4,116","3,750","3,789","4,017","4,261","3,717","3,594","3,668","3,771","3,350","3,329","3,239","3,817","4,076","4,289","4,580","4,643","4,832","4,905","5,212","5,241","4,670","4,379","4,531","4,532","4,077"
Revenue Growth (YoY),3.40%,8.04%,7.92%,7.96%,5.60%,-1.82%,-2.06%,-2.45%,-4.51%,1.27%,7.17%,7.06%,13.10%,12.83%,12.00%,9.84%,11.38%,8.77%,3.52%,-0.88%,-5.15%,-8.69%,-11.50%,-9.87%,-7.37%,-11.70%,1.22%,21.67%,28.84%,41.40%,21.64%,18.55%,14.36%,13.80%,12.88%,-3.35%,-10.72%,-13.07%,-13.53%,-12.70%
Cost of Revenue,"1,376","1,411","1,457","1,374","1,334","1,351","1,432","1,308","1,179","1,266","1,391","1,277","1,258","1,319","1,460","1,310","1,342","1,398","1,457","1,310","1,333","1,308","1,325","1,253","1,241","1,157","1,364","1,430","1,492","1,503","1,491","1,482","1,463","1,587","1,624","1,583","1,516","1,621","1,717","1,646"
Gross Profit,"1,607","1,881","2,044","1,895","1,816","1,881","1,997","1,881","1,829","2,007","2,284","2,137","2,144","2,374","2,656","2,440","2,447","2,619","2,804","2,407","2,261","2,360","2,446","2,097","2,088","2,082","2,453","2,646","2,797","3,077","3,152","3,350","3,442","3,625","3,617","3,087","2,863","2,910","2,815","2,431"
"Selling, General & Admin",479,472,463,429,439,470,434,385,441,454,442,405,439,434,412,409,433,441,396,414,414,420,399,412,417,401,407,398,425,425,412,404,422,422,431,429,474,461,452,438
Research & Development,366,349,332,311,338,320,316,293,322,341,353,340,369,378,375,386,385,384,390,400,389,390,379,386,377,379,386,388,386,391,388,389,391,414,431,434,455,477,471,460
Other Operating Expenses,72,78,74,55,81,81,83,13,82,81,81,60,84,82,81,82,81,82,81,77,79,44,79,50,50,74,51,47,47,48,47,54,66,66,77,48,0,0,0,0
Operating Expenses,917,899,869,795,858,871,833,691,845,876,876,805,892,894,868,877,899,907,867,891,882,854,857,848,844,854,844,833,858,864,847,847,879,902,939,911,929,938,923,898
Operating Income,690,982,"1,175","1,100",958,"1,010","1,164","1,190",984,"1,131","1,408","1,332","1,252","1,480","1,788","1,563","1,548","1,712","1,937","1,516","1,379","1,506","1,589","1,249","1,244","1,228","1,609","1,813","1,939","2,213","2,305","2,503","2,563","2,723","2,678","2,176","1,934","1,972","1,892","1,533"
Interest Expense / Income,25,24,23,22,22,24,22,22,22,21,18,19,18,20,19,21,23,30,36,36,38,44,43,45,45,48,49,48,46,44,45,49,52,49,53,60,68,89,98,98
