,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30,2023-12-31,Current
Market Capitalization,"106,936","105,837","96,604","104,841","106,319","98,750","79,254","85,216","83,727","85,821","85,032","90,262","90,426","97,838","92,722","101,874","100,628","100,031","111,861","85,289","111,071","112,270","117,794","129,283","81,625","93,521","87,901","108,603","117,410","129,252","129,617","128,813","147,845","142,936","120,867","148,359","143,463","143,133","104,753","120,985","120,755"
Market Cap Growth,24.86%,23.87%,-2.35%,0.40%,-0.58%,-6.70%,-17.96%,-18.72%,-21.25%,-13.09%,7.29%,5.92%,8.00%,14.00%,9.04%,12.86%,11.28%,2.24%,20.64%,-16.28%,10.38%,12.24%,5.30%,51.58%,-26.51%,-16.70%,-25.38%,-16.00%,43.84%,38.21%,47.46%,18.61%,25.92%,10.59%,-6.75%,15.17%,-2.96%,0.14%,-13.33%,-18.45%,-
Enterprise Value,"122,502","120,947","111,567","119,313","123,031","115,260","96,444","98,566","99,563","101,573","100,590","107,006","107,852","115,119","111,459","120,374","120,308","117,272","128,800","124,674","152,037","152,960","157,162","168,691","122,069","121,019","112,332","133,140","141,921","154,246","154,930","154,123","174,904","171,175","150,472","175,639","173,680","174,665","136,080","159,637","159,407"
PE Ratio,18.87,18.29,15.56,16.86,16.53,15.69,13.66,11.20,11.37,11.92,11.62,17.86,17.20,18.40,17.94,22.38,22.55,19.72,22.46,16.19,20.89,21.72,23.19,23.35,19.87,-57.48,-35.01,-30.86,-43.76,59.18,39.12,33.34,35.24,32.00,27.09,28.55,25.90,25.73,32.83,37.87,40.81
PS Ratio,1.88,1.82,1.80,1.81,1.88,1.83,1.40,1.52,1.49,1.52,1.50,1.58,1.57,1.68,1.58,1.70,1.64,1.60,1.74,2.46,2.94,3.46,4.31,2.85,1.78,1.93,1.70,1.92,1.94,2.08,2.03,2.00,2.28,2.19,1.83,2.21,2.09,2.03,1.56,1.76,1.75
PB Ratio,3.31,3.13,2.84,3.36,3.71,3.25,2.60,3.12,2.95,2.95,2.91,3.27,3.28,3.44,3.10,3.44,3.30,3.19,3.48,2.22,2.80,2.76,2.91,3.10,2.07,1.39,1.29,1.51,1.64,1.82,1.82,1.76,2.04,2.03,1.72,2.04,1.97,1.98,1.51,2.02,2.02
P/FCF Ratio,18.09,18.71,16.02,18.31,18.61,17.69,17.75,18.01,41.27,-201.46,27.72,41.39,19.81,13.02,30.51,28.17,32.83,32.32,22.75,17.57,18.90,18.90,17.74,18.43,13.14,23.49,28.04,59.97,64.98,40.51,37.18,26.09,31.84,31.74,36.96,30.40,41.46,50.29,19.64,22.13,22.08
P/OCF Ratio,14.22,14.50,12.69,14.32,14.57,13.92,13.12,13.35,22.98,70.29,18.02,23.26,14.35,10.48,18.89,18.09,19.77,19.82,16.36,13.49,15.07,15.22,14.53,14.55,10.15,15.71,17.40,30.12,32.04,26.11,24.51,18.22,21.65,21.00,21.37,20.70,24.61,27.20,13.43,15.35,15.32
Debt / Equity Ratio,0.62,0.59,0.59,0.63,0.77,0.74,0.74,0.75,0.81,0.77,0.78,0.87,0.89,0.94,0.91,0.93,0.90,0.90,1.24,1.18,1.19,1.17,1.15,1.06,1.23,0.51,0.50,0.46,0.46,0.46,0.46,0.45,0.46,0.47,0.50,0.46,0.50,0.51,0.53,0.76,0.76
Quick Ratio,0.70,0.69,0.67,0.67,0.65,0.74,0.68,0.78,0.88,0.83,0.83,0.85,0.80,0.92,0.86,0.88,0.78,0.92,1.34,0.65,0.63,0.58,0.59,0.29,0.67,0.47,0.57,0.50,0.51,0.49,0.50,0.49,0.43,0.40,0.38,0.39,0.40,0.37,0.34,0.37,0.37
