,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30
Revenue,431.42,555.39,595.55,587.53,532.31,536.18,418.46,533.06,544.31,528,556,595,611,598,653,656,684,727,674,712,710,704,680,703,707,424,512,657,784,846,883,740,718,719,724,757,830,794,734,724
Revenue Growth (YoY),-12.76%,-2.28%,3.07%,8.14%,23.39%,-3.46%,-29.74%,-9.27%,2.25%,-1.53%,32.87%,11.62%,12.25%,13.26%,17.45%,10.25%,11.95%,21.57%,3.22%,8.54%,3.80%,-3.16%,0.89%,-1.26%,-0.42%,-39.77%,-24.71%,-6.54%,10.89%,99.53%,72.46%,12.63%,-8.42%,-15.01%,-18.01%,2.30%,15.60%,10.43%,1.38%,-4.36%
Gross Profit,431.42,555.39,595.55,587.53,532.31,536.18,418.46,533.06,544.31,528,556,595,611,598,653,656,684,727,674,712,710,704,680,703,707,424,512,657,784,846,883,740,718,719,724,757,830,794,734,724
"Selling, General & Admin",312.24,307.04,314.66,325.22,216.3,321.03,332.1,290.34,285.5,306,288,295,291,314,292,307,300,317,319,317,327,336,324,323,356,322,312,321,594,404,385,398,408,424,419,428,421,459,451,441
Other Operating Expenses,102.6,91.02,91.37,68.9,190.44,71.95,64.51,100.95,114.64,90,94,108,113,100,113,106,124,102,102,103,93,94,100,92,116,86,118,121,-169,31,43,31,41,40,45,51,50,53,57,55
Operating Expenses,414.84,398.06,406.03,394.11,406.74,392.98,396.6,391.28,400.14,396,382,403,404,414,405,413,424,419,421,420,420,430,424,415,472,408,430,442,425,435,428,429,449,464,464,479,471,512,508,496
Operating Income,16.58,157.33,189.52,193.42,125.57,143.2,21.85,141.78,144.17,132,174,192,207,184,248,243,260,308,253,292,290,274,256,288,235,16,82,215,359,411,455,311,269,255,260,278,359,282,226,228
Other Expense / Income,79.91,-,-,44.42,-,-,2.4,-,-2.4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Pretax Income,-63.33,157.33,189.52,149,125.57,143.2,19.46,141.78,146.56,132,174,192,207,184,248,243,260,308,253,292,290,274,256,288,235,16,82,215,359,411,455,311,269,255,260,278,359,282,226,228
Income Tax,-21.86,56.12,69.97,53.11,43.76,51.18,5.5,40.78,44.55,41,60,65,70,45,80,83,137,70,56,69,64,61,58,66,52,2,16,40,75,89,101,71,56,52,57,61,75,78,51,53
Net Income,-41.47,101.21,119.55,95.89,81.81,92.03,13.96,101,102.02,91,114,127,137,139,168,160,123,238,197,223,226,213,198,222,183,14,66,175,284,322,354,240,213,203,203,217,284,204,175,175
Preferred Dividends,17.97,25.02,15.06,16.76,15.05,16.75,15.06,16.76,13.43,12,23,10,12,10,14,8,9,7,10,8,9,8,9,8,9,8,9,8,9,8,9,6,6,8,8,6,7,6,9,7
Net Income Common,-59.44,76.19,104.49,79.13,66.76,75.28,-1.1,84.24,88.58,79,91,117,125,129,154,152,114,231,187,215,217,205,189,214,174,6,57,167,275,314,345,234,207,195,195,211,277,198,166,168
