,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30
Net Income,-59.44,76.19,104.49,79.13,66.76,75.28,-1.1,84.24,88.58,79,91,117,125,129,154,152,114,231,187,215,217,205,189,214,174,6,57,167,275,314,345,234,207,195,195,211,277,198,166,168
Depreciation & Amortization,27.76,32.4,31.15,33.86,-39.72,34.17,35.11,40.28,-23.56,25,29,34,35,37,47,47,48,43,49,49,52,44,49,50,45,45,18,12,11,-3,-8,-11,8,19,26,34,31,36,36,36
Share-Based Compensation,0,0,0,0,0,0,0,0,25,11,5,6,4,12,5,4,4,13,5,4,4,14,4,5,4,13,5,4,4,14,5,4,5,17,5,3,5,17,7,4
Other Operating Activities,86.02,-3.34,-137.31,78.52,-13.68,-37.38,35.96,71.24,-25.82,80,-152,46,5,192,-25,16,-50,-19,-88,111,69,-313,11,-151,119,81,156,-41,-128,151,-552,-53,-60,49,282,-82,174,-36,380,96
Operating Cash Flow,72.31,130.27,13.39,208.27,28.41,88.82,85.03,212.52,77.63,207,-4,213,181,380,195,227,125,275,163,387,351,-42,262,126,351,153,245,150,171,484,-201,180,166,288,516,172,494,221,598,311
Operating Cash Flow Growth,-45.97%,-35.60%,-95.34%,-23.71%,-60.71%,-31.82%,534.89%,2.04%,173.25%,133.06%,-,0.22%,133.16%,83.57%,-,6.57%,-30.94%,-27.63%,-16.41%,70.48%,180.80%,-,60.74%,-67.44%,0%,-,-6.49%,19.05%,-51.28%,216.34%,-,20.00%,-2.92%,-40.50%,-,-4.44%,197.59%,-23.26%,15.89%,80.81%
Capital Expenditures,-25.14,-76.92,-35.82,-26.15,-36.92,-33.53,-33.84,-38.75,-50.89,-40,-52,-51,-53,-50,-44,-39,-36,-28,-26,-36,-39,-25,-35,-34,-23,-28,-54,-41,-48,-53,-31,-69,-53,-53,-49,-52,-36,-31,-22,-31
Acquisitions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,318,0,0,0
Change in Investments,-847.82,142.91,"1,208","-1,144.35","-1,334.57",-382.98,-802.17,-250.09,"-1,004.75",190,-91,"-1,392","-1,954","-2,832",-132,11,-810,-400,125,-376,"-1,932",108,-767,150,999,"-2,116","-5,136","-1,838","-2,985","-3,958","-1,491",-979,"-4,976",980,"2,408","-1,301",-837,624,"1,227",-116
Other Investing Activities,-0.86,5.62,1.38,12.8,15.12,3.35,25.97,17.61,-28.94,2,1,2,2,2,3,4,4,-1,1,2,4,4,-,-4,2,19,14,-1,10,13,-3,-2,23,4,7,10,6,-2,-16,-1
