,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30,2023-12-31,Current
Market Capitalization,"2,149","2,201","1,926","2,358","2,148","2,333","2,454","2,948","3,195","3,217","3,878","4,267","6,011","7,620","10,890","12,521","11,186","13,538","15,707","11,722","10,679","12,777","14,186","13,877","13,453","15,903","18,891","23,900","20,352","20,473","17,952","20,491","17,744","14,190","18,169","17,475","20,123","24,919","23,843","27,372","26,085"
Market Cap Growth,45.23%,60.05%,14.11%,39.80%,-0.07%,5.98%,27.42%,25.03%,48.74%,37.91%,58.03%,44.72%,88.13%,136.86%,180.85%,193.46%,86.10%,77.67%,44.23%,-6.38%,-4.53%,-5.62%,-9.69%,18.38%,25.98%,24.47%,33.17%,72.23%,51.28%,28.74%,-4.97%,-14.26%,-12.81%,-30.69%,1.21%,-14.72%,13.41%,75.61%,31.22%,56.64%,-
Enterprise Value,"1,474","1,757","1,509","1,821","1,353","1,394","1,661","2,021","2,162","2,214","2,847","2,803","4,532","6,145","9,210","10,838","9,332","11,932","14,311","9,881","8,543","10,754","12,154","11,611","10,993","13,042","15,945","20,802","17,174","17,369","15,036","17,899","14,979","15,922","19,835","19,402","22,188","27,041","26,026","29,685","28,398"
PE Ratio,5.94,5.67,4.09,-34.95,-7.69,-7.50,-11.41,-9.91,-384.83,159.62,2094.85,295.84,89.31,45.86,85.77,68.81,64.46,73.20,73.72,31.87,31.99,41.43,39.97,40.99,33.26,35.60,39.84,48.50,34.56,31.37,31.85,38.96,42.45,87.76,-172.22,-43.31,-17.89,-20.31,-15.75,-18.86,-18.86
PS Ratio,0.91,0.94,0.83,2.41,1.98,1.89,1.69,2.21,2.26,2.22,2.55,2.69,3.38,4.04,5.70,6.54,6.24,7.68,8.67,4.54,4.00,4.53,4.45,4.84,4.36,4.71,5.62,7.26,6.03,6.10,5.32,6.00,5.06,3.74,4.20,3.62,3.76,4.50,4.39,5.07,4.83
PB Ratio,2.68,2.81,2.55,2.89,3.82,4.43,4.35,5.60,5.50,6.03,6.65,5.20,5.99,6.93,7.40,8.94,7.51,7.31,8.08,5.78,5.23,6.12,6.50,5.78,5.30,6.00,6.51,7.58,6.11,5.66,5.17,5.59,4.66,1.47,1.93,1.83,2.23,2.79,2.83,3.22,3.07
P/FCF Ratio,3.21,3.83,4.86,-182.20,13.15,6.74,7.85,9.84,14.26,37.48,22.71,14.76,15.54,16.14,19.97,35.26,25.90,36.32,161.67,20.04,13.75,14.19,12.55,16.62,21.28,16.39,16.94,24.52,24.13,43.68,43.34,-1122.55,178.51,147.97,-1062.53,156.45,-99.08,-86.55,-95.68,-134.24,-134.24
P/OCF Ratio,3.07,3.63,4.44,78.61,10.09,5.75,6.73,8.64,12.23,29.63,20.36,13.67,14.74,15.09,18.42,30.59,22.67,31.30,101.25,18.24,12.66,13.26,11.88,15.53,19.62,15.55,16.17,23.13,22.31,33.29,31.54,142.46,68.78,67.38,140.09,63.64,18293.52,-263.14,-282.16,-653.28,-653.28
Debt / Equity Ratio,0.57,0.59,0.62,0.58,0.84,0.91,0.86,0.93,0.86,0.95,0.88,0.32,0.25,0.19,0.04,0.01,0.01,0.00,-,-,-,0.07,0.06,0.07,0.07,0.07,0.06,0.06,0.06,0.05,0.07,0.07,0.07,0.38,0.39,0.37,0.39,0.39,0.42,0.41,0.41
Quick Ratio,2.49,3.32,2.39,2.04,1.54,1.40,1.25,1.16,1.39,1.31,1.12,1.10,1.16,1.31,1.17,1.02,1.22,1.33,1.30,1.27,1.30,1.30,1.32,1.47,1.58,1.73,1.68,1.65,1.75,1.75,1.54,1.68,1.71,0.79,0.82,0.76,0.57,0.73,0.72,0.70,0.70
Current Ratio,2.95,4.33,3.34,2.55,1.84,1.73,1.62,1.45,1.68,1.57,1.38,1.32,1.30,1.44,1.33,1.18,1.40,1.49,1.47,1.42,1.45,1.45,1.48,1.64,1.71,1.72,1.69,1.78,1.89,1.85,1.65,1.79,1.84,0.92,0.94,0.87,0.65,0.82,0.85,0.82,0.82
Interest Coverage,-3.13,-4.30,-3.93,6.78,-33.64,-8.31,7.91,-7.38,7.55,-8.35,6.67,-7.65,284.45,17.88,-3.81,-,-,-,-,-,-,-,-,-,-,-,-,-,79.70,172.50,34.17,28.18,18.40,-2.63,-4.96,-6.07,-20.62,-8.01,-17.55,-5.77,-13.97
Return on Capital (ROIC),Upgrade,31.30%,32.96%,39.26%,-4.45%,-26.63%,-30.28%,-18.47%,-29.60%,-0.81%,1.44%,-0.45%,2.40%,5.98%,13.56%,8.12%,12.04%,10.56%,8.61%,9.90%,16.28%,14.39%,11.94%,13.35%,11.94%,13.87%,14.78%,14.65%,13.35%,15.53%,16.23%,14.31%,13.53%,10.48%,1.77%,-0.20%,-2.65%,-9.30%,-10.71%,-13.59%,-13.13%
Buyback Yield / Dilution,-6.95%,-7.73%,10.13%,13.37%,13.92%,14.51%,-2.32%,-0.59%,-0.53%,-0.27%,-0.72%,-2.29%,-19.57%,-22.40%,-23.85%,-31.76%,-12.81%,-10.15%,-6.85%,0.16%,1.08%,1.61%,0.57%,0.46%,-0.23%,-1.25%,-1.03%,-1.48%,-1.55%,-1.50%,-1.91%,-0.24%,-0.21%,-0.13%,-43.06%,-45.55%,-46.14%,-46.22%,-1.88%,-1.34%,-1.34%
Total Shareholder Return,-6.95%,-7.73%,10.13%,13.37%,13.92%,14.51%,-2.32%,-0.59%,-0.53%,-0.27%,-0.72%,-2.29%,-19.57%,-22.40%,-23.85%,-31.76%,-12.81%,-10.15%,-6.85%,0.16%,1.08%,1.61%,0.57%,0.46%,-0.23%,-1.25%,-1.03%,-1.48%,-1.55%,-1.50%,-1.91%,-0.24%,-0.21%,-0.13%,-43.06%,-45.55%,-46.14%,-46.22%,-1.88%,-1.34%,-1.34%
