,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30,2023-12-31
Net Income,-30.79,-35.4,-41.37,40.09,-242.79,-67.02,54.74,-42.41,46.4,-38.57,36.43,-29.84,99.28,60.28,-2.74,25.14,90.85,71.69,25.37,179.95,56.83,46.28,71.82,163.64,122.72,88.51,99.32,182.25,218.83,152.3,10.2,144.6,110.9,-104,-257,-153.4,-610.3,-206,-543.6,-91.6
Depreciation & Amortization,16.83,11.4,8.01,85.48,49.62,30.17,24.48,49.87,58.91,48.41,29.92,74.02,107.01,25.95,28.28,31.24,59.45,15.99,23.03,149.91,75.89,41.63,53.91,55.53,106.51,69.74,40.86,65.59,55.01,61.6,115.4,120.2,-48.2,194,388.1,403.7,-545.5,365.1,520.4,339.5
Share-Based Compensation,20.52,9.98,13.87,28.63,12.77,19.09,16.32,18.74,15.85,15.1,18.23,22.09,26.46,24.07,59.01,13.03,20.24,24.6,30.34,123.67,69.09,57.43,55.77,63.4,81.28,53.41,45.31,41.12,-29.34,49.1,47.1,46.3,40.5,43.9,107.9,86.7,79.3,78.7,90.4,85.9
Other Operating Activities,-37.09,-73.5,-24.82,38.15,332.69,123.25,-181.01,142.61,-48.68,-72.19,-88.14,224.15,-64.45,-60.41,-2.1,39.32,81.91,-123.46,-273.6,142.7,251.51,-36.81,-145.87,13.25,-64.81,233.77,-4.16,-128.04,-119.86,-114.8,-37.2,-575.6,135.6,-33.1,-184.4,-456.6,"1,042",-232.8,-2.4,-410.8
Operating Cash Flow,-30.53,-87.52,-44.31,192.35,152.29,105.48,-85.47,168.81,72.48,-47.25,-3.56,290.41,168.3,49.89,82.46,108.72,252.45,-11.18,-194.85,596.23,453.32,108.54,35.62,295.82,245.7,445.42,181.32,160.92,124.64,148.2,135.5,-264.5,238.8,100.8,54.6,-119.6,-34.7,5,64.8,-77
Operating Cash Flow Growth,-,-,-,-67.71%,-,-,-,-12.24%,-52.40%,-,-,72.04%,132.20%,-,-,-62.56%,50.00%,-,-,448.41%,79.56%,-,-,-50.39%,-45.80%,310.40%,409.00%,-45.60%,-49.27%,-66.73%,-25.27%,-,91.59%,-31.98%,-59.70%,-,-,-95.04%,18.68%,-
Capital Expenditures,-6.36,-8.39,-14.66,-13.53,-12.92,-18.77,-7.02,-2.79,-8.7,-4.23,-4.05,-6.09,-6.8,-16.09,-16.63,-14.76,-14.08,-14.29,-14.86,-14.5,-23.32,-9.97,-15.56,-9.26,-18.59,-8.91,-16.12,-15.19,-28.69,-86.4,-24.8,-22.2,-25.2,-42.5,-56.9,-38.3,-66.5,-31.5,-28.4,-35.6
Acquisitions,1,0,0,0,0,0,0,0,0,0,0,-0.75,-129.92,-25.38,-0.58,-9.4,0,-3.15,0,0,-25,-8.72,0,-3.33,0,0,-75.48,-4.04,-22.98,-97.9,-33.7,-25.7,-4,"-3,128.1",-28.8,-84.9,-69.1,-1.6,-11.4,-4.5
Change in Investments,0,-19.42,-8.2,-35.09,-107.94,-187.49,20.1,-28.93,-90.57,77.12,-12.97,-0.84,-40.5,-3.94,-58.85,-36.88,-75.23,-22.56,74.54,17.09,-197.53,185.48,-187.43,21.71,49.72,-238.56,-163.56,280.95,-514.23,170.5,-311.8,-48.9,648.5,363.3,128.4,77.8,77.4,73.8,63.2,10.7
Other Investing Activities,-1,-,-,-,-,-,-,-,-0.35,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.1,-0.3,-,-26,21.2,-3.3,-2.6,-1.2,-4.4
