,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30,2023-12-31
Revenue,195.21,125.43,126.28,531.15,300.09,275.3,346.97,414.22,377.21,311.55,420.17,476.47,571.56,418.22,443.56,480.84,450.27,387.98,492.67,"1,249",539.01,540.46,857.84,930.13,760.54,831.31,841.14,860.89,839.46,813.3,858.2,903.3,930,"1,102","1,394","1,408","1,446","1,285","1,299","1,366"
Revenue Growth (YoY),-34.82%,-12.09%,-15.15%,-71.50%,53.73%,119.49%,174.77%,-22.01%,25.70%,13.17%,21.09%,15.03%,51.52%,34.24%,5.57%,0.92%,-21.22%,-7.23%,11.07%,159.70%,19.71%,39.30%,74.12%,-25.51%,41.10%,53.82%,-1.95%,-7.44%,10.38%,-2.17%,2.03%,4.93%,10.79%,35.55%,62.37%,55.85%,55.51%,16.54%,-6.77%,-2.95%
Cost of Revenue,108.29,54.16,52.02,278.01,410.68,202.62,143.94,257.86,209.46,191.38,205.61,311.07,314.9,194.57,246.55,267.98,189.21,131.37,234.88,898.48,258.91,241.47,468.25,437.09,395.64,476.69,432.51,346.24,279.66,329.7,456.7,350.4,398.6,435.7,713.9,691.9,"1,223",605.5,883.8,688.2
Gross Profit,86.92,71.27,74.26,253.13,-110.59,72.68,203.03,156.36,167.75,120.17,214.56,165.4,256.66,223.65,197.01,212.86,261.06,256.62,257.79,350.25,280.09,298.99,389.59,493.04,364.9,354.62,408.64,514.65,559.8,483.6,401.5,552.9,531.4,666.7,679.6,715.9,223.2,679.2,415.4,678.1
"Selling, General & Admin",78.35,76.2,93.11,150.46,90.67,94.6,104.84,108.91,82.42,117.88,129.87,148.76,100.35,112.82,137.74,145.46,107.9,126.04,161.49,231.96,153.15,166.65,226.23,221.6,162.18,186.95,205.12,238.53,204.79,208.3,263.8,266.1,289.9,509.2,659,615.6,652,599.1,514.1,532.6
Research & Development,28.63,24.13,24.53,31.22,35.16,34.14,24.41,27.94,33.31,33.9,30.01,37.59,36.42,42.27,50,49.98,54.13,50.71,60.57,62.31,56.59,68.96,76.2,82.52,68.72,73.11,74.22,86.43,83.55,92.3,101.5,116.7,96.1,172.6,243.2,238.2,237.3,244,234.3,232.4
Other Operating Expenses,3.52,4.15,5.13,5.85,5.93,6.58,7.35,78.71,7.45,7.38,7.49,7.46,8.38,18.34,20.6,8.56,11.21,9.02,9.75,4.21,12.3,11.64,12.35,12.08,12.12,12.42,13.93,13.63,15.62,12.5,16.1,16,16.5,22.3,29.9,35,36.3,40.4,210.7,42.6
Operating Expenses,110.5,104.48,122.77,187.52,131.76,135.32,136.6,215.56,123.17,159.16,167.37,193.81,145.15,173.43,208.33,204.01,173.24,185.77,231.8,298.48,222.03,247.26,314.77,316.2,243.02,272.48,293.27,338.59,303.96,313.1,381.4,398.8,402.5,704.1,932.1,888.8,925.6,883.5,959.1,807.6
Operating Income,-23.58,-33.21,-48.51,65.61,-242.35,-62.64,66.43,-59.2,44.58,-38.98,47.19,-28.41,111.5,50.22,-11.32,8.85,87.83,70.85,25.99,51.78,58.06,51.73,74.82,176.83,121.88,82.14,115.37,176.06,255.83,170.5,20.1,154.1,128.9,-37.4,-252.5,-172.9,-702.4,-204.3,-543.7,-129.5
Interest Expense / Income,7.54,7.72,7.51,9.46,7.2,7.53,8.4,8.02,6.26,4.51,7.08,3.72,0.39,2.81,2.97,-3.37,-3.45,-6.6,-4.98,-8.07,-6.47,-10.43,-8.05,-11.94,-8.08,-8.22,-2.71,-1.1,3.22,1,0.6,5.6,7,29.3,50.5,28.3,33.8,25.4,31.1,22.5
Other Expense / Income,0.01,-,-18.98,1.5,-,-,-,-,-2.68,-1.35,-,-,-,-,-,-,-,-,-,-,-,-,-,-,5.33,-,0.66,-39.29,-0.96,-2,-0.4,-3.7,0.1,39.6,-1.9,-1.1,-5.6,-0.8,2.2,0.3
Pretax Income,-31.13,-40.93,-37.05,54.65,-249.56,-70.17,58.04,-67.22,41,-42.14,40.12,-32.12,111.11,47.41,-14.29,12.23,91.28,77.45,30.96,59.85,64.53,62.16,82.87,188.78,124.63,90.36,117.42,216.45,253.58,171.5,19.9,152.2,121.8,-106.3,-301.1,-200.1,-730.6,-228.9,-577,-152.3
Income Tax,-0.35,-5.53,4.32,14.56,-6.77,-3.15,3.3,-24.8,-5.4,-3.57,3.68,-2.28,11.83,-12.87,-11.55,-12.91,0.42,5.75,5.59,-120.1,7.7,15.88,11.06,25.13,1.91,1.86,18.1,34.2,34.75,19.2,9.7,7.6,10.9,-2.3,-44.1,-46.7,-120.3,-22.9,-33.4,-60.7
Net Income,-30.79,-35.4,-41.37,40.09,-242.79,-67.02,54.74,-42.41,46.4,-38.57,36.43,-29.84,99.28,60.28,-2.74,25.14,90.85,71.69,25.37,179.95,56.83,46.28,71.82,163.64,122.72,88.51,99.32,182.25,218.83,152.3,10.2,144.6,110.9,-104,-257,-153.4,-610.3,-206,-543.6,-91.6
Net Income Growth,-,-,-,-93.07%,-,-,-,-,-,-,-33.44%,-,113.97%,-,-,-,-8.49%,18.94%,-,615.78%,-37.45%,-35.45%,183.10%,-9.06%,115.95%,91.24%,38.30%,11.37%,78.31%,72.08%,-89.73%,-20.66%,-49.32%,-,-,-,-,-,-,-
Shares Outstanding (Basic),98,99,83,84,84,85,85,85,85,85,86,87,101,104,107,114,114,114,114,114,113,113,113,113,113,114,114,115,115,116,117,115,115,116,167,168,169,169,170,170
Shares Change,6.95%,7.73%,-10.13%,-13.37%,-13.92%,-14.51%,2.32%,0.59%,0.53%,0.27%,0.72%,2.29%,19.57%,22.40%,23.85%,31.76%,12.81%,10.15%,6.85%,-0.16%,-1.08%,-1.61%,-0.57%,-0.46%,0.23%,1.25%,1.03%,1.48%,1.55%,1.50%,1.91%,0.24%,0.21%,0.13%,43.06%,45.55%,46.14%,46.22%,1.88%,1.34%
EPS (Basic),-0.23,-0.45,-0.51,0.46,-3.02,-0.81,0.63,-0.51,0.56,-0.46,0.42,-0.33,1.10,0.57,-0.03,0.22,0.81,0.63,0.22,1.59,0.51,0.41,0.63,1.44,1.09,0.78,0.87,1.58,1.91,1.32,0.09,1.25,0.96,-0.76,-1.54,-0.91,-3.76,-1.22,-3.20,-0.54
