,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Net Income,338.24,352.82,384.37,375.97,512.61,561.11,602.74,768.99,872.5,788.78
Depreciation & Amortization,62.8,64.04,68.8,76.13,84.69,88.68,98.71,108.06,113.02,121.16
Share-Based Compensation,10.05,14.22,15.31,16.58,17.58,18.29,18.69,19.6,19.66,17.93
Other Operating Activities,7.82,8.72,-7.71,47.64,-49.88,-64.63,4.56,12.19,-146.12,38
Operating Cash Flow,418.91,439.8,460.76,516.33,565.01,603.45,724.7,908.83,859.07,965.87
Operating Cash Flow Growth,21.10%,4.99%,4.77%,12.06%,9.43%,6.80%,20.09%,25.41%,-5.47%,12.43%
Capital Expenditures,-88.66,-81.56,-123.53,-115.45,-134.54,-95.92,-89.39,-103.93,-120.84,-104.49
Acquisitions,-5.78,-13.78,-111.38,-108.45,-5.53,-2,-6.24,-220.86,-37.95,-5.81
Change in Investments,0,0,0,0,0,0,0,0,29.67,6.09
Other Investing Activities,0.12,-5.42,3.46,6.55,1.12,-1.16,-4.73,10.68,-10.27,-27.49
Investing Cash Flow,-94.32,-100.75,-231.46,-217.34,-138.94,-99.08,-100.36,-314.11,-139.4,-131.69
Share Issuance / Repurchase,-392.95,-465.41,-474.52,-371.35,-450.4,-727.42,-748.28,-979.54,"-1,066.78",-880.77
Debt Issued / Paid,42.02,147.39,311.6,59.02,64.29,258.3,5.17,391.97,359.86,29.77
Other Financing Activities,2.7,-1.94,-0.68,-7.21,-1.91,-8.25,-0.8,-2.99,-9.12,-8.59
Financing Cash Flow,-348.23,-319.96,-163.61,-319.53,-388.02,-477.37,-743.91,-590.55,-716.04,-859.59
Exchange Rate Effect,-2.97,-5.46,-5.91,10.56,-8.62,2.68,6.04,0.14,-6.23,-0.75
Net Cash Flow,-26.61,13.62,59.79,-9.99,29.42,29.68,-113.53,4.31,-2.6,-26.16
Free Cash Flow,330.25,358.24,337.22,400.87,430.47,507.53,635.31,804.9,738.23,861.39
Free Cash Flow Growth,25.20%,8.47%,-5.87%,18.87%,7.38%,17.90%,25.18%,26.69%,-8.28%,16.68%
Free Cash Flow Margin,13.28%,14.96%,13.44%,14.71%,14.66%,16.87%,20.59%,21.65%,18.83%,22.74%
Free Cash Flow Per Share,11.43,12.94,12.72,15.59,17.07,20.66,26.60,34.80,32.82,39.43
