,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Revenue,"4,130","4,682","5,010","6,910","9,714","11,716","10,918","16,675","26,914","26,974"
Revenue Growth (YoY),-3.51%,13.37%,7.01%,37.92%,40.58%,20.61%,-6.81%,52.73%,61.40%,0.22%
Cost of Revenue,"1,862","2,083","2,199","2,847","3,892","4,545","4,150","6,279","9,439","11,618"
Gross Profit,"2,268","2,599","2,811","4,063","5,822","7,171","6,768","10,396","17,475","15,356"
"Selling, General & Admin",436,480,602,663,815,991,"1,093","1,940","2,166","2,440"
Research & Development,"1,336","1,360","1,331","1,463","1,797","2,376","2,829","3,924","5,268","7,339"
Other Operating Expenses,0,0,131,3,0,0,0,0,0,"1,353"
Operating Expenses,"1,772","1,840","2,064","2,129","2,612","3,367","3,922","5,864","7,434","11,132"
Operating Income,496,759,747,"1,934","3,210","3,804","2,846","4,532","10,041","4,224"
Interest Expense / Income,10,46,47,58,61,58,52,184,236,262
Other Expense / Income,-24,-42,-43,-29,-47,-150,-176,-61,-136,-219
Pretax Income,510,755,743,"1,905","3,196","3,896","2,970","4,409","9,941","4,181"
Income Tax,70,124,129,239,149,-245,174,77,189,-187
Net Income,440,631,614,"1,666","3,047","4,141","2,796","4,332","9,752","4,368"
Net Income Growth,-21.78%,43.41%,-2.69%,171.34%,82.89%,35.90%,-32.48%,54.94%,125.12%,-55.21%
Shares Outstanding (Basic),"2,352","2,208","2,172","2,164","2,396","2,432","2,439","2,467","2,496","2,487"
Shares Outstanding (Diluted),"2,380","2,252","2,276","2,596","2,528","2,500","2,472","2,510","2,535","2,507"
Shares Change,-4.79%,-5.38%,1.07%,14.06%,-2.62%,-1.11%,-1.12%,1.54%,1.00%,-1.10%
EPS (Basic),0.19,0.28,0.28,0.77,1.27,1.70,1.15,1.76,3.91,1.76
EPS (Diluted),0.18,0.28,0.27,0.64,1.21,1.66,1.13,1.73,3.85,1.74
EPS Growth,-17.78%,51.35%,-3.57%,137.78%,87.69%,37.51%,-31.80%,53.10%,122.54%,-54.81%
Free Cash Flow,605,805,"1,096","1,503","2,911","3,143","4,272","4,694","8,132","3,808"
Free Cash Flow Per Share,0.26,0.36,0.51,0.69,1.22,1.29,1.75,1.90,3.26,1.53
Dividend Per Share,0.077,0.085,0.099,0.121,0.143,0.152,0.160,0.160,0.160,0.160
Dividend Growth,305.26%,10.39%,16.47%,22.22%,18.18%,6.29%,5.26%,0%,0%,0%
Gross Margin,54.92%,55.51%,56.11%,58.80%,59.93%,61.21%,61.99%,62.34%,64.93%,56.93%
Operating Margin,12.01%,16.21%,14.91%,27.99%,33.05%,32.47%,26.07%,27.18%,37.31%,15.66%
Profit Margin,10.65%,13.48%,12.26%,24.11%,31.37%,35.34%,25.61%,25.98%,36.23%,16.19%
Free Cash Flow Margin,14.65%,17.19%,21.88%,21.75%,29.97%,26.83%,39.13%,28.15%,30.21%,14.12%
Effective Tax Rate,13.73%,16.42%,17.36%,12.55%,4.66%,-6.29%,5.86%,1.75%,1.90%,-4.47%
EBITDA,759,"1,021",987,"2,150","3,456","4,216","3,403","5,691","11,351","5,987"
EBITDA Margin,18.38%,21.81%,19.70%,31.11%,35.58%,35.98%,31.17%,34.13%,42.18%,22.20%
Depreciation & Amortization,239,220,197,187,199,262,381,"1,098","1,174","1,544"
EBIT,520,801,790,"1,963","3,257","3,954","3,022","4,593","10,177","4,443"
EBIT Margin,12.59%,17.11%,15.77%,28.41%,33.53%,33.75%,27.68%,27.54%,37.81%,16.47%
