,2014-04-05,2014-07-05,2014-10-04,2014-12-31,2015-04-04,2015-07-04,2015-10-03,2015-12-31,2016-04-02,2016-07-02,2016-10-01,2016-12-31,2017-04-01,2017-07-01,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-29,2018-12-31,2019-03-30,2019-06-29,2019-09-28,2019-12-31,2020-04-04,2020-07-04,2020-10-03,2020-12-31,2021-04-03,2021-07-03,2021-10-02,2021-12-31,2022-04-02,2022-07-02,2022-10-01,2022-12-31,2023-04-01,2023-07-01,2023-09-30,2023-12-31,Current
Market Capitalization,"16,327","16,154","16,635","15,704","15,138","14,182","12,191","12,921","15,170","15,958","15,811","19,042","19,124","18,544","17,938","20,295","19,513","19,904","20,045","16,051","17,889","16,831","15,235","17,084","10,799","12,541","13,968","16,141","24,111","28,649","28,368","32,013","40,534","27,807","27,721","33,665","39,175","41,019","38,854","42,965","45,623"
Market Cap Growth,11.01%,16.93%,6.74%,-7.88%,-7.28%,-12.21%,-26.71%,-17.72%,0.21%,12.52%,29.69%,47.37%,26.06%,16.20%,13.45%,6.58%,2.04%,7.34%,11.74%,-20.91%,-8.32%,-15.44%,-24.00%,6.44%,-39.64%,-25.49%,-8.31%,-5.52%,123.28%,128.44%,103.09%,98.33%,68.11%,-2.94%,-2.28%,5.16%,-3.35%,47.51%,40.16%,27.63%,-
Enterprise Value,"19,581","19,509","19,757","19,264","18,376","17,017","14,711","15,394","17,266","18,535","18,474","21,353","21,854","21,412","20,754","23,141","22,570","22,709","22,398","18,943","20,644","19,694","17,913","19,933","13,879","15,125","16,628","18,842","26,991","31,314","32,272","35,333","43,637","33,155","31,382","36,075","42,046","43,187","39,679","43,420","45,331"
PE Ratio,36.76,27.47,16.94,18.66,55.82,28.42,13.42,-52.08,53.60,17.07,14.64,29.82,13.40,14.35,16.70,13.22,13.77,7.28,7.41,6.20,8.91,10.89,13.85,39.61,132.79,28.80,18.05,10.12,6.40,4.75,3.33,3.56,4.84,2.71,4.09,6.70,8.62,7.02,8.51,13.68,10.30
PS Ratio,0.83,0.80,0.79,0.74,0.74,0.73,0.68,0.79,0.96,1.02,1.01,1.17,1.10,1.02,0.94,1.00,0.93,0.89,0.84,0.64,0.70,0.67,0.64,0.76,0.49,0.61,0.70,0.80,1.12,1.10,0.90,0.88,1.01,0.65,0.64,0.81,0.99,1.10,1.09,1.24,1.31
PB Ratio,2.15,2.10,2.15,2.02,1.99,1.85,1.58,1.74,2.04,2.11,2.05,2.42,2.35,2.21,2.11,2.32,2.17,2.12,2.05,1.64,1.77,1.63,1.46,1.65,1.06,1.23,1.36,1.50,2.11,2.34,2.11,2.28,2.67,1.65,1.57,1.83,2.06,2.06,1.90,2.05,2.18
P/FCF Ratio,-626.19,1165.52,65.59,23.27,11.92,8.35,6.85,7.25,8.59,11.46,13.71,16.81,23.75,28.06,23.65,33.67,46.94,20.86,14.22,11.37,9.84,11.69,11.99,12.82,14.31,9.17,11.42,13.99,15.20,16.26,11.17,6.95,6.32,3.87,3.34,4.14,5.78,6.38,6.36,-,11.14
P/OCF Ratio,14.86,15.59,14.85,11.69,8.61,6.77,5.61,5.99,7.08,8.77,10.06,10.96,13.43,15.11,13.50,19.31,19.54,12.64,9.15,6.70,6.25,6.21,5.83,6.08,4.58,4.22,4.83,5.99,7.97,8.87,6.90,5.14,4.96,3.06,2.73,3.34,4.45,4.85,4.78,-,8.16
Debt / Equity Ratio,0.58,0.58,0.57,0.59,0.58,0.58,0.57,0.59,0.59,0.58,0.57,0.55,0.54,0.52,0.52,0.43,0.43,0.46,0.44,0.44,0.43,0.42,0.42,0.42,0.43,0.53,0.54,0.50,0.47,0.44,0.42,0.41,0.45,0.44,0.38,0.36,0.35,0.33,0.33,0.33,0.33
Quick Ratio,1.66,1.61,1.69,1.52,1.95,2.06,2.01,2.47,2.47,2.13,2.22,1.60,1.30,1.10,1.06,1.07,1.10,1.50,1.63,1.39,1.59,1.63,1.64,1.62,1.65,2.51,2.27,2.03,1.92,1.68,1.27,1.25,1.61,1.33,1.65,1.95,2.16,2.31,2.37,2.20,2.20
