,2014-04-05,2014-07-05,2014-10-04,2014-12-31,2015-04-04,2015-07-04,2015-10-03,2015-12-31,2016-04-02,2016-07-02,2016-10-01,2016-12-31,2017-04-01,2017-07-01,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-29,2018-12-31,2019-03-30,2019-06-29,2019-09-28,2019-12-31,2020-04-04,2020-07-04,2020-10-03,2020-12-31,2021-04-03,2021-07-03,2021-10-02,2021-12-31,2022-04-02,2022-07-02,2022-10-01,2022-12-31,2023-04-01,2023-07-01,2023-09-30,2023-12-31
Revenue,"5,108","5,291","5,702","5,004","4,399","4,358","4,226","3,457","3,716","4,246","4,290","3,957","4,815","5,175","5,170","5,092","5,568","6,461","6,742","6,296","6,097","5,896","5,465","5,132","5,624","4,327","4,928","5,260","7,017","8,789","10,313","10,364","10,493","11,794","10,501","8,724","8,710","9,523","8,776","7,705"
Revenue Growth (YoY),12.25%,13.41%,15.40%,2.23%,-13.88%,-17.64%,-25.89%,-30.92%,-15.54%,-2.57%,1.53%,14.46%,29.59%,21.88%,20.51%,28.71%,15.64%,24.85%,30.41%,23.63%,9.49%,-8.74%,-18.95%,-18.49%,-7.75%,-26.61%,-9.82%,2.50%,24.76%,103.11%,109.28%,97.04%,49.54%,34.19%,1.82%,-15.83%,-16.99%,-19.26%,-16.43%,-11.69%
Cost of Revenue,"4,731","4,875","5,102","4,490","4,111","3,971","3,702","3,074","3,429","3,680","3,666","3,513","4,055","4,465","4,591","4,572","4,842","5,294","5,452","5,184","5,201","5,120","4,892","4,697","4,995","3,949","4,426","4,542","5,395","6,316","6,907","6,841","7,035","7,690","7,657","6,626","6,712","7,022","6,855","6,311"
Gross Profit,377.2,415.87,599.59,513.87,288.28,386.31,523.84,382.84,286.95,566.26,624.34,443.43,760.25,709.63,578.96,520.57,726.41,"1,167","1,290","1,112",895.89,775.49,572.51,435.19,629.27,377.96,502.2,718.53,"1,622","2,474","3,406","3,523","3,458","4,104","2,843","2,097","1,998","2,502","1,921","1,394"
Selling & Marketing,133.43,132.81,152.6,0,124.56,128.59,124.34,0,109.75,161.71,169.22,0,176.43,170.21,0,0,0,0,234.08,0,180.74,0,159.3,-340.04,153.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
General & Administrative,-0.03,-0.01,-0,0,0.04,0.01,-0.04,0,-0.05,-0.01,-0.02,0,-0.03,-0.01,0,0,0,0,0.02,0,5.8,0,4.93,10.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Other Operating Expenses,0,0,0,0,-0.1,-0,0,0,-0,0.1,-0,0,-0,-0,0,0,0,0,109.9,0,-0,0,0,0,287.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Operating Expenses,133.43,132.81,152.6,127.35,124.56,128.59,124.34,89.2,109.75,161.71,169.22,156.08,176.43,170.21,152.54,168.1,182.96,234.38,234.08,209.3,180.74,208.98,159.3,162.23,153.39,142.02,165.51,154.12,291.12,387.07,526.35,502.07,524.58,563.21,486.56,422.82,389.9,453.39,385.77,0
Operating Income,243.77,283.05,446.98,386.52,163.72,257.71,399.5,301.34,177.2,404.55,455.11,392.28,583.82,539.41,406.17,352.47,543.45,932.21,"1,056",902.96,715.15,566.51,413.21,272.96,475.88,235.94,336.68,564.41,"1,331","2,086","2,880","2,958","2,941","3,548","2,365","1,662","1,607","2,054","1,535",990.68
Interest Income,1.15,1.49,1.28,0.97,0.65,0.96,1.07,1.33,2.45,2.99,3.51,2.98,2.7,2.99,4.31,3.71,3.06,5.89,7.59,9.18,8.62,8.92,9.44,8.96,6.69,3.04,2.14,1.55,1.33,1.88,0.62,0.44,0.94,5.75,12.22,29.78,52.5,56.21,0,0
