,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30
Revenue,193.42,198.04,203.71,206.75,209.55,219.75,215.86,221.42,237.61,234.82,238.79,243.25,243.01,243.84,247.98,251.09,252.88,253.31,259.74,266.14,267.67,270.67,281.31,295.39,304.82,321.48,307.26,310.04,302.38,301.44,311.35,329.77,348.21,357.27,369.17,391.3,399.66,399.55,404.55,410.13
Revenue Growth (YoY),9.83%,7.12%,7.50%,8.18%,8.34%,10.96%,5.97%,7.09%,13.39%,6.85%,10.62%,9.86%,2.27%,3.84%,3.85%,3.22%,4.06%,3.88%,4.74%,6.00%,5.85%,6.86%,8.30%,10.99%,13.88%,18.77%,9.22%,4.96%,-0.80%,-6.23%,1.33%,6.36%,15.15%,18.52%,18.57%,18.66%,14.78%,11.84%,9.58%,4.81%
Cost of Revenue,60.14,62.15,60.56,63.78,62.11,63.47,62.33,64.2,68.06,67.82,68.85,69.9,68.8,69.79,70.04,73.54,72.44,73.87,73.36,78.44,77.32,78.24,78.73,85.36,87.51,94.63,93.73,97.71,96.32,98.77,100.48,109.22,109.07,112.25,113.19,125.01,121.53,122.8,126.38,129.7
Gross Profit,133.28,135.89,143.15,142.97,147.44,156.28,153.53,157.22,169.55,166.99,169.93,173.35,174.21,174.05,177.94,177.55,180.44,179.44,186.38,187.7,190.35,192.43,202.58,210.04,217.31,226.85,213.53,212.33,206.06,202.67,210.87,220.55,239.14,245.02,255.97,266.29,278.13,276.75,278.17,280.43
"Selling, General & Admin",16.77,17.34,18.06,17.15,17.39,17.85,19.57,21.81,24.44,20.22,17.33,18.43,19.86,19.71,18.16,19.29,18.47,18.65,19.43,19.14,18.24,20.17,20.34,20.51,23.23,24.18,19.77,20.84,20.64,21.73,24.4,25.67,24.28,26.48,28.54,28.52,29.76,30.43,29.55,28.43
Other Operating Expenses,93.51,92.04,92.23,92.73,95.74,93.16,94.66,95.21,110.3,108.64,110.94,109.17,-120.94,108.83,113.58,112.76,71.28,42.48,111.78,113.56,45.9,119.77,117.31,130.67,149.29,163.72,101.98,161.38,97.17,105.87,150.68,161.71,90.92,170.64,176.7,174.86,159.1,180.14,-147.89,173.93
Operating Expenses,110.27,109.38,110.29,109.89,113.13,111.01,114.23,117.02,134.74,128.87,128.27,127.6,-101.08,128.54,131.74,132.06,89.75,61.12,131.21,132.69,64.13,139.94,137.66,151.18,172.53,187.9,121.75,182.22,117.8,127.6,175.08,187.38,115.19,197.13,205.24,203.37,188.86,210.56,-118.33,202.36
Operating Income,23.01,26.51,32.86,33.08,34.31,45.27,39.3,40.2,34.82,38.13,41.66,45.75,275.29,45.51,46.21,45.49,90.69,118.31,55.18,55.01,126.22,52.49,64.93,58.86,44.78,38.95,91.78,30.12,88.26,75.07,35.79,33.17,123.94,47.89,50.74,62.92,89.27,66.18,396.5,78.07
Interest Expense / Income,33.36,32.88,31.69,33.09,32.79,28.8,29.67,30.23,33.17,31.1,30.68,31.95,29.3,30.54,33.87,30.1,34.21,29.94,31.6,34.4,38.23,33.54,34.42,42.52,60.44,39.32,38.6,62.27,62.52,78.16,35.4,36.29,36.42,35.92,36.83,39.91,43.25,43.74,45.11,44.66
Other Expense / Income,-47.07,-21.41,-26.65,-38.06,-56.81,-56.92,-75.82,-2.69,-163.35,-2.97,-6.56,-13.25,-3.72,-11.33,1.82,-0.92,-11.7,6.39,2.75,1.84,5.78,-7.76,-5.24,-12.37,-113.29,-5.75,-6.12,-7.08,-1.47,-6.81,-11.47,-21.38,-30.09,-2.07,8.51,-0.97,2.18,-8.76,2.49,0.12
Pretax Income,36.72,15.03,27.82,38.06,58.33,73.4,85.45,12.66,164.99,9.99,17.54,27.05,249.71,26.3,10.52,16.32,68.18,81.98,20.83,18.77,82.21,26.72,35.74,28.7,97.64,5.39,59.3,-25.07,27.2,3.72,11.86,18.26,117.62,14.05,5.4,23.98,43.85,31.2,348.9,33.29
Income Tax,0.02,-3.33,-2.19,-2.49,-7.09,-0.43,-1.4,-0.63,-1.42,-0.4,-0.4,0.09,12.29,0.33,0.37,0.13,-1.07,0.23,0.23,0.16,0.07,2.21,0.13,1.5,0,0.16,1.53,0.19,0.67,0.62,0.14,0.53,0.16,0.34,0.31,0.38,-0.68,0.23,1.35,0.43
