,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-28,2015-06-27,2015-09-26,2015-12-26,2016-03-26,2016-06-25,2016-09-24,2016-12-31,2017-04-01,2017-07-01,2017-09-30,2017-12-30,2018-03-31,2018-06-30,2018-09-29,2018-12-29,2019-03-30,2019-06-29,2019-09-28,2019-12-28,2020-03-28,2020-06-27,2020-09-26,2020-12-26,2021-03-27,2021-06-26,2021-09-25,2021-12-25,2022-03-26,2022-06-25,2022-09-24,2022-12-31,2023-04-01,2023-07-01,2023-09-30,2023-12-30
Net Income,48.81,133.41,76.6,112.06,58.04,153.33,87.31,111.71,67.67,156.43,89.44,123.58,60.31,160.65,91.9,109.74,71.43,207.29,116.78,136.85,76.83,219.21,122.13,144.18,83.78,338.68,190.61,135.89,181.35,370.02,224.4,221.34,187.23,396.48,234.14,270.87,183.09,421.23,255,247.9
Depreciation & Amortization,27.22,27.91,29.39,30.11,30.28,30.31,30.15,32.83,33.58,34.06,35.66,39.66,39.73,41.05,41.93,43.13,42.79,43.61,44.99,45.97,45.77,49,49.82,51.39,51.44,52.55,54.65,58.49,60.05,64.85,69.82,75.43,77.65,83.36,87.24,94.82,97.23,102.28,90.26,0
Share-Based Compensation,3.94,4.18,4,4.06,5,4.84,5,4.58,5.27,5.94,6.11,6.23,7.56,7.52,7.85,6.27,8.57,7.84,6.38,6.13,9.62,8.78,7.36,5.38,6.95,7.5,12.53,10.3,12.32,10.88,12.54,11.91,12.32,12.53,13.68,15.3,14.51,15.67,14.97,0
Other Operating Activities,-118.05,39.08,-108.93,95.38,-57.01,8.62,-112.42,36.61,-43.96,8.94,-125.14,195.57,-249.25,159.95,-28.22,131.34,-144.65,37.14,-88.74,152.02,-145.25,84.91,-113.85,196.44,-58.23,510.48,-245.95,184.86,-76.61,186.04,-243.84,-41.79,-218.12,74.17,-334.33,349.66,-275.28,223.59,-204.63,-247.9
Operating Cash Flow,-38.08,204.58,1.06,241.61,36.31,197.1,10.04,185.73,62.55,205.36,6.08,365.04,-141.66,369.17,113.45,290.49,-21.86,295.88,79.41,340.98,-13.02,361.9,65.45,397.39,83.93,909.21,11.84,389.54,177.12,631.79,62.93,266.88,59.07,566.54,0.73,730.65,19.55,762.77,155.61,0.01
Operating Cash Flow Growth,-,29.38%,-97.04%,2.78%,-,-3.66%,847.08%,-23.13%,72.26%,4.19%,-39.42%,96.55%,-,79.76%,1765.41%,-20.42%,-,-19.85%,-30.01%,17.38%,-,22.31%,-17.57%,16.54%,-,151.23%,-81.92%,-1.98%,111.02%,-30.51%,431.64%,-31.49%,-66.65%,-10.33%,-98.85%,173.77%,-66.89%,34.64%,21362.76%,-100.00%
Capital Expenditures,-41.86,-40.25,-43.31,-35.19,-48.77,-48.25,-66.45,-73.03,-36.73,-64.22,-66.21,-58.86,-34.88,-61.73,-55.43,-98.36,-45.14,-71.55,-77,-84.84,-28.79,-54.76,-60.8,-73.11,-29.65,-56.98,-74.67,-132.71,-100.74,-115.29,-166.33,-246.07,-112.39,-152.92,-185.85,-322.22,-157.94,-191.64,-177.14,0
Acquisitions,0,0,0,0,0,0,0,0,0,0,0,-143.61,0,0,0,1.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-321.4,0,0,10,0
Other Investing Activities,0.08,0.08,0.14,0.02,0.27,0.04,0.07,0.21,0.02,0.02,0.33,-0,0.03,10.75,0.1,0.34,0.01,0.28,1.74,0.19,0.36,0.25,1.71,0.17,0.32,0.33,0.48,0.66,0.22,0.09,0.78,-0,0.1,0.08,-0.01,0.88,0.26,4.81,57.04,-
Investing Cash Flow,-41.78,-40.17,-43.17,-35.17,-48.5,-48.21,-66.38,-72.82,-36.71,-64.2,-65.88,-202.47,-34.86,-50.97,-55.33,-96.8,-45.13,-71.28,-75.26,-84.65,-28.43,-54.5,-59.1,-72.94,-29.33,-56.65,-74.18,-132.05,-100.52,-115.19,-165.55,-246.08,-112.29,-152.84,-185.86,-642.74,-157.68,-186.83,-110.1,0
Dividends Paid,-18.08,-22.19,-22,-21.79,-21.83,-27.22,-27.16,-26.89,-26.71,-32.07,-32.04,-31.44,-31.26,-34.59,-34.12,-33.86,-33.59,-37.79,-37.78,-37.93,-37.62,-42.11,-41.52,-41.45,-40.85,-40.64,-46.54,-46.62,-60.57,-59.9,-59.37,-59.17,-103.47,-102.62,-101.86,-101.65,-113.45,-112.77,-112,0
Common Stock Issued,6.97,6.03,3.46,11.62,20.95,9.52,5.89,5.34,10.04,20.9,6.48,3.59,4.59,3.24,1.78,6.71,4.36,9.98,40.36,24.94,34.73,54.7,16.11,10.44,10.6,39.74,23.41,25.59,58.71,11.32,5.17,7.06,7.91,5.09,2.5,10.04,8.62,6.63,4.6,0
Share Repurchases,-85.67,-62.54,-100.94,-54.12,-49.02,-76.61,-121.32,-48.75,-99.95,-7.8,-108.79,-116.02,-115.2,-133.6,-78.62,-42.8,-158.03,-95.08,-36.71,-61.32,-158.35,-179.03,-156.39,-43.37,-268.63,-1.98,-0.34,-79.81,-265.48,-204.83,-142.31,-201.16,-322.62,-189.44,-124.33,-92.26,-204.84,-163.94,-135.65,0
Other Financing Activities,-89.65,-202.62,-48.75,-246.77,-29.96,-208.61,-48.66,-127.65,-98.43,-61.18,-119.03,-252.33,106.77,-425.35,-102.16,-170.24,-38.56,-354.32,-42.09,-289.65,-98.09,-497.22,-158.72,-335.21,84.25,-108.74,-9.25,-86.49,-532.04,-410.77,-285.77,-403.53,-646.44,-380.21,-159.42,-97.3,25.69,-203.77,-272.1,-
