,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30,2023-12-31
Net Income,"3,452","3,351","2,739","4,675","3,515","3,409","3,979","4,923","4,207","4,877","5,061","5,333","5,426","3,524","6,732","-3,020","9,401","3,195","9,192","8,948","6,657","9,947","7,068","10,671","6,836","6,959","11,247","15,227","17,930","18,525","18,936","20,642","16,436","16,002","13,910","13,624","15,051","18,368","19,689","20,687"
Depreciation & Amortization,"1,086","1,079","1,547","1,267","1,177","1,234","1,248","1,404","1,371","1,490","1,596","1,687","1,503","1,625","1,761","2,026","1,986","2,114","2,355","2,580","2,613","2,835","2,920","3,413","3,108","3,386","3,478","3,725","2,753","2,945","3,304","1,271","3,782","3,899","4,046","1,748","3,186","3,397","3,800","1,563"
Share-Based Compensation,732,778,"1,115","1,654","1,203","1,132","1,432","1,436","1,494","1,503","1,860","1,846","2,009","2,003","1,820","1,847","2,457","2,413","2,230","2,253","2,769","2,756","2,624","2,645","3,191","3,382","3,195","3,223","3,745","3,803","3,874","3,954","4,504","4,782","4,976","5,100","5,284","5,774","5,743","5,659"
Other Operating Activities,-879,419,593,-584,827,799,-514,"-1,154",586,"1,250","1,328",547,610,251,-441,"9,415","-2,202","2,410",-567,-794,-39,"-2,911","2,854","-2,302","-1,684",266,-917,502,"-5,139","-3,383",-575,-933,384,"-5,261",421,"3,142",-12,"1,127","1,424","-8,994"
Operating Cash Flow,"4,391","5,627","5,994","7,012","6,722","7,096","6,145","6,609","7,658","9,120","9,845","9,413","9,548","7,403","9,872","10,268","11,642","10,132","13,210","12,987","12,000","12,627","15,466","14,427","11,451","13,993","17,003","22,677","19,289","21,890","25,539","24,934","25,106","19,422","23,353","23,614","23,509","28,666","30,656","18,915"
Operating Cash Flow Growth,20.86%,19.60%,17.92%,33.87%,53.09%,26.11%,2.52%,-5.75%,13.92%,28.52%,60.21%,42.43%,24.68%,-18.83%,0.27%,9.08%,21.93%,36.86%,33.81%,26.48%,3.08%,24.62%,17.08%,11.09%,-4.57%,10.82%,9.94%,57.18%,68.45%,56.44%,50.20%,9.95%,30.16%,-11.27%,-8.56%,-5.29%,-6.36%,47.60%,31.27%,-19.90%
Capital Expenditures,"-5,292","-3,189","-3,559","1,081","-2,927","-2,515","-2,373","-2,100","-2,428","-2,123","-2,357","-3,064","-2,467","-2,818","-3,511","-4,388","-7,269","-5,507","-5,282","-7,081","-4,638","-6,126","-6,732","-6,052","-6,005","-5,391","-5,406","-5,479","-5,942","-5,496","-6,819","-6,383","-9,786","-6,828","-7,276","-7,595","-6,289","-6,888","-8,055","-11,019"
Acquisitions,0,0,0,"-4,502",-64,-78,-102,8,-34,-38,-252,-662,-101,-42,-130,-14,"-1,250",-184,-18,-39,-99,-148,-126,"-2,142",-190,-165,-13,-370,"-1,666",-308,-259,-385,-173,"-1,063","-5,649",-84,-42,-298,-126,-29
Change in Investments,"-2,015","2,009","-5,768",180,"-4,313","-2,510","-3,342","-3,395","-3,783","-5,012","-10,436",-976,-283,"-4,312","-10,763","-2,671",673,"2,268","-5,128",215,-685,"-4,236","-2,466","3,370","3,936","-3,011","-9,372","-1,375","2,195","-3,293","-3,360","-4,348",553,"3,483","11,301","1,230","3,510","-3,382","1,659","4,947"
Other Investing Activities,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,99,-,49,20,29,34,55,379,121,412,119,-406,-57,30,23,388,100,355,221,791,222,-125,-232,-628,-66
Investing Cash Flow,"-7,307","-1,180","-9,327","-3,241","-7,304","-5,103","-5,817","-5,487","-6,245","-7,173","-13,045","-4,702","-2,851","-7,172","-14,404","-6,974","-7,846","-3,374","-10,408","-6,876","-5,388","-10,455","-8,945","-4,703","-1,847","-8,448","-15,197","-7,281","-5,383","-9,074","-10,050","-11,016","-9,051","-4,187",-833,"-6,227","-2,946","-10,800","-7,150","-6,167"
