,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30,2023-12-31
Revenue,"15,420","15,955","16,523","18,103","17,258","17,727","18,675","21,329","20,257","21,500","22,451","26,064","24,750","26,010","27,772","32,323","31,146","32,657","33,740","39,276","36,339","38,944","40,499","46,075","41,159","38,297","46,173","56,898","55,314","61,880","65,118","75,325","68,011","69,685","69,092","76,048","69,787","74,604","76,693","86,310"
Revenue Growth (YoY),19.06%,21.73%,20.13%,15.25%,11.92%,11.11%,13.02%,17.82%,17.38%,21.28%,20.22%,22.20%,22.18%,20.98%,23.70%,24.01%,25.84%,25.56%,21.49%,21.51%,16.67%,19.25%,20.03%,17.31%,13.26%,-1.66%,14.01%,23.49%,34.39%,61.58%,41.03%,32.39%,22.95%,12.61%,6.10%,0.96%,2.61%,7.06%,11.00%,13.49%
Cost of Revenue,"5,961","6,114","6,695","6,921","6,356","6,583","7,037","8,188","7,648","8,130","8,699","10,661","9,795","10,373","11,148","14,267","13,467","13,883","14,281","17,918","16,012","17,296","17,568","21,020","18,982","18,553","21,117","26,080","24,103","26,227","27,621","32,988","29,599","30,104","31,158","35,342","30,612","31,916","33,229","37,575"
Gross Profit,"9,459","9,841","9,828","11,182","10,902","11,144","11,638","13,141","12,609","13,370","13,752","15,403","14,955","15,637","16,624","18,056","17,679","18,774","19,459","21,358","20,327","21,648","22,931","25,055","22,177","19,744","25,056","30,818","31,211","35,653","37,497","42,337","38,412","39,581","37,934","40,706","39,175","42,688","43,464","48,735"
"Selling, General & Admin","3,218","3,345","3,449","3,970","3,702","3,530","3,700","4,251","3,900","4,039","4,389","5,142","4,445","4,597","4,637","6,054","5,007","5,544","5,602","7,103","5,993","6,255","7,200","8,567","7,380","6,486","6,987","8,145","7,289","8,617","8,772","11,744","9,199","10,287","10,526","12,279","10,292","10,262","10,863","12,925"
Research & Development,"2,126","2,238","2,655","2,813","2,753","2,789","3,230","3,510","3,367","3,363","3,596","3,622","3,942","4,172","4,205","4,306","5,039","5,114","5,232","6,034","6,029","6,213","6,554","7,222","6,820","6,875","6,856","7,022","7,485","7,675","7,694","8,708","9,119","9,841","10,273","10,267","11,468","10,588","11,258","12,113"
Other Operating Expenses,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,736",0,0,0,"5,071",0,0,"1,697",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Operating Expenses,"5,344","5,583","6,104","6,783","6,455","6,319","6,930","7,761","7,267","7,402","7,985","8,764","8,387","11,505","8,842","10,360","10,046","15,729","10,834","13,137","13,719","12,468","13,754","15,789","14,200","13,361","13,843","15,167","14,774","16,292","16,466","20,452","18,318","20,128","20,799","22,546","21,760","20,850","22,121","25,038"
Operating Income,"4,115","4,258","3,724","4,399","4,447","4,825","4,708","5,380","5,342","5,968","5,767","6,639","6,568","4,132","7,782","7,696","7,633","3,045","8,625","8,221","6,608","9,180","9,177","9,266","7,977","6,383","11,213","15,651","16,437","19,361","21,031","21,885","20,094","19,453","17,135","18,160","17,415","21,838","21,343","23,697"
Interest Expense / Income,24,27,25,25,26,26,26,26,30,32,29,33,25,21,27,36,30,27,28,29,35,25,23,17,21,13,48,53,76,76,77,117,83,83,101,90,80,43,116,69
