,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30
Revenue,369.11,345.91,426.54,434.91,396.74,370.99,461.52,"1,276","1,456","1,397","1,677","1,746","1,547","1,533","1,843","1,879","1,779","1,700","2,090","2,118","1,816","1,631","1,905","1,981","1,764","1,787","1,946","2,295","2,531","4,174","5,577","5,509","4,635","5,681","6,926","5,761","4,358","3,883","4,529","4,534"
Revenue Growth (YoY),28.35%,8.20%,7.13%,7.94%,7.48%,7.25%,8.20%,193.41%,266.96%,276.59%,263.43%,36.82%,6.25%,9.73%,9.90%,7.61%,15.00%,10.92%,13.38%,12.75%,2.08%,-4.07%,-8.87%,-6.49%,-2.89%,9.55%,2.16%,15.87%,43.50%,133.56%,186.62%,139.98%,83.14%,36.11%,24.20%,4.59%,-5.98%,-31.65%,-34.61%,-21.30%
Cost of Revenue,286.26,270.99,332.74,337.26,306.1,287.25,350.91,951.29,"1,074","1,047","1,259","1,309","1,155","1,157","1,383","1,420","1,348","1,289","1,594","1,596","1,323","1,189","1,387","1,440","1,287","1,322","1,428","1,725","1,862","3,104","3,994","3,796","3,149","3,849","4,514","3,747","2,872","2,512","2,934","2,953"
Gross Profit,82.85,74.92,93.8,97.65,90.64,83.73,110.61,324.77,382.34,349.75,418.33,437.09,391.58,376.05,460.8,459.32,431.22,411.05,496.33,522.78,492.78,441.98,517.16,541.14,476.56,465.41,517.33,570.65,669.19,"1,070","1,583","1,712","1,486","1,832","2,412","2,015","1,485","1,371","1,595","1,581"
"Selling, General & Admin",69.45,69.32,76.42,82.06,79.4,83,94.66,286.53,346.51,326.97,341.91,350.84,340.7,335.78,369.46,370.64,366.42,358.91,391.77,400.99,402.3,370.08,401.51,411.51,401.42,404.47,388.08,430.89,455.29,821.6,902.91,875.01,864.01,968.57,"1,046","1,000",959.12,904.22,"1,018",939.47
Other Operating Expenses,0.09,0.16,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Operating Expenses,69.53,69.48,76.45,82.06,79.4,83,94.66,286.53,346.51,326.97,341.91,350.84,340.7,335.78,369.46,370.64,366.42,358.91,391.77,400.99,402.3,370.08,401.51,411.51,401.42,404.47,388.08,430.89,455.29,821.6,902.91,875.01,864.01,968.57,"1,046","1,000",959.12,904.22,"1,018",939.47
Operating Income,13.32,5.43,17.35,15.59,11.24,0.73,15.95,38.24,35.83,22.78,76.42,86.26,50.88,40.28,91.34,88.68,64.8,52.14,104.56,121.79,90.48,71.89,115.65,129.63,75.14,60.95,129.26,139.76,213.89,247.96,680.24,837.44,621.79,863.81,"1,366","1,015",526.01,467.18,577.07,641.63
Interest Expense / Income,8.56,8.83,6.5,6.39,8.62,7.61,12.57,46.01,43.01,35.22,42.8,92.29,44.35,36.16,33.71,33.84,89.47,26.74,28.96,29.11,23.41,24.9,29.38,27.79,27.48,51.93,26.81,28.04,28.9,31.84,27.8,35.95,40.28,41.31,70.72,44.11,42.23,42.11,53.02,50.19
Other Expense / Income,0.05,0.07,0.01,0.24,-0.32,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
