,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30,2023-12-31
Revenue,"3,337","3,568","3,695","3,681","3,298","3,389","3,446","3,412","3,097","3,317","3,386","3,352","3,162","3,463","3,563","3,651","3,471","3,690","3,747","3,761","3,505","3,759","3,818","3,824","3,581","2,686","3,019","3,065","2,885","3,163","3,321","3,365","3,267","3,581","3,669","3,671","3,572","3,852","3,958","3,938"
Revenue Growth (YoY),16.17%,6.90%,6.05%,3.41%,-1.17%,-5.02%,-6.73%,-7.30%,-6.07%,-2.12%,-1.75%,-1.76%,2.07%,4.39%,5.23%,8.91%,9.78%,6.55%,5.16%,3.01%,0.99%,1.89%,1.89%,1.68%,2.17%,-28.56%,-20.94%,-19.83%,-19.44%,17.76%,10.01%,9.76%,13.23%,13.21%,10.49%,9.11%,9.33%,7.58%,7.87%,7.28%
Cost of Revenue,"1,819","1,909","1,971","1,980","1,765","1,807","1,820","1,832","1,631","1,785","1,737","1,745","1,692","1,872","1,891","1,951","2,082","2,156","2,200","2,217","2,097","2,208","2,207","2,218","2,117","1,636","1,770","1,780","1,712","1,844","2,017","2,043","2,073","2,211","2,292","2,255","2,205","2,335","2,331","2,741"
Gross Profit,"1,517","1,659","1,724","1,701","1,532","1,583","1,626","1,580","1,466","1,532","1,649","1,607","1,470","1,591","1,672","1,700","1,389","1,534","1,547","1,544","1,409","1,551","1,611","1,605","1,465","1,050","1,249","1,285","1,173","1,319","1,304","1,322","1,193","1,370","1,378","1,416","1,366","1,517","1,628","1,197"
Selling & Marketing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-29.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
General & Administrative,"1,137","1,153","1,146","1,142","1,137","1,079","1,071","1,059","1,088","1,093","1,072","1,046","1,091","1,115","1,087","1,124","1,009","1,027",955.2,978.1,"1,001","1,003",962.5,984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Other Operating Expenses,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.4,19.6,21,19.9,21.2,20.9,20.8,13.4,15.2,15.1,15.1,10.3,17,-2.5,13,6.4,18.8,19.5,-5.7,-8.1,13.1,14.4,14.5,0
Operating Expenses,"1,137","1,153","1,146","1,142","1,137","1,079","1,071","1,059","1,088","1,093","1,072","1,046","1,091","1,115","1,087","1,124","1,009","1,027",955.2,948.8,"1,001","1,003",962.5,984,"1,015",788.6,802.6,809.6,862.9,853.3,832,867.9,914.7,940.1,876.9,922.1,990.3,"1,012","1,025","1,035"
Operating Income,350.9,512.2,571.4,520.5,387.7,437.8,413,322.8,371.5,412.5,574.1,556.9,373.3,439,579.8,627.7,354.3,494.6,516.2,581.9,367.2,498.6,587.6,560.4,397.2,192,411.4,416.1,297.3,447.8,465.8,387.7,62.7,214.2,262.3,249.6,351.6,484.7,566,590
Interest Income,2.2,2.4,2.8,4,2.7,2.3,4,1.1,2.8,6.2,4.1,7.7,4.1,4.1,5.6,5.8,4.6,3.9,2.6,3.8,6.7,5.4,6.9,5,4.6,3.1,4.2,3,2.1,6.1,1.9,2.2,2.1,1.3,1.6,3.5,5.9,4.9,17,0
