,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30,Current
Market Capitalization,"31,406","32,462","33,357","34,449","31,366","34,108","33,491","32,389","33,834","32,831","34,679","35,494","34,193","36,424","38,471","37,168","38,791","39,558","40,527","45,457","42,437","51,493","56,301","57,055","55,639","45,004","57,337","57,034","61,792","61,224","58,907","59,749","67,257","50,531","43,837","41,145","41,426","47,110","53,188","48,296","61,413"
Market Cap Growth,48.67%,38.23%,28.14%,15.77%,-0.13%,5.07%,0.40%,-5.98%,7.87%,-3.74%,3.55%,9.58%,1.06%,10.94%,10.94%,4.72%,13.45%,8.61%,5.35%,22.30%,9.40%,30.17%,38.92%,25.51%,31.11%,-12.60%,1.84%,-0.04%,11.06%,36.04%,2.74%,4.76%,8.84%,-17.46%,-25.58%,-31.14%,-38.41%,-6.77%,21.33%,17.38%,-
Enterprise Value,"37,971","39,365","40,299","41,048","37,726","41,076","40,490","38,967","40,206","39,402","41,358","41,976","40,553","43,753","45,890","44,517","45,903","46,798","47,691","52,358","49,367","58,966","63,670","64,084","62,342","51,531","63,575","63,225","67,519","67,036","64,505","65,064","75,938","59,468","52,790","49,874","49,746","55,654","61,591","56,326","69,101"
PE Ratio,27.35,42.49,26.78,23.60,23.37,36.53,27.72,31.41,40.49,35.56,33.55,23.72,23.34,35.92,32.43,23.68,17.14,39.99,28.84,26.10,26.85,43.42,38.19,30.73,32.38,39.70,-7.04,57.91,51.44,79.06,47.38,46.03,55.86,73.49,35.55,29.64,39.17,50.46,40.33,29.89,44.96
PS Ratio,2.29,2.33,2.36,2.41,2.20,2.43,2.42,2.39,2.54,2.47,2.62,2.70,2.59,2.73,2.84,2.69,2.74,2.75,2.78,3.10,2.89,3.49,3.79,3.83,3.71,3.24,4.37,4.62,5.30,5.05,4.74,4.69,5.13,3.73,3.16,2.90,2.86,3.19,3.53,3.15,4.01
PB Ratio,4.28,4.50,4.51,4.48,4.29,4.96,4.92,4.77,4.90,4.99,5.25,5.17,4.95,5.35,5.56,5.15,5.09,5.20,5.16,5.73,5.30,6.26,6.84,6.66,6.41,5.10,9.79,9.48,10.02,9.73,8.78,8.62,9.31,7.14,6.18,5.83,5.72,6.41,7.04,6.20,7.63
P/FCF Ratio,34.49,33.11,32.02,33.72,34.96,30.40,27.54,27.34,21.56,22.82,25.75,30.01,30.60,32.65,36.54,30.40,31.07,35.50,34.11,31.77,31.72,32.09,33.84,35.22,33.92,28.46,40.41,41.59,45.66,43.24,38.75,42.11,53.93,48.53,52.13,38.25,38.40,35.51,31.22,25.42,32.33
P/OCF Ratio,19.77,19.11,18.79,18.97,18.30,17.76,16.21,16.20,14.34,14.67,16.54,18.30,18.06,18.93,20.32,17.77,18.02,19.61,19.33,19.96,19.57,21.37,23.20,23.57,23.04,19.90,28.23,30.66,34.64,32.22,28.45,28.98,34.73,28.77,27.92,23.01,22.81,22.79,21.99,20.02,25.46
Debt / Equity Ratio,0.94,1.00,0.96,0.88,0.90,1.05,1.07,1.00,0.94,1.04,1.04,0.97,0.97,1.11,1.11,1.05,0.96,0.98,0.92,0.90,0.88,0.92,0.91,0.84,0.79,0.93,1.30,1.20,1.13,1.11,1.04,0.90,1.25,1.28,1.28,1.25,1.23,1.22,1.19,1.16,1.16
Quick Ratio,0.83,0.77,0.71,0.65,0.65,0.68,0.63,0.77,0.52,0.61,0.59,0.61,0.88,0.61,0.63,0.73,0.85,0.69,0.74,0.80,0.75,0.67,0.69,0.73,0.72,1.06,1.12,1.08,1.21,1.21,1.30,1.13,0.80,0.72,0.73,0.75,0.78,0.69,0.75,0.83,0.83
Current Ratio,1.35,1.29,1.20,1.09,1.11,1.19,1.12,1.31,0.93,1.01,0.97,1.00,1.42,1.02,1.05,1.23,1.34,1.15,1.27,1.34,1.27,1.14,1.18,1.24,1.33,1.51,1.60,1.61,1.75,1.81,1.91,1.72,1.32,1.27,1.29,1.35,1.30,1.17,1.22,1.26,1.26
Asset Turnover,Upgrade,0.18,0.17,0.18,0.19,0.19,0.17,0.18,0.18,0.18,0.17,0.18,0.18,0.18,0.16,0.18,0.18,0.18,0.17,0.18,0.19,0.19,0.17,0.18,0.18,0.18,0.16,0.15,0.17,0.17,0.16,0.17,0.19,0.16,0.16,0.17,0.17,0.17,0.17,0.18,0.18
Interest Coverage,6.96,5.39,7.74,9.03,8.40,6.20,7.15,6.70,5.18,5.62,6.32,8.85,8.15,5.97,7.37,10.52,8.07,6.28,8.79,9.27,10.80,7.43,10.07,12.75,12.13,8.26,3.27,3.05,8.60,5.75,9.82,6.10,8.69,1.18,3.83,4.03,3.59,4.74,6.23,7.62,7.62
Return on Equity (ROE),Upgrade,13.86%,14.83%,15.00%,16.44%,18.12%,18.14%,16.64%,14.50%,15.19%,14.48%,15.61%,17.82%,18.39%,18.65%,18.12%,19.80%,19.76%,19.83%,20.18%,17.86%,17.98%,18.18%,17.79%,17.95%,17.52%,-14.65%,-17.89%,-19.54%,-20.58%,15.66%,16.29%,15.64%,15.65%,15.59%,15.98%,15.09%,15.70%,15.54%,15.80%,17.06%
Return on Assets (ROA),Upgrade,5.11%,5.60%,5.86%,6.18%,6.47%,6.43%,5.98%,5.38%,5.45%,5.25%,5.83%,6.71%,6.51%,6.61%,6.59%,7.56%,7.44%,7.80%,8.01%,7.12%,7.06%,7.18%,7.32%,7.47%,6.92%,-4.74%,-5.94%,-6.65%,-7.11%,5.67%,6.30%,5.33%,5.26%,5.22%,5.36%,5.09%,5.43%,5.47%,5.63%,6.28%
Return on Capital (ROIC),Upgrade,8.33%,8.92%,9.34%,10.12%,10.28%,10.23%,9.74%,9.02%,9.00%,8.64%,9.60%,10.65%,10.27%,10.31%,10.25%,11.67%,11.40%,11.61%,11.85%,10.33%,10.16%,10.30%,10.40%,10.78%,9.78%,10.71%,9.84%,8.95%,8.15%,9.20%,9.81%,7.95%,6.95%,5.82%,4.93%,4.05%,5.48%,6.70%,7.96%,9.50%
Earnings Yield,0.91%,0.59%,0.93%,1.06%,1.07%,0.68%,0.90%,0.80%,0.62%,0.70%,0.75%,1.05%,1.07%,0.70%,0.77%,1.06%,1.46%,0.63%,0.87%,0.96%,0.93%,0.58%,0.65%,0.81%,0.77%,0.63%,-3.55%,0.43%,0.49%,0.32%,0.53%,0.54%,0.45%,0.34%,0.70%,0.84%,0.64%,0.50%,0.62%,0.84%,2.23%
FCF Yield,1.33%,0.20%,0.39%,1.25%,1.27%,-0.18%,1.06%,1.62%,1.08%,0.99%,0.65%,1.22%,0.59%,0.71%,0.58%,0.99%,0.96%,0.72%,0.22%,0.97%,1.45%,0.37%,0.63%,0.88%,1.03%,0.47%,0.52%,0.60%,0.85%,0.32%,0.61%,0.74%,0.63%,0.04%,0.35%,0.59%,1.58%,0.05%,0.75%,1.29%,3.09%
Dividend Yield,0.24%,0.26%,0.26%,0.25%,0.27%,0.29%,0.31%,0.31%,0.29%,0.33%,0.32%,0.30%,0.30%,0.31%,0.29%,0.29%,0.31%,0.31%,0.32%,0.26%,0.30%,0.27%,0.25%,0.24%,0.25%,0.32%,0.24%,0.24%,0.22%,0.24%,0.24%,0.23%,0.21%,0.30%,0.33%,0.35%,0.38%,0.33%,0.28%,0.32%,1.06%
Payout Ratio,25.95%,44.97%,27.75%,23.73%,25.48%,42.76%,34.01%,38.44%,47.44%,46.79%,42.41%,28.58%,28.12%,44.65%,36.99%,27.37%,20.92%,49.90%,36.69%,27.22%,31.81%,47.69%,37.79%,29.58%,31.87%,51.34%,-6.77%,56.30%,46.29%,75.77%,45.01%,43.11%,46.48%,89.59%,47.39%,41.75%,59.68%,67.57%,45.77%,38.12%,47.60%
Buyback Yield / Dilution,-1.86%,0.72%,0.49%,0.62%,1.08%,1.34%,1.86%,1.64%,1.62%,1.53%,1.43%,1.70%,1.11%,0.81%,0.78%,0.64%,0.78%,0.27%,0.07%,0.48%,0.14%,0.41%,0.20%,-0.14%,-0.10%,0.21%,1.50%,1.33%,1.30%,0.93%,-0.28%,-0.28%,0.24%,0.76%,1.00%,1.28%,0.76%,0.10%,-0.21%,-0.45%,-0.45%
Total Shareholder Return,-1.62%,0.98%,0.75%,0.87%,1.35%,1.64%,2.17%,1.94%,1.91%,1.86%,1.75%,2.00%,1.41%,1.12%,1.06%,0.93%,1.08%,0.58%,0.39%,0.74%,0.43%,0.68%,0.45%,0.10%,0.14%,0.53%,1.74%,1.58%,1.52%,1.17%,-0.04%,-0.04%,0.45%,1.07%,1.34%,1.63%,1.14%,0.44%,0.07%,-0.14%,0.60%
