,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Net Income,183.77,175.64,193.58,3.28,122.46,233.29,266.75,793.56,807.8,882.47
Depreciation & Amortization,39.41,47.13,61.97,240.17,255.6,298.25,300.84,287.53,262.03,261.31
Share-Based Compensation,18.65,32.29,46.66,78.94,66.17,69.01,62.54,98.57,90.57,129.84
Other Operating Activities,104.95,90.51,63.42,-67.88,26.93,-35.11,273.16,132.81,-58.98,-117.88
Operating Cash Flow,346.78,345.56,365.63,254.52,471.16,565.44,903.28,"1,312","1,101","1,156"
Operating Cash Flow Growth,9.86%,-0.35%,5.81%,-30.39%,85.12%,20.01%,59.75%,45.30%,-16.08%,4.93%
Capital Expenditures,-38.49,-46.13,-49.86,-110.77,-126.87,-149.02,-83.89,-59.83,-108.05,-103.12
Acquisitions,-124.29,-196.23,-48.2,"-2,641.78",510.92,-25.99,0,-22.94,-9.51,157.28
Change in Investments,0,0,0,0,0,14.12,0,0,0,0
Other Investing Activities,-,-,-,-,-,-,-,2.31,-,-
Investing Cash Flow,-162.78,-242.36,-98.06,"-2,752.55",384.05,-160.89,-83.89,-80.47,-117.56,54.16
Share Issuance / Repurchase,-432.01,-501.55,-49.71,-29.56,-246.14,-181.41,-158.22,"-1,637.37","-1,021.51",-581.08
Debt Issued / Paid,200,420,-120,"2,621","-1,010.97",-104.58,-232.22,487.09,-5.93,-7.8
Other Financing Activities,23.34,13.86,-4.98,-51.17,-,-,-25.79,-7.32,-,-
Financing Cash Flow,-208.67,-67.69,-174.69,"2,540","-1,257.12",-285.99,-416.22,"-1,157.61","-1,027.44",-588.88
Exchange Rate Effect,-34.02,-27.84,-5.64,25.9,-6.49,3.61,28.58,-26.38,-18.43,-0.01
Net Cash Flow,-24.67,35.51,92.89,41.8,-401.91,118.56,403.17,74.39,-43.58,621.01
Free Cash Flow,308.29,299.43,315.77,143.75,344.29,416.42,819.39,"1,253",993.37,"1,053"
Free Cash Flow Growth,10.44%,-2.87%,5.46%,-54.48%,139.50%,20.95%,96.77%,52.87%,-20.70%,5.96%
Free Cash Flow Margin,15.25%,13.84%,12.92%,4.34%,8.66%,9.81%,19.99%,26.46%,18.14%,17.82%
Free Cash Flow Per Share,3.45,3.57,3.82,1.63,3.79,4.64,9.17,14.73,12.39,13.32
